Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1597672509766,17/08/2020 13:55:09,1597672507670,1,17/08/2020 14:55:07,15519,26,questionnaire-mkjr,,6522085,BLIND,1860936,,complete,,5f3a8be34ef90a6b37f26aab,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x1007,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597672549285,17/08/2020 13:55:49,1597672547215,1,17/08/2020 14:55:47,15519,26,questionnaire-mkjr,,6522085,BLIND,1860936,,complete,,5f3a8be34ef90a6b37f26aab,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x1007,,Consent,6,LF,q1,1
3,1597672549550,17/08/2020 13:55:49,1597672547217,1,17/08/2020 14:55:47,15519,26,questionnaire-mkjr,,6522085,BLIND,1860936,,complete,,5f3a8be34ef90a6b37f26aab,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x1007,,Consent,6,LF,q4,1
4,1597672549550,17/08/2020 13:55:49,1597672547217,1,17/08/2020 14:55:47,15519,26,questionnaire-mkjr,,6522085,BLIND,1860936,,complete,,5f3a8be34ef90a6b37f26aab,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x1007,,Consent,6,LF,q6,1
5,1597672549550,17/08/2020 13:55:49,1597672547217,1,17/08/2020 14:55:47,15519,26,questionnaire-mkjr,,6522085,BLIND,1860936,,complete,,5f3a8be34ef90a6b37f26aab,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1920x1080,1920x1007,,Consent,6,LF,END QUESTIONNAIRE,39547
1,1597672574258,17/08/2020 13:56:14,1597672574123,-4,17/08/2020 09:56:14,15519,26,questionnaire-mkjr,,6522167,BLIND,1860949,,complete,,5f3a8be7f09c9f6aff3b2402,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1600x900,1600x786,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597672702722,17/08/2020 13:58:22,1597672702643,-4,17/08/2020 09:58:22,15519,26,questionnaire-mkjr,,6522167,BLIND,1860949,,complete,,5f3a8be7f09c9f6aff3b2402,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1600x900,1600x786,,Consent,6,LF,q1,1
3,1597672702909,17/08/2020 13:58:22,1597672702646,-4,17/08/2020 09:58:22,15519,26,questionnaire-mkjr,,6522167,BLIND,1860949,,complete,,5f3a8be7f09c9f6aff3b2402,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1600x900,1600x786,,Consent,6,LF,q4,1
4,1597672702909,17/08/2020 13:58:22,1597672702647,-4,17/08/2020 09:58:22,15519,26,questionnaire-mkjr,,6522167,BLIND,1860949,,complete,,5f3a8be7f09c9f6aff3b2402,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1600x900,1600x786,,Consent,6,LF,q6,1
5,1597672702909,17/08/2020 13:58:22,1597672702647,-4,17/08/2020 09:58:22,15519,26,questionnaire-mkjr,,6522167,BLIND,1860949,,complete,,5f3a8be7f09c9f6aff3b2402,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1600x900,1600x786,,Consent,6,LF,END QUESTIONNAIRE,128525
1,1597672578933,17/08/2020 13:56:18,1597672580591,1,17/08/2020 14:56:20,15519,26,questionnaire-mkjr,,6522173,BLIND,1860953,,complete,,5f3a8be5f8c7840cd66b67c4,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1280x720,1280x607,,Consent,6,LF,BEGIN QUESTIONNAIRE,
2,1597672655198,17/08/2020 13:57:35,1597672656877,1,17/08/2020 14:57:36,15519,26,questionnaire-mkjr,,6522173,BLIND,1860953,,complete,,5f3a8be5f8c7840cd66b67c4,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1280x720,1263x607,,Consent,6,LF,q1,1
3,1597672655292,17/08/2020 13:57:35,1597672656879,1,17/08/2020 14:57:36,15519,26,questionnaire-mkjr,,6522173,BLIND,1860953,,complete,,5f3a8be5f8c7840cd66b67c4,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1280x720,1263x607,,Consent,6,LF,q4,1
4,1597672655292,17/08/2020 13:57:35,1597672656879,1,17/08/2020 14:57:36,15519,26,questionnaire-mkjr,,6522173,BLIND,1860953,,complete,,5f3a8be5f8c7840cd66b67c4,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1280x720,1263x607,,Consent,6,LF,q6,1
5,1597672655292,17/08/2020 13:57:35,1597672656880,1,17/08/2020 14:57:36,15519,26,questionnaire-mkjr,,6522173,BLIND,1860953,,complete,,5f3a8be5f8c7840cd66b67c4,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1280x720,1263x607,,Consent,6,LF,END QUESTIONNAIRE,76290
END OF FILE
