Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
205,1597392840527,14/08/2020 08:14:00,1597392840991,1,14/08/2020 09:14:00,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide68.JPG,,,,image-keyboard-response,204,,,,,
206,1597392841542,14/08/2020 08:14:01,1597392841997,1,14/08/2020 09:14:01,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,205,,/task/90393/14/asset/Slide68.JPG,This is a wug:,LF,
207,1597392842543,14/08/2020 08:14:02,1597392843002,1,14/08/2020 09:14:03,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,206,,,,,
208,1597392842886,14/08/2020 08:14:02,1597392843336,1,14/08/2020 09:14:03,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide69.JPG,,,,image-keyboard-response,207,,,,,
209,1597392843871,14/08/2020 08:14:03,1597392844340,1,14/08/2020 09:14:04,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,208,,/task/90393/14/asset/Slide69.JPG,This is a tob:,LF,
210,1597392844902,14/08/2020 08:14:04,1597392845346,1,14/08/2020 09:14:05,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,209,,,,,
211,1597392845199,14/08/2020 08:14:05,1597392845677,1,14/08/2020 09:14:05,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide70.JPG,,,,image-keyboard-response,210,,,,,
212,1597392846214,14/08/2020 08:14:06,1597392846684,1,14/08/2020 09:14:06,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,211,,/task/90393/14/asset/Slide70.JPG,This is a dep:,LF,
213,1597392847230,14/08/2020 08:14:07,1597392847687,1,14/08/2020 09:14:07,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,212,,,,,
214,1597392847543,14/08/2020 08:14:07,1597392848019,1,14/08/2020 09:14:08,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide71.JPG,,,,image-keyboard-response,213,,,,,
215,1597392848559,14/08/2020 08:14:08,1597392849025,1,14/08/2020 09:14:09,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,214,,/task/90393/14/asset/Slide71.JPG,This is a wug:,LF,
216,1597392849558,14/08/2020 08:14:09,1597392850030,1,14/08/2020 09:14:10,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,215,,,,,
217,1597392849892,14/08/2020 08:14:09,1597392850362,1,14/08/2020 09:14:10,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide72.JPG,,,,image-keyboard-response,216,,,,,
218,1597392850910,14/08/2020 08:14:10,1597392851368,1,14/08/2020 09:14:11,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,217,,/task/90393/14/asset/Slide72.JPG,This is a bim:,LF,
219,1597392851928,14/08/2020 08:14:11,1597392852371,1,14/08/2020 09:14:12,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,218,,,,,
220,1597392852240,14/08/2020 08:14:12,1597392852702,1,14/08/2020 09:14:12,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide73.JPG,,,,image-keyboard-response,219,,,,,
221,1597392853256,14/08/2020 08:14:13,1597392853708,1,14/08/2020 09:14:13,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,220,,/task/90393/14/asset/Slide73.JPG,This is a wug:,LF,
222,1597392854256,14/08/2020 08:14:14,1597392854712,1,14/08/2020 09:14:14,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a dep:,,learningBlock1,,html-keyboard-response,221,,,,,
223,1597392854568,14/08/2020 08:14:14,1597392855042,1,14/08/2020 09:14:15,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide74.JPG,,,,image-keyboard-response,222,,,,,
224,1597392855600,14/08/2020 08:14:15,1597392856045,1,14/08/2020 09:14:16,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,223,,/task/90393/14/asset/Slide74.JPG,This is a dep:,LF,
225,1597392856584,14/08/2020 08:14:16,1597392857052,1,14/08/2020 09:14:17,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,224,,,,,
226,1597392856916,14/08/2020 08:14:16,1597392857385,1,14/08/2020 09:14:17,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide75.JPG,,,,image-keyboard-response,225,,,,,
227,1597392857916,14/08/2020 08:14:17,1597392858389,1,14/08/2020 09:14:18,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,226,,/task/90393/14/asset/Slide75.JPG,This is a tob:,LF,
228,1597392858932,14/08/2020 08:14:18,1597392859393,1,14/08/2020 09:14:19,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,227,,,,,
229,1597392859260,14/08/2020 08:14:19,1597392859726,1,14/08/2020 09:14:19,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide76.JPG,,,,image-keyboard-response,228,,,,,
230,1597392860721,14/08/2020 08:14:20,1597392860845,1,14/08/2020 09:14:20,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,229,,/task/90393/14/asset/Slide76.JPG,This is a bim:,LF,
231,1597392861715,14/08/2020 08:14:21,1597392862184,1,14/08/2020 09:14:22,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,230,,,,,
232,1597392862043,14/08/2020 08:14:22,1597392862516,1,14/08/2020 09:14:22,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide77.JPG,,,,image-keyboard-response,231,,,,,
233,1597392863059,14/08/2020 08:14:23,1597392863520,1,14/08/2020 09:14:23,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,232,,/task/90393/14/asset/Slide77.JPG,This is a tob:,LF,
234,1597392864090,14/08/2020 08:14:24,1597392864525,1,14/08/2020 09:14:24,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock1,,html-keyboard-response,233,,,,,
235,1597392864402,14/08/2020 08:14:24,1597392864860,1,14/08/2020 09:14:24,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide78.JPG,,,,image-keyboard-response,234,,,,,
236,1597392865411,14/08/2020 08:14:25,1597392865864,1,14/08/2020 09:14:25,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,235,,/task/90393/14/asset/Slide78.JPG,This is a wug:,LF,
237,1597392866415,14/08/2020 08:14:26,1597392866869,1,14/08/2020 09:14:26,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock1,,html-keyboard-response,236,,,,,
238,1597392866743,14/08/2020 08:14:26,1597392867200,1,14/08/2020 09:14:27,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide79.JPG,,,,image-keyboard-response,237,,,,,
239,1597392867727,14/08/2020 08:14:27,1597392868205,1,14/08/2020 09:14:28,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,238,,/task/90393/14/asset/Slide79.JPG,This is a bim:,LF,
240,1597392868748,14/08/2020 08:14:28,1597392869211,1,14/08/2020 09:14:29,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock1,,html-keyboard-response,239,,,,,
241,1597392869080,14/08/2020 08:14:29,1597392869544,1,14/08/2020 09:14:29,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide80.JPG,,,,image-keyboard-response,240,,,,,
242,1597392870085,14/08/2020 08:14:30,1597392870547,1,14/08/2020 09:14:30,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock1,,html-keyboard-response,241,,/task/90393/14/asset/Slide80.JPG,This is a tob:,LF,
243,1597392885813,14/08/2020 08:14:45,1597392886258,1,14/08/2020 09:14:46,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,NA,,,instructions,,instructions,242,,,,,
244,1597392886814,14/08/2020 08:14:46,1597392887266,1,14/08/2020 09:14:47,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,243,,,,,
245,1597392887251,14/08/2020 08:14:47,1597392887598,1,14/08/2020 09:14:47,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide81.JPG,,,,image-keyboard-response,244,,,,,
246,1597392888157,14/08/2020 08:14:48,1597392888605,1,14/08/2020 09:14:48,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,245,,/task/90393/14/asset/Slide81.JPG,This is a wug:,LF,
247,1597392889157,14/08/2020 08:14:49,1597392889610,1,14/08/2020 09:14:49,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,246,,,,,
248,1597392889470,14/08/2020 08:14:49,1597392889943,1,14/08/2020 09:14:49,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide82.JPG,,,,image-keyboard-response,247,,,,,
249,1597392890485,14/08/2020 08:14:50,1597392890945,1,14/08/2020 09:14:50,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,248,,/task/90393/14/asset/Slide82.JPG,This is a bim:,LF,
250,1597392891485,14/08/2020 08:14:51,1597392891947,1,14/08/2020 09:14:51,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,249,,,,,
251,1597392891813,14/08/2020 08:14:51,1597392892282,1,14/08/2020 09:14:52,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide83.JPG,,,,image-keyboard-response,250,,,,,
252,1597392892820,14/08/2020 08:14:52,1597392893287,1,14/08/2020 09:14:53,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,251,,/task/90393/14/asset/Slide83.JPG,This is a wug:,LF,
253,1597392893838,14/08/2020 08:14:53,1597392894295,1,14/08/2020 09:14:54,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a dep:,,learningBlock2,,html-keyboard-response,252,,,,,
254,1597392894166,14/08/2020 08:14:54,1597392894626,1,14/08/2020 09:14:54,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide84.JPG,,,,image-keyboard-response,253,,,,,
255,1597392895166,14/08/2020 08:14:55,1597392895633,1,14/08/2020 09:14:55,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,254,,/task/90393/14/asset/Slide84.JPG,This is a dep:,LF,
256,1597392896201,14/08/2020 08:14:56,1597392896641,1,14/08/2020 09:14:56,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,255,,,,,
257,1597392896514,14/08/2020 08:14:56,1597392896971,1,14/08/2020 09:14:56,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide85.JPG,,,,image-keyboard-response,256,,,,,
258,1597392897507,14/08/2020 08:14:57,1597392897977,1,14/08/2020 09:14:57,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,257,,/task/90393/14/asset/Slide85.JPG,This is a bim:,LF,
259,1597392898513,14/08/2020 08:14:58,1597392898982,1,14/08/2020 09:14:58,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,258,,,,,
260,1597392898841,14/08/2020 08:14:58,1597392899317,1,14/08/2020 09:14:59,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide86.JPG,,,,image-keyboard-response,259,,,,,
261,1597392899857,14/08/2020 08:14:59,1597392900322,1,14/08/2020 09:15:00,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,260,,/task/90393/14/asset/Slide86.JPG,This is a tob:,LF,
262,1597392900879,14/08/2020 08:15:00,1597392901327,1,14/08/2020 09:15:01,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,261,,,,,
263,1597392901185,14/08/2020 08:15:01,1597392901657,1,14/08/2020 09:15:01,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide87.JPG,,,,image-keyboard-response,262,,,,,
264,1597392902190,14/08/2020 08:15:02,1597392902662,1,14/08/2020 09:15:02,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,263,,/task/90393/14/asset/Slide87.JPG,This is a wug:,LF,
265,1597392903209,14/08/2020 08:15:03,1597392903664,1,14/08/2020 09:15:03,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a tob:,,learningBlock2,,html-keyboard-response,264,,,,,
266,1597392903537,14/08/2020 08:15:03,1597392903996,1,14/08/2020 09:15:03,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide88.JPG,,,,image-keyboard-response,265,,,,,
267,1597392904526,14/08/2020 08:15:04,1597392905000,1,14/08/2020 09:15:05,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,266,,/task/90393/14/asset/Slide88.JPG,This is a tob:,LF,
268,1597392905581,14/08/2020 08:15:05,1597392906005,1,14/08/2020 09:15:06,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a bim:,,learningBlock2,,html-keyboard-response,267,,,,,
269,1597392905865,14/08/2020 08:15:05,1597392906337,1,14/08/2020 09:15:06,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide89.JPG,,,,image-keyboard-response,268,,,,,
270,1597392906878,14/08/2020 08:15:06,1597392907341,1,14/08/2020 09:15:07,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,269,,/task/90393/14/asset/Slide89.JPG,This is a bim:,LF,
271,1597392907878,14/08/2020 08:15:07,1597392908346,1,14/08/2020 09:15:08,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a dep:,,learningBlock2,,html-keyboard-response,270,,,,,
272,1597392908222,14/08/2020 08:15:08,1597392908677,1,14/08/2020 09:15:08,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide90.JPG,,,,image-keyboard-response,271,,,,,
273,1597392909222,14/08/2020 08:15:09,1597392909682,1,14/08/2020 09:15:09,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,272,,/task/90393/14/asset/Slide90.JPG,This is a dep:,LF,
274,1597392910222,14/08/2020 08:15:10,1597392910686,1,14/08/2020 09:15:10,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,This is a wug:,,learningBlock2,,html-keyboard-response,273,,,,,
275,1597392910566,14/08/2020 08:15:10,1597392911018,1,14/08/2020 09:15:11,15519,25,task-mmu4,,6490460,BLIND,1851566,,complete,,5f3646ad0bfd1e696266fcc1,computer,Desktop or Laptop,Windows 10,Firefox 79.0,1536x864,1536x864,,exp2_visual,14,LF,,/task/90393/14/asset/Slide91.JPG,,,,image-keyboard-response,274,,,,,
