Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Question Key,Response
1,1597269087210,12/08/2020 21:51:27,1597269087098,1,12/08/2020 22:51:27,15519,24,questionnaire-mkjr,,6474463,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597269109862,12/08/2020 21:51:49,1597269109815,1,12/08/2020 22:51:49,15519,24,questionnaire-mkjr,,6474463,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Consent,6,FL,q1,1
3,1597269109955,12/08/2020 21:51:49,1597269109817,1,12/08/2020 22:51:49,15519,24,questionnaire-mkjr,,6474463,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Consent,6,FL,q4,1
4,1597269109955,12/08/2020 21:51:49,1597269109817,1,12/08/2020 22:51:49,15519,24,questionnaire-mkjr,,6474463,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Consent,6,FL,q6,1
5,1597269109955,12/08/2020 21:51:49,1597269109817,1,12/08/2020 22:51:49,15519,24,questionnaire-mkjr,,6474463,BLIND,1846365,,complete,,5f3463a562956535956cf2b7,computer,Desktop or Laptop,Mac OS 10.11.6,Chrome 84.0.4147.105,1440x900,1440x821,,Consent,6,FL,END QUESTIONNAIRE,22719
1,1597269245232,12/08/2020 21:54:05,1597269239692,1,12/08/2020 22:53:59,15519,24,questionnaire-mkjr,,6474487,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597269313037,12/08/2020 21:55:13,1597269307550,1,12/08/2020 22:55:07,15519,24,questionnaire-mkjr,,6474487,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Consent,6,FL,q1,1
3,1597269313461,12/08/2020 21:55:13,1597269307558,1,12/08/2020 22:55:07,15519,24,questionnaire-mkjr,,6474487,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Consent,6,FL,q4,1
4,1597269313461,12/08/2020 21:55:13,1597269307559,1,12/08/2020 22:55:07,15519,24,questionnaire-mkjr,,6474487,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Consent,6,FL,q6,1
5,1597269313461,12/08/2020 21:55:13,1597269307560,1,12/08/2020 22:55:07,15519,24,questionnaire-mkjr,,6474487,BLIND,1846372,,complete,,5f3463a9c70f50362ff8d9e6,computer,Desktop or Laptop,Linux x86_64,Chrome 77.0.3865.92,360x800,980x1807,,Consent,6,FL,END QUESTIONNAIRE,67868
1,1597269301626,12/08/2020 21:55:01,1597269298282,-4,12/08/2020 17:54:58,15519,24,questionnaire-mkjr,,6474497,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1024x489,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597269423322,12/08/2020 21:57:03,1597269420585,-4,12/08/2020 17:57:00,15519,24,questionnaire-mkjr,,6474497,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1007x489,,Consent,6,FL,q1,1
3,1597269424682,12/08/2020 21:57:04,1597269420600,-4,12/08/2020 17:57:00,15519,24,questionnaire-mkjr,,6474497,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1007x489,,Consent,6,FL,q4,1
4,1597269424682,12/08/2020 21:57:04,1597269420610,-4,12/08/2020 17:57:00,15519,24,questionnaire-mkjr,,6474497,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1007x489,,Consent,6,FL,q6,1
5,1597269424682,12/08/2020 21:57:04,1597269420615,-4,12/08/2020 17:57:00,15519,24,questionnaire-mkjr,,6474497,BLIND,1846376,,complete,,5f3463a6105aad36a703c26e,computer,Desktop or Laptop,Windows 7,Chrome 84.0.4147.125,1024x600,1007x489,,Consent,6,FL,END QUESTIONNAIRE,122333
1,1597387776500,14/08/2020 06:49:36,1597387776424,1,14/08/2020 07:49:36,15519,24,questionnaire-mkjr,,6489899,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597387851777,14/08/2020 06:50:51,1597387851768,1,14/08/2020 07:50:51,15519,24,questionnaire-mkjr,,6489899,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Consent,6,FL,q1,1
3,1597387851870,14/08/2020 06:50:51,1597387851770,1,14/08/2020 07:50:51,15519,24,questionnaire-mkjr,,6489899,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Consent,6,FL,q4,1
4,1597387851870,14/08/2020 06:50:51,1597387851770,1,14/08/2020 07:50:51,15519,24,questionnaire-mkjr,,6489899,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Consent,6,FL,q6,1
5,1597387851870,14/08/2020 06:50:51,1597387851770,1,14/08/2020 07:50:51,15519,24,questionnaire-mkjr,,6489899,BLIND,1851422,,complete,,5f3633f01b351567479cc3d6,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 83.0.4103.106,1440x900,1440x745,,Consent,6,FL,END QUESTIONNAIRE,75346
1,1597387779031,14/08/2020 06:49:39,1597387778991,-7,13/08/2020 23:49:38,15519,24,questionnaire-mkjr,,6489900,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597387941370,14/08/2020 06:52:21,1597387941372,-7,13/08/2020 23:52:21,15519,24,questionnaire-mkjr,,6489900,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Consent,6,FL,q1,1
3,1597387941620,14/08/2020 06:52:21,1597387941375,-7,13/08/2020 23:52:21,15519,24,questionnaire-mkjr,,6489900,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Consent,6,FL,q4,1
4,1597387941620,14/08/2020 06:52:21,1597387941376,-7,13/08/2020 23:52:21,15519,24,questionnaire-mkjr,,6489900,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Consent,6,FL,q6,1
5,1597387941620,14/08/2020 06:52:21,1597387941376,-7,13/08/2020 23:52:21,15519,24,questionnaire-mkjr,,6489900,BLIND,1851423,,complete,,5f3633f2702b800cca12b9a4,computer,Desktop or Laptop,Chromium OS 12239.92.1,Chrome 76.0.3809.136,1187x667,1188x564,,Consent,6,FL,END QUESTIONNAIRE,162385
1,1597388075595,14/08/2020 06:54:35,1597387850588,1,14/08/2020 07:50:50,15519,24,questionnaire-mkjr,,6489919,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1366x625,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597388317447,14/08/2020 06:58:37,1597388092489,1,14/08/2020 07:54:52,15519,24,questionnaire-mkjr,,6489919,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Consent,6,FL,q1,1
3,1597388317541,14/08/2020 06:58:37,1597388092491,1,14/08/2020 07:54:52,15519,24,questionnaire-mkjr,,6489919,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Consent,6,FL,q4,1
4,1597388317541,14/08/2020 06:58:37,1597388092492,1,14/08/2020 07:54:52,15519,24,questionnaire-mkjr,,6489919,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Consent,6,FL,q6,1
5,1597388317541,14/08/2020 06:58:37,1597388092492,1,14/08/2020 07:54:52,15519,24,questionnaire-mkjr,,6489919,BLIND,1851428,,complete,,5f3633f04ddafa675620b7fb,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1366x768,1349x625,,Consent,6,FL,END QUESTIONNAIRE,241904
1,1597390639925,14/08/2020 07:37:19,1597390639816,1,14/08/2020 08:37:19,15519,24,questionnaire-mkjr,,6490176,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Consent,6,FL,BEGIN QUESTIONNAIRE,
2,1597390648060,14/08/2020 07:37:28,1597390648020,1,14/08/2020 08:37:28,15519,24,questionnaire-mkjr,,6490176,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Consent,6,FL,q1,1
3,1597390648169,14/08/2020 07:37:28,1597390648022,1,14/08/2020 08:37:28,15519,24,questionnaire-mkjr,,6490176,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Consent,6,FL,q4,1
4,1597390648169,14/08/2020 07:37:28,1597390648023,1,14/08/2020 08:37:28,15519,24,questionnaire-mkjr,,6490176,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Consent,6,FL,q6,1
5,1597390648169,14/08/2020 07:37:28,1597390648023,1,14/08/2020 08:37:28,15519,24,questionnaire-mkjr,,6490176,BLIND,1851493,,complete,,5f363f2231b4ce0cad5a558e,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.125,1680x1050,1680x907,,Consent,6,FL,END QUESTIONNAIRE,8207
END OF FILE
