Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Correct,presentedImage,presentedLabel,learningType,response
284,1596637402438,05/08/2020 14:23:22,1596637419521,-4,05/08/2020 10:23:39,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,283,,,,,
285,1596637403422,05/08/2020 14:23:23,1596637420525,-4,05/08/2020 10:23:40,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,284,,/task/90393/10/asset/Slide94.JPG,That was a tob.,FL,
286,1596637403610,05/08/2020 14:23:23,1596637420708,-4,05/08/2020 10:23:40,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide95.JPG,,,,image-keyboard-response,285,,,,,
287,1596637404766,05/08/2020 14:23:24,1596637421864,-4,05/08/2020 10:23:41,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,286,,,,,
288,1596637405782,05/08/2020 14:23:25,1596637422868,-4,05/08/2020 10:23:42,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,287,,/task/90393/10/asset/Slide95.JPG,That was a wug.,FL,
289,1596637405969,05/08/2020 14:23:25,1596637423048,-4,05/08/2020 10:23:43,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide96.JPG,,,,image-keyboard-response,288,,,,,
290,1596637407111,05/08/2020 14:23:27,1596637424203,-4,05/08/2020 10:23:44,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,289,,,,,
291,1596637408127,05/08/2020 14:23:28,1596637425208,-4,05/08/2020 10:23:45,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,290,,/task/90393/10/asset/Slide96.JPG,That was a tob.,FL,
292,1596637408299,05/08/2020 14:23:28,1596637425389,-4,05/08/2020 10:23:45,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide97.JPG,,,,image-keyboard-response,291,,,,,
293,1596637409455,05/08/2020 14:23:29,1596637426549,-4,05/08/2020 10:23:46,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,292,,,,,
294,1596637410455,05/08/2020 14:23:30,1596637427554,-4,05/08/2020 10:23:47,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,293,,/task/90393/10/asset/Slide97.JPG,That was a dep.,FL,
295,1596637410643,05/08/2020 14:23:30,1596637427733,-4,05/08/2020 10:23:47,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide98.JPG,,,,image-keyboard-response,294,,,,,
296,1596637411799,05/08/2020 14:23:31,1596637428894,-4,05/08/2020 10:23:48,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,295,,,,,
297,1596637412799,05/08/2020 14:23:32,1596637429898,-4,05/08/2020 10:23:49,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,296,,/task/90393/10/asset/Slide98.JPG,That was a bim.,FL,
298,1596637412986,05/08/2020 14:23:32,1596637430081,-4,05/08/2020 10:23:50,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide99.JPG,,,,image-keyboard-response,297,,,,,
299,1596637414143,05/08/2020 14:23:34,1596637431239,-4,05/08/2020 10:23:51,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,298,,,,,
300,1596637415150,05/08/2020 14:23:35,1596637432244,-4,05/08/2020 10:23:52,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,299,,/task/90393/10/asset/Slide99.JPG,That was a dep.,FL,
301,1596637415354,05/08/2020 14:23:35,1596637432423,-4,05/08/2020 10:23:52,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide100.JPG,,,,image-keyboard-response,300,,,,,
302,1596637416494,05/08/2020 14:23:36,1596637433585,-4,05/08/2020 10:23:53,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,301,,,,,
303,1596637417494,05/08/2020 14:23:37,1596637434589,-4,05/08/2020 10:23:54,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,302,,/task/90393/10/asset/Slide100.JPG,That was a bim.,FL,
304,1596637417682,05/08/2020 14:23:37,1596637434768,-4,05/08/2020 10:23:54,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide101.JPG,,,,image-keyboard-response,303,,,,,
305,1596637418838,05/08/2020 14:23:38,1596637435930,-4,05/08/2020 10:23:55,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,304,,,,,
306,1596637419838,05/08/2020 14:23:39,1596637436934,-4,05/08/2020 10:23:56,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,305,,/task/90393/10/asset/Slide101.JPG,That was a tob.,FL,
307,1596637420025,05/08/2020 14:23:40,1596637437114,-4,05/08/2020 10:23:57,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide102.JPG,,,,image-keyboard-response,306,,,,,
308,1596637421198,05/08/2020 14:23:41,1596637438270,-4,05/08/2020 10:23:58,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,307,,,,,
309,1596637422182,05/08/2020 14:23:42,1596637439274,-4,05/08/2020 10:23:59,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,308,,/task/90393/10/asset/Slide102.JPG,That was a bim.,FL,
310,1596637422369,05/08/2020 14:23:42,1596637439459,-4,05/08/2020 10:23:59,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide103.JPG,,,,image-keyboard-response,309,,,,,
311,1596637423572,05/08/2020 14:23:43,1596637440615,-4,05/08/2020 10:24:00,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,310,,,,,
312,1596637424532,05/08/2020 14:23:44,1596637441619,-4,05/08/2020 10:24:01,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,311,,/task/90393/10/asset/Slide103.JPG,That was a dep.,FL,
313,1596637424688,05/08/2020 14:23:44,1596637441799,-4,05/08/2020 10:24:01,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide104.JPG,,,,image-keyboard-response,312,,,,,
314,1596637425876,05/08/2020 14:23:45,1596637442960,-4,05/08/2020 10:24:02,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,313,,,,,
315,1596637426876,05/08/2020 14:23:46,1596637443964,-4,05/08/2020 10:24:03,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,314,,/task/90393/10/asset/Slide104.JPG,That was a tob.,FL,
316,1596637427126,05/08/2020 14:23:47,1596637444144,-4,05/08/2020 10:24:04,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide105.JPG,,,,image-keyboard-response,315,,,,,
317,1596637428208,05/08/2020 14:23:48,1596637445305,-4,05/08/2020 10:24:05,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,316,,,,,
318,1596637429216,05/08/2020 14:23:49,1596637446310,-4,05/08/2020 10:24:06,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,317,,/task/90393/10/asset/Slide105.JPG,That was a dep.,FL,
319,1596637429403,05/08/2020 14:23:49,1596637446491,-4,05/08/2020 10:24:06,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide106.JPG,,,,image-keyboard-response,318,,,,,
320,1596637430560,05/08/2020 14:23:50,1596637447651,-4,05/08/2020 10:24:07,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,319,,,,,
321,1596637431560,05/08/2020 14:23:51,1596637448655,-4,05/08/2020 10:24:08,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,320,,/task/90393/10/asset/Slide106.JPG,That was a wug.,FL,
322,1596637431748,05/08/2020 14:23:51,1596637448835,-4,05/08/2020 10:24:08,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide107.JPG,,,,image-keyboard-response,321,,,,,
323,1596637432903,05/08/2020 14:23:52,1596637449996,-4,05/08/2020 10:24:09,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,322,,,,,
324,1596637433919,05/08/2020 14:23:53,1596637451001,-4,05/08/2020 10:24:11,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,323,,/task/90393/10/asset/Slide107.JPG,That was a bim.,FL,
325,1596637434076,05/08/2020 14:23:54,1596637451180,-4,05/08/2020 10:24:11,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide108.JPG,,,,image-keyboard-response,324,,,,,
326,1596637435248,05/08/2020 14:23:55,1596637452341,-4,05/08/2020 10:24:12,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,325,,,,,
327,1596637436251,05/08/2020 14:23:56,1596637453346,-4,05/08/2020 10:24:13,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,326,,/task/90393/10/asset/Slide108.JPG,That was a dep.,FL,
328,1596637436440,05/08/2020 14:23:56,1596637453526,-4,05/08/2020 10:24:13,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide109.JPG,,,,image-keyboard-response,327,,,,,
329,1596637437595,05/08/2020 14:23:57,1596637454686,-4,05/08/2020 10:24:14,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,328,,,,,
330,1596637438596,05/08/2020 14:23:58,1596637455691,-4,05/08/2020 10:24:15,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,329,,/task/90393/10/asset/Slide109.JPG,That was a wug.,FL,
331,1596637438783,05/08/2020 14:23:58,1596637455871,-4,05/08/2020 10:24:15,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide110.JPG,,,,image-keyboard-response,330,,,,,
332,1596637439939,05/08/2020 14:23:59,1596637457032,-4,05/08/2020 10:24:17,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,331,,,,,
333,1596637440939,05/08/2020 14:24:00,1596637458036,-4,05/08/2020 10:24:18,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,332,,/task/90393/10/asset/Slide110.JPG,That was a bim.,FL,
334,1596637441143,05/08/2020 14:24:01,1596637458216,-4,05/08/2020 10:24:18,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide111.JPG,,,,image-keyboard-response,333,,,,,
335,1596637442283,05/08/2020 14:24:02,1596637459372,-4,05/08/2020 10:24:19,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,334,,,,,
336,1596637443284,05/08/2020 14:24:03,1596637460376,-4,05/08/2020 10:24:20,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,335,,/task/90393/10/asset/Slide111.JPG,That was a tob.,FL,
337,1596637443471,05/08/2020 14:24:03,1596637460556,-4,05/08/2020 10:24:20,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide112.JPG,,,,image-keyboard-response,336,,,,,
338,1596637444642,05/08/2020 14:24:04,1596637461717,-4,05/08/2020 10:24:21,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,337,,,,,
339,1596637445705,05/08/2020 14:24:05,1596637462721,-4,05/08/2020 10:24:22,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,338,,/task/90393/10/asset/Slide112.JPG,That was a wug.,FL,
340,1596637445829,05/08/2020 14:24:05,1596637462901,-4,05/08/2020 10:24:22,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide113.JPG,,,,image-keyboard-response,339,,,,,
341,1596637446971,05/08/2020 14:24:06,1596637464057,-4,05/08/2020 10:24:24,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a tob.,,learningBlock2,,html-keyboard-response,340,,,,,
342,1596637447970,05/08/2020 14:24:07,1596637465061,-4,05/08/2020 10:24:25,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,341,,/task/90393/10/asset/Slide113.JPG,That was a tob.,FL,
343,1596637448142,05/08/2020 14:24:08,1596637465239,-4,05/08/2020 10:24:25,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide114.JPG,,,,image-keyboard-response,342,,,,,
344,1596637449300,05/08/2020 14:24:09,1596637466396,-4,05/08/2020 10:24:26,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a wug.,,learningBlock2,,html-keyboard-response,343,,,,,
345,1596637450316,05/08/2020 14:24:10,1596637467401,-4,05/08/2020 10:24:27,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,344,,/task/90393/10/asset/Slide114.JPG,That was a wug.,FL,
346,1596637450503,05/08/2020 14:24:10,1596637467580,-4,05/08/2020 10:24:27,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide115.JPG,,,,image-keyboard-response,345,,,,,
347,1596637451644,05/08/2020 14:24:11,1596637468741,-4,05/08/2020 10:24:28,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a bim.,,learningBlock2,,html-keyboard-response,346,,,,,
348,1596637452645,05/08/2020 14:24:12,1596637469746,-4,05/08/2020 10:24:29,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,"<div style=""font-size:60px;""> </div>",,learningBlock2,,html-keyboard-response,347,,/task/90393/10/asset/Slide115.JPG,That was a bim.,FL,
349,1596637452848,05/08/2020 14:24:12,1596637469925,-4,05/08/2020 10:24:29,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,/task/90393/10/asset/Slide116.JPG,,,,image-keyboard-response,348,,,,,
350,1596637453989,05/08/2020 14:24:13,1596637471083,-4,05/08/2020 10:24:31,15519,21,task-19t9,,6381863,BLIND,1807547,,complete,,5f2abf3f8136bc36f0c24da3,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 84.0.4147.89,1440x900,1440x900,,exp2_visual,10,FL,,That was a dep.,,learningBlock2,,html-keyboard-response,349,,,,,
