subjID frequency learning testing trialType acc
1 l sx xs exp 1
1 l sx xs exp 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs control 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 0
20 h xs xs exp 0
20 h xs xs exp 0
20 h xs xs exp 1
20 h xs xs exp 0
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 h xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 0
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 0
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 1
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
20 l xs xs exp 0
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs control 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 0
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 h xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 0
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
19 l xs xs exp 1
18 h xs xs control 1
18 h xs xs control 1
18 h xs xs control 1
18 h xs xs control 1
18 h xs xs control 1
18 h xs xs control 0
18 h xs xs control 1
18 h xs xs control 1
18 h xs xs exp 0
18 h xs xs exp 1
18 h xs xs exp 0
18 h xs xs exp 1
18 h xs xs exp 0
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 h xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 1
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 1
18 l xs xs exp 0
18 l xs xs exp 1
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
18 l xs xs exp 0
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs control 1
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 1
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 0
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 h xs xs exp 1
16 l xs xs exp 1
16 l xs xs exp 1
16 l xs xs exp 1
16 l xs xs exp 1
16 l xs xs exp 1
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 1
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
16 l xs xs exp 0
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs control 1
13 h xs xs exp 0
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 0
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 h xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 0
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
13 l xs xs exp 1
12 h xs xs control 1
12 h xs xs control 0
12 h xs xs control 1
12 h xs xs control 0
12 h xs xs control 1
12 h xs xs control 0
12 h xs xs control 0
12 h xs xs control 1
12 h xs xs exp 1
12 h xs xs exp 0
12 h xs xs exp 1
12 h xs xs exp 1
12 h xs xs exp 0
12 h xs xs exp 1
12 h xs xs exp 0
12 h xs xs exp 1
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 h xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 1
12 l xs xs exp 0
12 l xs xs exp 1
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 1
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 0
12 l xs xs exp 1
12 l xs xs exp 0
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs control 1
11 h xs xs exp 0
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 0
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 0
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 h xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 0
11 l xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 1
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
11 l xs xs exp 0
10 h xs xs control 0
10 h xs xs control 0
10 h xs xs control 0
10 h xs xs control 0
10 h xs xs control 1
10 h xs xs control 0
10 h xs xs control 1
10 h xs xs control 0
10 h xs xs exp 0
10 h xs xs exp 1
10 h xs xs exp 0
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 0
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 h xs xs exp 1
10 l xs xs exp 0
10 l xs xs exp 1
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 1
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 1
10 l xs xs exp 0
10 l xs xs exp 0
10 l xs xs exp 1
10 l xs xs exp 0
10 l xs xs exp 0
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs control 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 1
9 h xs xs exp 0
9 h xs xs exp 0
9 h xs xs exp 1
9 h xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 0
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
9 l xs xs exp 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs control 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 h xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
8 l xs xs exp 1
7 h xs xs control 0
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs control 1
7 h xs xs exp 0
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 0
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 0
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 0
7 h xs xs exp 0
7 h xs xs exp 0
7 h xs xs exp 0
7 h xs xs exp 0
7 h xs xs exp 1
7 h xs xs exp 1
7 h xs xs exp 1
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 1
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
7 l xs xs exp 0
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs control 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 0
6 h xs xs exp 0
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 0
6 h xs xs exp 1
6 h xs xs exp 1
6 h xs xs exp 0
6 h xs xs exp 0
6 l xs xs exp 1
6 l xs xs exp 0
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 0
6 l xs xs exp 0
6 l xs xs exp 0
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 0
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
6 l xs xs exp 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs control 1
5 h xs xs exp 0
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 h xs xs exp 1
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 0
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
5 l xs xs exp 1
4 h xs xs control 0
4 h xs xs control 1
4 h xs xs control 1
4 h xs xs control 1
4 h xs xs control 0
4 h xs xs control 1
4 h xs xs control 1
4 h xs xs control 1
4 h xs xs exp 0
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 0
4 h xs xs exp 0
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 h xs xs exp 1
4 l xs xs exp 1
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 1
4 l xs xs exp 1
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 1
4 l xs xs exp 1
4 l xs xs exp 1
4 l xs xs exp 1
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
4 l xs xs exp 0
3 h xs xs control 1
3 h xs xs control 1
3 h xs xs control 0
3 h xs xs control 1
3 h xs xs control 1
3 h xs xs control 1
3 h xs xs control 1
3 h xs xs control 1
3 h xs xs exp 0
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 0
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 0
3 h xs xs exp 1
3 h xs xs exp 0
3 h xs xs exp 0
3 h xs xs exp 1
3 h xs xs exp 0
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 1
3 h xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 1
3 l xs xs exp 1
3 l xs xs exp 1
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 1
3 l xs xs exp 1
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
3 l xs xs exp 0
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs control 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 0
2 h xs xs exp 0
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 1
2 h xs xs exp 0
2 h xs xs exp 1
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 1
2 l xs xs exp 0
2 l xs xs exp 0
2 l xs xs exp 1
2 l xs xs exp 0
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
2 l xs xs exp 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs control 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 h xs xs exp 1
1 l xs xs exp 1
1 l xs xs exp 1
1 l xs xs exp 1
1 l xs xs exp 1
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 1
1 l xs xs exp 1
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 0
1 l xs xs exp 1
1 l xs xs exp 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx control 1
20 h xs sx exp 0
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 0
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 h xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 0
20 l xs sx exp 0
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
20 l xs sx exp 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx control 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 h xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
19 l xs sx exp 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx control 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 h xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 0
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 0
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 0
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 0
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
18 l xs sx exp 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx control 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 h xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 0
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
16 l xs sx exp 1
13 h xs sx control 1
