task,subjID,display,trial,fribblePresented,resp,labelPresented,frequency,rt,trialType,list,expeType
contingency,3528273,task,6,NA,24,wug,h,1993.78499994054,match,1,pilot2
contingency,3528273,task,7,NA,9,wug,l,2706.74499985762,mismatch-type1,1,pilot2
contingency,3528273,task,8,NA,-11,tob,h,1683.39999997988,mismatch-type1,1,pilot2
contingency,3528273,task,9,NA,14,dep,h,8493.78999999999,match,1,pilot2
contingency,3528273,task,10,NA,2,dep,l,2842.39999996498,match,1,pilot2
contingency,3528273,task,11,NA,-3,wug,l,2213.91499997117,mismatch-type1,1,pilot2
contingency,3528273,task,12,NA,4,wug,h,1907.83499996178,mismatch-type1,1,pilot2
contingency,3528273,task,13,NA,-2,dep,h,1713.8299997896,match,1,pilot2
contingency,3528273,task,14,NA,3,tob,l,1730.0450000912,mismatch-type1,1,pilot2
contingency,3528273,task,15,NA,18,tob,l,6864.35499996878,match,1,pilot2
contingency,3528273,task,16,NA,-10,wug,h,1512.96999980696,match,1,pilot2
contingency,3528273,task,17,NA,7,tob,h,1170.59500003234,mismatch-type1,1,pilot2
contingency,3528273,task,18,NA,-8,wug,h,1556.40999996103,mismatch-type1,1,pilot2
contingency,3528273,task,19,NA,7,dep,l,1421.82500008494,match,1,pilot2
contingency,3528273,task,20,NA,-2,wug,l,1080.04999998957,match,1,pilot2
contingency,3528273,task,21,NA,11,wug,l,1081.03000000119,mismatch-type1,1,pilot2
contingency,3528273,task,22,NA,-15,tob,l,1391.17000019178,match,1,pilot2
contingency,3528273,task,23,NA,16,dep,l,1537.92000003159,match,1,pilot2
contingency,3528273,task,24,NA,-8,dep,l,1066.934999777,mismatch-type1,1,pilot2
contingency,3528273,task,25,NA,9,dep,l,1743.81000013091,mismatch-type1,1,pilot2
contingency,3528273,task,26,NA,-2,tob,h,1849.30499992333,match,1,pilot2
contingency,3528273,task,27,NA,7,dep,h,1340.66500002518,mismatch-type1,1,pilot2
contingency,3528273,task,28,NA,4,wug,h,2905.28000006452,match,1,pilot2
contingency,3528273,task,29,NA,11,dep,l,1451.6799999401,mismatch-type1,1,pilot2
contingency,3528273,task,30,NA,-12,wug,l,1027.08999998868,match,1,pilot2
contingency,3528273,task,31,NA,-2,tob,l,1106.68500000611,mismatch-type1,1,pilot2
contingency,3528273,task,32,NA,4,dep,h,1183.97999997251,match,1,pilot2
contingency,3528273,task,33,NA,6,dep,l,1156.82999999262,match,1,pilot2
contingency,3528273,task,34,NA,39,tob,l,3724.82499992475,mismatch-type1,1,pilot2
contingency,3528273,task,35,NA,-19,tob,h,2946.02000014856,match,1,pilot2
contingency,3528273,task,36,NA,1,wug,h,1261.40999980271,mismatch-type1,1,pilot2
contingency,3528273,task,37,NA,7,wug,l,1236.73000000417,mismatch-type1,1,pilot2
contingency,3528273,task,38,NA,-1,tob,l,1032.46499993838,match,1,pilot2
contingency,3528273,task,39,NA,22,dep,h,1195.14999981038,mismatch-type1,1,pilot2
contingency,3528273,task,40,NA,8,tob,l,1087.154999841,mismatch-type1,1,pilot2
contingency,3528273,task,41,NA,-24,wug,h,1215.22499993443,mismatch-type1,1,pilot2
contingency,3528273,task,42,NA,6,dep,h,1162.56999992765,match,1,pilot2
contingency,3528273,task,43,NA,-3,tob,h,1014.55000019632,match,1,pilot2
contingency,3528273,task,44,NA,18,dep,h,998.364999890327,mismatch-type1,1,pilot2
contingency,3528273,task,45,NA,-9,wug,h,2068.57999996282,match,1,pilot2
contingency,3528273,task,46,NA,19,dep,h,1783.30000001006,mismatch-type1,1,pilot2
contingency,3528273,task,47,NA,10,tob,h,1138.32999998704,match,1,pilot2
contingency,3528273,task,48,NA,-13,wug,h,1774.23499990255,mismatch-type1,1,pilot2
contingency,3528273,task,49,NA,13,wug,l,1183.70000016876,mismatch-type1,1,pilot2
contingency,3528273,task,50,NA,-6,tob,l,1759.22500016168,mismatch-type1,1,pilot2
contingency,3528273,task,51,NA,14,dep,l,1129.41500009038,mismatch-type1,1,pilot2
contingency,3528273,task,52,NA,10,tob,h,1784.04500009492,mismatch-type1,1,pilot2
contingency,3528273,task,53,NA,11,tob,l,1849.82000011951,match,1,pilot2
contingency,3528273,task,54,NA,13,wug,h,2350.94000003301,match,1,pilot2
contingency,3528273,task,55,NA,-4,tob,h,1710.88499994949,mismatch-type1,1,pilot2
contingency,3528273,task,56,NA,9,wug,l,1903.10500003397,match,1,pilot2
contingency,3528273,task,57,NA,5,dep,h,1863.17500006407,mismatch-type1,1,pilot2
contingency,3528273,task,58,NA,7,tob,l,1497.47999990359,match,1,pilot2
contingency,3528273,task,59,NA,20,tob,h,2401.69500000775,mismatch-type1,1,pilot2
contingency,3528273,task,60,NA,11,wug,l,2024.52500001527,match,1,pilot2
contingency,3502047,task,1,NA,27,tob,l,3952.08499999717,match,1,pilot2
contingency,3502047,task,2,NA,-1,tob,l,8502.033,mismatch-type1,1,pilot2
contingency,3502047,task,3,NA,28,tob,l,6331.77500008605,mismatch-type1,1,pilot2
contingency,3502047,task,4,NA,20,tob,l,2047.34999989159,match,1,pilot2
contingency,3502047,task,5,NA,-23,dep,h,2990.75999995694,match,1,pilot2
contingency,3502047,task,6,NA,7,wug,h,1686.05999997817,match,1,pilot2
contingency,3502047,task,7,NA,17,wug,l,1336.78500005044,mismatch-type1,1,pilot2
contingency,3502047,task,8,NA,-8,tob,h,1691.43999996595,mismatch-type1,1,pilot2
contingency,3502047,task,9,NA,-8,dep,l,8504.092,mismatch-type1,1,pilot2
contingency,3502047,task,10,NA,19,wug,l,14377.1100000013,match,1,pilot2
contingency,3502047,task,11,NA,-11,dep,l,3760.10000007227,match,1,pilot2
contingency,3502047,task,12,NA,-27,dep,l,1770.39999980479,mismatch-type1,1,pilot2
contingency,3502047,task,13,NA,55,dep,h,1368.74000006355,mismatch-type1,1,pilot2
contingency,3502047,task,14,NA,16,wug,h,1612.23499989137,mismatch-type1,1,pilot2
contingency,3502047,task,15,NA,-47,tob,h,1566.66499981657,match,1,pilot2
contingency,3502047,task,16,NA,-66,dep,l,1698.20500002243,mismatch-type1,1,pilot2
contingency,3502047,task,17,NA,22,tob,h,2365.38999993354,match,1,pilot2
contingency,3502047,task,18,NA,46,wug,l,1453.45499995165,match,1,pilot2
contingency,3502047,task,19,NA,-25,dep,l,1385.93499991111,mismatch-type1,1,pilot2
contingency,3502047,task,20,NA,-15,dep,l,1350.25999997742,mismatch-type1,1,pilot2
contingency,3502047,task,21,NA,-49,dep,l,1666.5900000371,match,1,pilot2
contingency,3502047,task,22,NA,14,dep,h,1460.51500015892,match,1,pilot2
contingency,3502047,task,23,NA,-28,tob,l,1179.90000010468,mismatch-type1,1,pilot2
contingency,3502047,task,24,NA,44,wug,l,1129.14000009187,mismatch-type1,1,pilot2
contingency,3502047,task,25,NA,18,dep,h,1290.04999995232,mismatch-type1,1,pilot2
contingency,3502047,task,26,NA,46,wug,l,1151.95500012487,match,1,pilot2
contingency,3502047,task,27,NA,18,wug,l,1382.71999987774,mismatch-type1,1,pilot2
contingency,3502047,task,28,NA,-12,dep,h,3304.8299998045,mismatch-type1,1,pilot2
contingency,3502047,task,29,NA,-29,wug,h,1616.42999993637,mismatch-type1,1,pilot2
contingency,3502047,task,30,NA,26,tob,h,1368.71499987319,match,1,pilot2
contingency,3502047,task,31,NA,56,tob,h,1214.60999990813,mismatch-type1,1,pilot2
contingency,3502047,task,32,NA,5,wug,h,1538.70999999344,mismatch-type1,1,pilot2
contingency,3502047,task,33,NA,15,wug,h,1386.15499995649,mismatch-type1,1,pilot2
contingency,3502047,task,34,NA,-24,tob,h,1041.79499996826,match,1,pilot2
contingency,3502047,task,35,NA,-19,dep,h,1282.03500015661,mismatch-type1,1,pilot2
contingency,3502047,task,36,NA,13,wug,h,1262.86999997683,mismatch-type1,1,pilot2
contingency,3502047,task,37,NA,34,tob,h,1300.69999978878,mismatch-type1,1,pilot2
contingency,3502047,task,38,NA,15,wug,l,2046.75999982283,match,1,pilot2
contingency,3502047,task,39,NA,-20,dep,l,1550.1299998723,match,1,pilot2
contingency,3502047,task,40,NA,-30,wug,h,1405.24999983609,match,1,pilot2
contingency,3502047,task,41,NA,17,wug,l,1352.63999993913,match,1,pilot2
contingency,3502047,task,42,NA,34,dep,l,1236.58000002615,match,1,pilot2
contingency,3502047,task,43,NA,46,tob,l,1240.0599999819,mismatch-type1,1,pilot2
contingency,3502047,task,44,NA,22,dep,h,4393.14999990165,mismatch-type1,1,pilot2
contingency,3502047,task,45,NA,39,tob,l,1976.65999992751,match,1,pilot2
contingency,3502047,task,46,NA,14,dep,h,1443.88000015169,match,1,pilot2
contingency,3502047,task,47,NA,40,dep,h,1433.1199999433,match,1,pilot2
contingency,3502047,task,48,NA,-25,tob,h,1576.05499983765,mismatch-type1,1,pilot2
contingency,3502047,task,49,NA,-21,tob,l,1413.48999994807,mismatch-type1,1,pilot2
contingency,3502047,task,50,NA,-17,wug,l,1091.4749999065,mismatch-type1,1,pilot2
contingency,3502047,task,51,NA,-16,tob,l,1385.35500015132,match,1,pilot2
contingency,3502047,task,52,NA,-22,dep,l,1904.7000000719,match,1,pilot2
contingency,3502047,task,53,NA,-38,tob,l,2047.44999995455,match,1,pilot2
contingency,3502047,task,54,NA,-13,wug,l,1084.07500013709,mismatch-type1,1,pilot2
contingency,3502047,task,55,NA,21,wug,h,939.890000037849,match,1,pilot2
contingency,3502047,task,56,NA,44,wug,h,1560.64500007778,match,1,pilot2
contingency,3502047,task,57,NA,27,tob,h,1315.29500009492,match,1,pilot2
contingency,3502047,task,58,NA,15,tob,h,1315.71500003338,mismatch-type1,1,pilot2
contingency,3502047,task,59,NA,-25,wug,h,1492.54500004463,match,1,pilot2
contingency,3502047,task,60,NA,51,dep,h,1474.18499994092,match,1,pilot2
