fribbleID,subjID,learning,task,label,rt,resp,plugin,trialIndex,acc,trialType,frequency,fribblePresented,trial,labelPresented,correctCategory,correctFrequency,correctLabel,body
1425,1825254,LF,conJudg,dep,6918,60,image-slider-response,661,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1827017,FL,conJudg,dep,1338.19999999832,-24,image-slider-response,601,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803558,LF,conJudg,dep,2952.25999999093,30,image-slider-response,617,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826534,FL,conJudg,dep,2674.66000001878,-100,image-slider-response,657,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1845196,LF,conJudg,dep,2553.45999999926,58,image-slider-response,707,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825226,LF,conJudg,dep,3076.87000004807,0,image-slider-response,599,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1845984,LF,conJudg,dep,3269.74000000337,33,image-slider-response,711,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825241,LF,conJudg,dep,3181.11999996472,-100,image-slider-response,613,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851575,LF,conJudg,dep,2244.37500000023,97,image-slider-response,655,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1827354,LF,conJudg,dep,NA,NA,image-slider-response,697,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802088,FL,conJudg,dep,4328.98999999999,42,image-slider-response,637,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1846376,FL,conJudg,dep,7080.00000000175,-66,image-slider-response,649,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807538,FL,conJudg,dep,3801.7350002192,48,image-slider-response,611,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1800351,FL,conJudg,dep,2734.78499997873,-100,image-slider-response,607,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826928,LF,conJudg,dep,1884.11500002258,0,image-slider-response,631,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851423,FL,conJudg,dep,2213.06999999983,66,image-slider-response,647,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802098,FL,conJudg,dep,3854.76500005461,61,image-slider-response,649,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807562,FL,conJudg,dep,2166.53500008397,-47,image-slider-response,649,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803477,LF,conJudg,dep,2221.53999994043,59,image-slider-response,667,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802094,FL,conJudg,dep,3121.91999999958,100,image-slider-response,617,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1824287,LF,conJudg,dep,3864,45,image-slider-response,707,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1823770,FL,conJudg,dep,3903,79,image-slider-response,641,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1810091,LF,conJudg,dep,3707,-33,image-slider-response,655,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1827166,FL,conJudg,dep,3541,-1,image-slider-response,633,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1846262,LF,conJudg,dep,4315.85499993525,13,image-slider-response,695,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802216,LF,conJudg,dep,2812,-43,image-slider-response,637,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803474,LF,conJudg,dep,2674.80000000005,-56,image-slider-response,651,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826962,FL,conJudg,dep,2545.45999999985,9,image-slider-response,627,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826963,LF,conJudg,dep,2529.89000000525,-14,image-slider-response,679,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1845209,LF,conJudg,dep,2424.89999999816,-33,image-slider-response,617,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1858029,LF,conJudg,dep,2799.34499994852,-33,image-slider-response,713,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1852241,LF,conJudg,dep,3075,96,image-slider-response,603,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802108,LF,conJudg,dep,3955,-31,image-slider-response,687,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828965,LF,conJudg,dep,3879.83000000531,-90,image-slider-response,617,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826983,LF,conJudg,dep,3395.10500000324,6,image-slider-response,647,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807535,FL,conJudg,dep,2380,53,image-slider-response,641,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1860953,LF,conJudg,dep,2408,100,image-slider-response,715,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825250,LF,conJudg,dep,3411.00021559873,-59,image-slider-response,713,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803476,FL,conJudg,dep,1176.6800000004,0,image-slider-response,631,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1827042,LF,conJudg,dep,3138.14500009175,65,image-slider-response,613,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803478,LF,conJudg,dep,1444.96999999869,-76,image-slider-response,645,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1852243,LF,conJudg,dep,2202.74500000232,-16,image-slider-response,631,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1852720,LF,conJudg,dep,2123.2799999998,17,image-slider-response,691,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828961,FL,conJudg,dep,4731.31499998271,96,image-slider-response,671,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826940,LF,conJudg,dep,2850.24500009604,31,image-slider-response,689,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803490,FL,conJudg,dep,1692.50499998452,-100,image-slider-response,715,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803465,FL,conJudg,dep,2267.37500005402,100,image-slider-response,615,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1798877,LF,conJudg,dep,4214.29999999236,65,image-slider-response,651,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807583,LF,conJudg,dep,5716.96499991231,12,image-slider-response,687,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826988,LF,conJudg,dep,3882.91000000015,-55,image-slider-response,617,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1823743,LF,conJudg,dep,2168.20499999449,17,image-slider-response,637,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1852242,LF,conJudg,dep,2544.584999996,89,image-slider-response,629,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825231,LF,conJudg,dep,2608.26999999699,-100,image-slider-response,629,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1800331,FL,conJudg,dep,3744,-100,image-slider-response,605,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826924,LF,conJudg,dep,4090.36500001093,-84,image-slider-response,713,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828951,LF,conJudg,dep,769.719999982044,0,image-slider-response,675,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803469,FL,conJudg,dep,4554.52499999956,74,image-slider-response,619,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826939,LF,conJudg,dep,1936.54000014067,-50,image-slider-response,669,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826537,LF,conJudg,dep,6147.42000005208,40,image-slider-response,633,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825290,FL,conJudg,dep,2962.36500001396,53,image-slider-response,699,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1860949,LF,conJudg,dep,3272,0,image-slider-response,615,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1846243,LF,conJudg,dep,1016.47000000055,0,image-slider-response,689,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826942,FL,conJudg,dep,914.500000000815,0,image-slider-response,665,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1858026,LF,conJudg,dep,4072.6100000029,-94,image-slider-response,667,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1824300,FL,conJudg,dep,2820.5350000062,-100,image-slider-response,645,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802107,FL,conJudg,dep,2764.1799999401,-42,image-slider-response,679,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1846093,LF,conJudg,dep,3178.85000025854,53,image-slider-response,699,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851569,FL,conJudg,dep,2870.00000000012,-100,image-slider-response,683,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826954,LF,conJudg,dep,3800,84,image-slider-response,641,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802984,LF,conJudg,dep,4228.24000002583,30,image-slider-response,665,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1805884,LF,conJudg,dep,1776.27000003122,100,image-slider-response,697,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826990,FL,conJudg,dep,1973.0799999088,-92,image-slider-response,687,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826550,FL,conJudg,dep,2896.48499999742,-100,image-slider-response,693,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828959,LF,conJudg,dep,2966.09000000171,100,image-slider-response,667,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1800478,FL,conJudg,dep,5949.78499994613,-32,image-slider-response,601,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803486,LF,conJudg,dep,4325.76999999583,36,image-slider-response,641,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1839507,FL,conJudg,dep,2952.56000000518,-100,image-slider-response,651,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1839502,LF,conJudg,dep,2912.78000000061,-26,image-slider-response,621,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803484,FL,conJudg,dep,2191.07499998063,37,image-slider-response,645,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807532,FL,conJudg,dep,2313.99999999849,78,image-slider-response,599,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1824289,LF,conJudg,dep,6990.56499986909,22,image-slider-response,607,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825243,LF,conJudg,dep,3840.50999999465,-76,image-slider-response,699,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803468,LF,conJudg,dep,3458.27499998268,84,image-slider-response,659,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1827631,FL,conJudg,dep,2604.59999999148,-9,image-slider-response,661,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1846250,FL,conJudg,dep,3848.78999998909,-19,image-slider-response,611,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826945,LF,conJudg,dep,2875.51500007976,0,image-slider-response,611,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1810084,LF,conJudg,dep,1888.14999999874,37,image-slider-response,715,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1800330,LF,conJudg,dep,1933.40499978513,-100,image-slider-response,669,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802117,LF,conJudg,dep,4813,-100,image-slider-response,621,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828964,FL,conJudg,dep,2580.41000000224,-65,image-slider-response,669,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1845201,FL,conJudg,dep,7632.85000005271,0,image-slider-response,689,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826538,LF,conJudg,dep,4601.79500002414,100,image-slider-response,649,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826539,LF,conJudg,dep,6271.02500002366,-60,image-slider-response,691,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828956,LF,conJudg,dep,3073.13500001328,55,image-slider-response,613,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802164,LF,conJudg,dep,2282.80000000005,64,image-slider-response,659,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1798885,LF,conJudg,dep,3764.00000002468,3,image-slider-response,633,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1839506,FL,conJudg,dep,2943.16000002436,23,image-slider-response,625,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1845195,LF,conJudg,dep,2712.00999995926,-44,image-slider-response,653,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825233,FL,conJudg,dep,2802,-21,image-slider-response,687,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1810086,LF,conJudg,dep,3015.7950000139,-100,image-slider-response,633,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803017,LF,conJudg,dep,4617.37999995239,-68,image-slider-response,615,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802118,FL,conJudg,dep,3603.95000000426,-100,image-slider-response,607,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828947,FL,conJudg,dep,3456.55499998247,-53,image-slider-response,663,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803487,FL,conJudg,dep,3132.77999998536,85,image-slider-response,713,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851428,FL,conJudg,dep,4513.48000000871,43,image-slider-response,611,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1807533,LF,conJudg,dep,5404.9450000748,-89,image-slider-response,637,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803485,FL,conJudg,dep,3827.31000008062,-70,image-slider-response,679,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826533,FL,conJudg,dep,4955.49499988556,-66,image-slider-response,629,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825229,FL,conJudg,dep,1999,-100,image-slider-response,657,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1860602,LF,conJudg,dep,2708.77500000643,29,image-slider-response,615,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825225,LF,conJudg,dep,3240.04000000423,-52,image-slider-response,599,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826949,FL,conJudg,dep,NA,NA,image-slider-response,689,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825240,LF,conJudg,dep,3845.44499998447,65,image-slider-response,619,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802124,FL,conJudg,dep,2877.54000001587,-100,image-slider-response,629,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826951,FL,conJudg,dep,3163.13000000082,-95,image-slider-response,683,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802092,LF,conJudg,dep,2328,-36,image-slider-response,663,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1824294,LF,conJudg,dep,2181,14,image-slider-response,715,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1810097,LF,conJudg,dep,2366.81500007398,-83,image-slider-response,671,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1826957,FL,conJudg,dep,NA,NA,image-slider-response,701,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802161,LF,conJudg,dep,3936.29999999935,2,image-slider-response,625,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803471,FL,conJudg,dep,2489,96,image-slider-response,611,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803492,LF,conJudg,dep,4707.73999998346,-28,image-slider-response,671,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825257,FL,conJudg,dep,468.560000001104,0,image-slider-response,621,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1805817,FL,conJudg,dep,2862.04000000726,-65,image-slider-response,603,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1825235,LF,conJudg,dep,5050,-6,image-slider-response,687,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1823768,LF,conJudg,dep,2401.56999999995,100,image-slider-response,697,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1803470,LF,conJudg,dep,4377.76000000304,0,image-slider-response,697,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851570,LF,conJudg,dep,1834.58999999857,-51,image-slider-response,705,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1800338,FL,conJudg,dep,1877.08500004373,100,image-slider-response,713,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1851422,FL,conJudg,dep,2440.14000007883,-100,image-slider-response,693,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1839503,FL,conJudg,dep,1785,-37,image-slider-response,683,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802988,LF,conJudg,dep,3285.44999996666,52,image-slider-response,695,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802114,LF,conJudg,dep,5012,-100,image-slider-response,701,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802360,FL,conJudg,dep,1242.04999999888,0,image-slider-response,695,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1802429,LF,conJudg,dep,6851.200000001,-63,image-slider-response,651,NA,match,l,3.2,4,dep,3,low,dep,red
1425,1828968,LF,conJudg,dep,3818.68499983102,-77,image-slider-response,647,NA,match,l,3.2,4,dep,3,low,dep,red
1475,1826538,LF,conJudg,dep,3899.60499998415,88,image-slider-response,699,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828961,FL,conJudg,dep,4872.54999997094,65,image-slider-response,639,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826962,FL,conJudg,dep,2769.37999999966,91,image-slider-response,681,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1798890,FL,conJudg,dep,2532.90999999805,100,image-slider-response,603,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828972,LF,conJudg,dep,NA,NA,image-slider-response,601,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1799781,LF,conJudg,dep,2216,100,image-slider-response,713,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846372,FL,conJudg,dep,4889.49999999744,-73,image-slider-response,607,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802104,FL,conJudg,dep,2093.3199999854,95,image-slider-response,623,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1827042,LF,conJudg,dep,2354.18000002392,62,image-slider-response,693,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826946,FL,conJudg,dep,2035.46499999997,36,image-slider-response,715,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802095,FL,conJudg,dep,4935.89000000071,38,image-slider-response,651,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803017,LF,conJudg,dep,3300.71500013582,79,image-slider-response,701,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1824294,LF,conJudg,dep,1898,33,image-slider-response,709,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1851423,FL,conJudg,dep,5690.72500000033,72,image-slider-response,617,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1810097,LF,conJudg,dep,2781.51999996044,-39,image-slider-response,629,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803483,FL,conJudg,dep,2449.27500002086,49,image-slider-response,631,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846250,FL,conJudg,dep,1900.79500002321,100,image-slider-response,661,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1852242,LF,conJudg,dep,3144.87000001827,100,image-slider-response,649,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1825241,LF,conJudg,dep,2405.92499997001,100,image-slider-response,611,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1851573,LF,conJudg,dep,1775.00000000151,100,image-slider-response,651,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802360,FL,conJudg,dep,2390.64499999944,100,image-slider-response,655,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1807532,FL,conJudg,dep,1976.99999999895,-36,image-slider-response,661,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1827631,FL,conJudg,dep,2781.59999998752,-18,image-slider-response,651,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1845201,FL,conJudg,dep,2594.89000006579,100,image-slider-response,691,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1858029,LF,conJudg,dep,4619.6850000415,49,image-slider-response,603,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828946,FL,conJudg,dep,3764.54999996349,40,image-slider-response,661,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1825290,FL,conJudg,dep,3570.67499999539,65,image-slider-response,643,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826988,LF,conJudg,dep,5879.7299999987,93,image-slider-response,599,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1839497,LF,conJudg,dep,4242.89500003215,19,image-slider-response,621,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826942,FL,conJudg,dep,5535.03500000073,39,image-slider-response,599,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1851493,FL,conJudg,dep,1602.06500000006,-81,image-slider-response,617,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1798885,LF,conJudg,dep,2934.79999998817,74,image-slider-response,687,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802987,LF,conJudg,dep,2508.09500000009,100,image-slider-response,699,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826947,FL,conJudg,dep,NA,NA,image-slider-response,653,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1798900,FL,conJudg,dep,2314.92000000435,-100,image-slider-response,621,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1839495,LF,conJudg,dep,1193.20499999961,41,image-slider-response,701,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846354,FL,conJudg,dep,3649.78500000143,100,image-slider-response,637,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802982,FL,conJudg,dep,1609.32000000309,-25,image-slider-response,643,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826931,LF,conJudg,dep,4071,-100,image-slider-response,693,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1860605,LF,conJudg,dep,2295.32999999356,-31,image-slider-response,645,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802429,LF,conJudg,dep,5912.90000000293,100,image-slider-response,683,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1851567,LF,conJudg,dep,838.414999998291,0,image-slider-response,657,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1810094,LF,conJudg,dep,5821.84000004781,38,image-slider-response,617,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802986,FL,conJudg,dep,2251,100,image-slider-response,633,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1824288,LF,conJudg,dep,2007,100,image-slider-response,665,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1845196,LF,conJudg,dep,3416.63500000141,52,image-slider-response,699,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828989,LF,conJudg,dep,7299.93499999994,56,image-slider-response,701,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826950,LF,conJudg,dep,1379.22500004061,0,image-slider-response,673,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1824300,FL,conJudg,dep,2278.72499998193,100,image-slider-response,649,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1800331,FL,conJudg,dep,2400,100,image-slider-response,663,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1829020,FL,conJudg,dep,3177,100,image-slider-response,663,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1825243,LF,conJudg,dep,NA,NA,image-slider-response,617,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826934,FL,conJudg,dep,1950.3949999999,100,image-slider-response,701,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826932,FL,conJudg,dep,1892.94500000682,-60,image-slider-response,653,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826969,FL,conJudg,dep,2211.91999968141,80,image-slider-response,661,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1845203,LF,conJudg,dep,2567.82499997644,100,image-slider-response,611,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803486,LF,conJudg,dep,3167.01500001363,100,image-slider-response,665,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826937,LF,conJudg,dep,2112,100,image-slider-response,641,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1800339,FL,conJudg,dep,2938.12000000617,-57,image-slider-response,605,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803471,FL,conJudg,dep,1732,68,image-slider-response,695,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846352,FL,conJudg,dep,2206.88499999233,45,image-slider-response,717,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1851574,LF,conJudg,dep,4870.98500001593,100,image-slider-response,645,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826537,LF,conJudg,dep,6181.184999994,-60,image-slider-response,681,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1799599,FL,conJudg,dep,3755.06999999925,51,image-slider-response,625,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1807547,FL,conJudg,dep,2141.87500000116,100,image-slider-response,707,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828965,LF,conJudg,dep,3402.04000000085,100,image-slider-response,641,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846359,FL,conJudg,dep,3679.99999999988,99,image-slider-response,683,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803473,FL,conJudg,dep,1617.78000000049,100,image-slider-response,609,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846363,FL,conJudg,dep,3560.26000000571,57,image-slider-response,641,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1807535,FL,conJudg,dep,3334,-48,image-slider-response,623,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802089,LF,conJudg,dep,4073.3950000722,45,image-slider-response,687,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1800334,LF,conJudg,dep,1887,65,image-slider-response,601,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1825238,LF,conJudg,dep,2856.92500000005,71,image-slider-response,635,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1803492,LF,conJudg,dep,4743.36999998195,59,image-slider-response,639,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1852272,LF,conJudg,dep,2042.78000000352,-19,image-slider-response,689,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802991,FL,conJudg,dep,1116.9050000608,-15,image-slider-response,703,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1800335,LF,conJudg,dep,2693.71500000125,41,image-slider-response,629,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1839496,FL,conJudg,dep,3738.66500001168,14,image-slider-response,603,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826939,LF,conJudg,dep,4099.57000007853,100,image-slider-response,619,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1826963,LF,conJudg,dep,2339.34000006411,7,image-slider-response,707,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1799788,FL,conJudg,dep,3938.33999999962,98,image-slider-response,697,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1823768,LF,conJudg,dep,3268.69500000065,100,image-slider-response,601,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802114,LF,conJudg,dep,3966,100,image-slider-response,689,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846262,LF,conJudg,dep,5362.1549999807,32,image-slider-response,667,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1846355,FL,conJudg,dep,5111.15499999863,-100,image-slider-response,627,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1802998,FL,conJudg,dep,2256.53000012971,100,image-slider-response,667,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1807562,FL,conJudg,dep,2151.8399999477,59,image-slider-response,623,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1828958,LF,conJudg,dep,2054.03500000015,100,image-slider-response,681,NA,match,h,3.1,4,dep,3,high,dep,blue
1475,1825226,LF,conJudg,dep,1706.80500002345,29,image-slider-response,703,NA,match,h,3.1,4,dep,3,high,dep,blue
