fribbleID,subjID,learning,task,label,rt,resp,plugin,trialIndex,acc,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType
34,1825290,FL,pictureLabels,tobdepwugbim,1852.68000001088,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826539,LF,pictureLabels,tobdepwugbim,2013.64000001922,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825238,LF,pictureLabels,tobdepwugbim,1981.68499999883,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1828953,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1810080,LF,pictureLabels,tobdepwugbim,674.104999983683,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1839495,LF,pictureLabels,tobdepwugbim,761.174999999697,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827166,FL,pictureLabels,tobdepwugbim,1386,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846250,FL,pictureLabels,tobdepwugbim,836.799999990035,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826550,FL,pictureLabels,tobdepwugbim,1482.92500000028,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825254,LF,pictureLabels,tobdepwugbim,1339,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826945,LF,pictureLabels,tobdepwugbim,1043.41500008013,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826954,LF,pictureLabels,tobdepwugbim,1194,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1798890,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1810079,LF,pictureLabels,tobdepwugbim,1028.97500002291,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802993,LF,pictureLabels,tobdepwugbim,958.155000000261,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825233,FL,pictureLabels,tobdepwugbim,1866,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846243,LF,pictureLabels,tobdepwugbim,582.91000000108,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1828958,LF,pictureLabels,tobdepwugbim,969.520000000484,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1828972,LF,pictureLabels,tobdepwugbim,1903.20000000065,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803023,LF,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1826951,FL,pictureLabels,tobdepwugbim,3028.4700000193,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1839497,LF,pictureLabels,tobdepwugbim,1516.99999999255,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826929,LF,pictureLabels,tobdepwugbim,1010,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800336,LF,pictureLabels,tobdepwugbim,1116.1799999536,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1851422,FL,pictureLabels,tobdepwugbim,1025.24999994785,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826537,LF,pictureLabels,tobdepwugbim,2111.97500000708,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826935,FL,pictureLabels,tobdepwugbim,1128,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1828951,LF,pictureLabels,tobdepwugbim,983.650000067428,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826940,LF,pictureLabels,tobdepwugbim,1143.85999995284,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826943,FL,pictureLabels,tobdepwugbim,1203.84000008926,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826931,LF,pictureLabels,tobdepwugbim,1207,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826538,LF,pictureLabels,tobdepwugbim,1770.0799999875,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827042,LF,pictureLabels,tobdepwugbim,939.615000039339,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1829020,FL,pictureLabels,tobdepwugbim,1455,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802990,FL,pictureLabels,tobdepwugbim,1346.0699999996,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827354,LF,pictureLabels,tobdepwugbim,1984.20500000066,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826983,LF,pictureLabels,tobdepwugbim,611.774999997579,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1845203,LF,pictureLabels,tobdepwugbim,1016.15499996115,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803471,FL,pictureLabels,tobdepwugbim,792,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826988,LF,pictureLabels,tobdepwugbim,709.02500000014,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1845195,LF,pictureLabels,tobdepwugbim,1100.80999997444,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1851423,FL,pictureLabels,tobdepwugbim,1959.7849999991,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825234,FL,pictureLabels,tobdepwugbim,1638,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1802091,LF,pictureLabels,tobdepwugbim,1222.63500000007,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802989,FL,pictureLabels,tobdepwugbim,1073.57500000217,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802986,FL,pictureLabels,tobdepwugbim,1098,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1823753,LF,pictureLabels,tobdepwugbim,1147.07000006456,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846363,FL,pictureLabels,tobdepwugbim,1172.95000000019,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1823786,FL,pictureLabels,tobdepwugbim,1674.36499999894,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1839507,FL,pictureLabels,tobdepwugbim,2525.15499998117,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826969,FL,pictureLabels,tobdepwugbim,922.619999852031,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826532,FL,pictureLabels,tobdepwugbim,1110.93500000425,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1845201,FL,pictureLabels,tobdepwugbim,1209.53999995254,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1826937,LF,pictureLabels,tobdepwugbim,1210,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802998,FL,pictureLabels,tobdepwugbim,961.094999918714,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1845206,FL,pictureLabels,tobdepwugbim,1412,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810086,LF,pictureLabels,tobdepwugbim,1630.66000002436,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825235,LF,pictureLabels,tobdepwugbim,1083,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803039,LF,pictureLabels,tobdepwugbim,1716.55500004999,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803473,FL,pictureLabels,tobdepwugbim,847.399999998743,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810315,LF,pictureLabels,tobdepwugbim,2533.9999999851,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826535,LF,pictureLabels,tobdepwugbim,1680.72000006214,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800332,LF,pictureLabels,tobdepwugbim,2555.63000001712,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803469,FL,pictureLabels,tobdepwugbim,1061.84499999648,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827397,LF,pictureLabels,tobdepwugbim,1699.28000000073,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827017,FL,pictureLabels,tobdepwugbim,1247.19999998342,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1802992,LF,pictureLabels,tobdepwugbim,905.915000010282,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1827017,FL,pictureLabels,tobdepwugbim,641.900000046007,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1825240,LF,pictureLabels,tobdepwugbim,1178.02499997197,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810097,LF,pictureLabels,tobdepwugbim,759.089999832213,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1846355,FL,pictureLabels,tobdepwugbim,1451.87000000442,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846365,FL,pictureLabels,tobdepwugbim,2547.61499999993,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846262,LF,pictureLabels,tobdepwugbim,1291.06499999762,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1823741,FL,pictureLabels,tobdepwugbim,1337,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803489,FL,pictureLabels,tobdepwugbim,1439,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803476,FL,pictureLabels,tobdepwugbim,1201.33999999962,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810094,LF,pictureLabels,tobdepwugbim,1104.92999997223,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802991,FL,pictureLabels,tobdepwugbim,1911.3799999468,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1826928,LF,pictureLabels,tobdepwugbim,1176.51000001933,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1828956,LF,pictureLabels,tobdepwugbim,3212.82499999506,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1798900,FL,pictureLabels,tobdepwugbim,1740.24000001373,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803472,FL,pictureLabels,tobdepwugbim,1289.49499999732,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803490,FL,pictureLabels,tobdepwugbim,1619.64499999885,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1799599,FL,pictureLabels,tobdepwugbim,1589.32499999995,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1823744,FL,pictureLabels,tobdepwugbim,3439.76500001736,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803483,FL,pictureLabels,tobdepwugbim,1781.01000003517,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802102,LF,pictureLabels,tobdepwugbim,803.259999998787,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802161,LF,pictureLabels,tobdepwugbim,1464.60000000114,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803474,LF,pictureLabels,tobdepwugbim,2002.69999999995,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1824287,LF,pictureLabels,tobdepwugbim,1363,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803470,LF,pictureLabels,tobdepwugbim,1030.73500000755,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1824284,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1824300,FL,pictureLabels,tobdepwugbim,3191.32000004174,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1825226,LF,pictureLabels,tobdepwugbim,878.23999999091,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800478,FL,pictureLabels,tobdepwugbim,1519.90000007208,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802092,LF,pictureLabels,tobdepwugbim,815,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1802429,LF,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1802104,FL,pictureLabels,tobdepwugbim,1101.78999998607,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802109,FL,pictureLabels,tobdepwugbim,1372.8350000456,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1851493,FL,pictureLabels,tobdepwugbim,1158.28000000009,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802095,FL,pictureLabels,tobdepwugbim,1343.86999999697,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800334,LF,pictureLabels,tobdepwugbim,186,bim,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1803485,FL,pictureLabels,tobdepwugbim,654.989999951795,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802114,LF,pictureLabels,tobdepwugbim,1423,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846353,FL,pictureLabels,tobdepwugbim,1196,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846359,FL,pictureLabels,tobdepwugbim,1313.99999999994,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810112,LF,pictureLabels,tobdepwugbim,842.515000000363,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1824292,FL,pictureLabels,tobdepwugbim,975.179999993998,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810091,LF,pictureLabels,tobdepwugbim,1696,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803481,FL,pictureLabels,tobdepwugbim,918.60500000621,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802988,LF,pictureLabels,tobdepwugbim,1625.6450000219,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802089,LF,pictureLabels,tobdepwugbim,2445.79000002705,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802216,LF,pictureLabels,tobdepwugbim,1614,wug,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1800348,FL,pictureLabels,tobdepwugbim,2638.96500002011,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1799788,FL,pictureLabels,tobdepwugbim,1373.01000000024,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1810084,LF,pictureLabels,tobdepwugbim,821.44000000332,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800335,LF,pictureLabels,tobdepwugbim,1738.71000000509,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1803468,LF,pictureLabels,tobdepwugbim,1383.57999996515,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846354,FL,pictureLabels,tobdepwugbim,NA,NA,image-button-response,552,NA,340375,3,high,dep,blue,exp
34,1803487,FL,pictureLabels,tobdepwugbim,1211.24500001315,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1802124,FL,pictureLabels,tobdepwugbim,1046.24999989755,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1799781,LF,pictureLabels,tobdepwugbim,955,tob,image-button-response,552,0,340375,3,high,dep,blue,exp
34,1799963,FL,pictureLabels,tobdepwugbim,886.720000009518,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1800341,FL,pictureLabels,tobdepwugbim,1372.97499999113,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1846352,FL,pictureLabels,tobdepwugbim,1508.15999996848,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
34,1824288,LF,pictureLabels,tobdepwugbim,939,dep,image-button-response,552,1,340375,3,high,dep,blue,exp
35,1825290,FL,pictureLabels,tobdepwugbim,2006.84499999625,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1828953,FL,pictureLabels,tobdepwugbim,2326.74000000046,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825248,FL,pictureLabels,tobdepwugbim,1260.70499999332,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826954,LF,pictureLabels,tobdepwugbim,1036,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1810315,LF,pictureLabels,tobdepwugbim,1337.99999998882,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803023,LF,pictureLabels,tobdepwugbim,1603.54999999981,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1810080,LF,pictureLabels,tobdepwugbim,1205.19499998773,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826983,LF,pictureLabels,tobdepwugbim,912.819999997737,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826945,LF,pictureLabels,tobdepwugbim,1122.44499998633,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1828954,FL,pictureLabels,tobdepwugbim,1197.9250000004,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1802993,LF,pictureLabels,tobdepwugbim,765.39000000048,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827042,LF,pictureLabels,tobdepwugbim,1060.30499993358,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1810094,LF,pictureLabels,tobdepwugbim,1594.09000002779,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826930,LF,pictureLabels,tobdepwugbim,1002.0600000862,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846372,FL,pictureLabels,tobdepwugbim,1652.60000000126,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846243,LF,pictureLabels,tobdepwugbim,731.809999999241,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1829239,LF,pictureLabels,tobdepwugbim,2269.38999997219,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826538,LF,pictureLabels,tobdepwugbim,959.369999996852,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826550,FL,pictureLabels,tobdepwugbim,1021.40000000142,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827354,LF,pictureLabels,tobdepwugbim,1208.54999999935,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1839497,LF,pictureLabels,tobdepwugbim,1026.58500010148,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825250,LF,pictureLabels,tobdepwugbim,941.800056561595,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827024,LF,pictureLabels,tobdepwugbim,2113.96500002593,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1802998,FL,pictureLabels,tobdepwugbim,1106.54500010423,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826935,FL,pictureLabels,tobdepwugbim,780,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1825233,FL,pictureLabels,tobdepwugbim,1395,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825238,LF,pictureLabels,tobdepwugbim,1026.07999999961,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803039,LF,pictureLabels,tobdepwugbim,1379.30999998935,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1800336,LF,pictureLabels,tobdepwugbim,1654.00500001851,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1799783,LF,pictureLabels,tobdepwugbim,613.795000128448,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1846363,FL,pictureLabels,tobdepwugbim,1281.41499999771,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1800332,LF,pictureLabels,tobdepwugbim,1630.75499999104,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1845203,LF,pictureLabels,tobdepwugbim,1107.50500002177,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826535,LF,pictureLabels,tobdepwugbim,1711.46999998018,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1810079,LF,pictureLabels,tobdepwugbim,960.324999992736,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1798890,FL,pictureLabels,tobdepwugbim,1100.06499999872,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1845195,LF,pictureLabels,tobdepwugbim,903.570000024047,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1799599,FL,pictureLabels,tobdepwugbim,1852.99000000022,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826539,LF,pictureLabels,tobdepwugbim,1138.87999998406,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826943,FL,pictureLabels,tobdepwugbim,1011.66499999817,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826931,LF,pictureLabels,tobdepwugbim,822,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1846262,LF,pictureLabels,tobdepwugbim,1202.40999991074,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1839495,LF,pictureLabels,tobdepwugbim,985.365000000456,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803474,LF,pictureLabels,tobdepwugbim,2050,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1829020,FL,pictureLabels,tobdepwugbim,1921,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827397,LF,pictureLabels,tobdepwugbim,780.97500000149,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1810112,LF,pictureLabels,tobdepwugbim,1114.995,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826988,LF,pictureLabels,tobdepwugbim,774.919999999809,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1851422,FL,pictureLabels,tobdepwugbim,1034.48999999091,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826937,LF,pictureLabels,tobdepwugbim,1188,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1810097,LF,pictureLabels,tobdepwugbim,1248.68499999866,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827166,FL,pictureLabels,tobdepwugbim,1768,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1845206,FL,pictureLabels,tobdepwugbim,1487,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802989,FL,pictureLabels,tobdepwugbim,1015.74999999866,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1851428,FL,pictureLabels,tobdepwugbim,1982.41500000586,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826949,FL,pictureLabels,tobdepwugbim,840.265000006184,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1803476,FL,pictureLabels,tobdepwugbim,1113.33499999822,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826951,FL,pictureLabels,tobdepwugbim,1535.16500000842,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1824287,LF,pictureLabels,tobdepwugbim,972,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1825254,LF,pictureLabels,tobdepwugbim,1288,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826928,LF,pictureLabels,tobdepwugbim,1358.81000000518,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826532,FL,pictureLabels,tobdepwugbim,894.940000027418,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802992,LF,pictureLabels,tobdepwugbim,822.204999974929,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1827017,FL,pictureLabels,tobdepwugbim,609.699999971781,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1828951,LF,pictureLabels,tobdepwugbim,1189.66500018723,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826940,LF,pictureLabels,tobdepwugbim,1153.08500011452,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825235,LF,pictureLabels,tobdepwugbim,2058,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846250,FL,pictureLabels,tobdepwugbim,719.555000017863,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1851493,FL,pictureLabels,tobdepwugbim,782.049999999814,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825241,LF,pictureLabels,tobdepwugbim,1250.98000001162,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1823753,LF,pictureLabels,tobdepwugbim,956.624999991618,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846352,FL,pictureLabels,tobdepwugbim,1489.31499989703,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1826929,LF,pictureLabels,tobdepwugbim,925,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1839507,FL,pictureLabels,tobdepwugbim,1375.13499998022,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1800334,LF,pictureLabels,tobdepwugbim,323,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1828956,LF,pictureLabels,tobdepwugbim,1265.97000000766,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1826537,LF,pictureLabels,tobdepwugbim,1297.46500001056,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1798900,FL,pictureLabels,tobdepwugbim,1467.52000000561,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1851423,FL,pictureLabels,tobdepwugbim,1076.71500000102,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846359,FL,pictureLabels,tobdepwugbim,1125,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803473,FL,pictureLabels,tobdepwugbim,781.734999996843,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802102,LF,pictureLabels,tobdepwugbim,1083.31,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1828972,LF,pictureLabels,tobdepwugbim,1526.60000000114,bim,image-button-response,554,0,350175,1,high,tob,red,exp
35,1802089,LF,pictureLabels,tobdepwugbim,664.209999958985,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1800335,LF,pictureLabels,tobdepwugbim,3056.7849999934,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803487,FL,pictureLabels,tobdepwugbim,1057.6299999957,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846376,FL,pictureLabels,tobdepwugbim,1510.9999999986,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802988,LF,pictureLabels,tobdepwugbim,1357.255000039,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1827017,FL,pictureLabels,tobdepwugbim,906.500000040978,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1800478,FL,pictureLabels,tobdepwugbim,3262.78999994975,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802092,LF,pictureLabels,tobdepwugbim,1056,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802429,LF,pictureLabels,tobdepwugbim,1425.80000000086,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802109,FL,pictureLabels,tobdepwugbim,1319.12000000011,wug,image-button-response,554,0,350175,1,high,tob,red,exp
35,1823744,FL,pictureLabels,tobdepwugbim,3021.7849999899,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1828958,LF,pictureLabels,tobdepwugbim,927.694999999367,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846355,FL,pictureLabels,tobdepwugbim,2457.47000000119,dep,image-button-response,554,0,350175,1,high,tob,red,exp
35,1802986,FL,pictureLabels,tobdepwugbim,1041,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846365,FL,pictureLabels,tobdepwugbim,1812.60999999987,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1802990,FL,pictureLabels,tobdepwugbim,1568.66499999887,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1803470,LF,pictureLabels,tobdepwugbim,1087.33000000939,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1846353,FL,pictureLabels,tobdepwugbim,1694,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1824288,LF,pictureLabels,tobdepwugbim,965,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1799788,FL,pictureLabels,tobdepwugbim,1549.34499999951,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1810091,LF,pictureLabels,tobdepwugbim,1856,tob,image-button-response,554,1,350175,1,high,tob,red,exp
35,1825240,LF,pictureLabels,tobdepwugbim,1123.79500002135,tob,image-button-response,554,1,350175,1,high,tob,red,exp
