resp,subjID,learning,task,fribbleID,label,rt,plugin,trialIndex,acc,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType
47,1802093,LF,labelPictures,49_47_26_56_,dep,2373.7250000122,html-button-response,564,1,470375,3,high,dep,blue,exp
47,1803475,LF,labelPictures,52_47_51_12_,dep,1902.55500000785,html-button-response,518,1,470375,3,high,dep,blue,exp
47,1845983,FL,labelPictures,52_47_51_12_,dep,1210.99999999994,html-button-response,518,1,470375,3,high,dep,blue,exp
47,1823770,FL,labelPictures,49_47_26_56_,dep,1624,html-button-response,580,1,470375,3,high,dep,blue,exp
47,1800330,LF,labelPictures,52_47_51_12_,dep,1254.46000043303,html-button-response,568,1,470375,3,high,dep,blue,exp
47,1828964,FL,labelPictures,52_47_51_12_,dep,1318.63000000158,html-button-response,490,1,470375,3,high,dep,blue,exp
47,1798885,LF,labelPictures,52_47_51_12_,dep,1674.20000000857,html-button-response,564,1,470375,3,high,dep,blue,exp
47,1802107,FL,labelPictures,49_47_26_56_,dep,2237.41500009783,html-button-response,518,1,470375,3,high,dep,blue,exp
47,1852241,LF,labelPictures,44_47_51_49_,tob,1259,html-button-response,534,0,470375,3,high,dep,blue,exp
47,1803026,FL,labelPictures,49_47_26_56_,dep,3070.97000000067,html-button-response,550,1,470375,3,high,dep,blue,exp
47,1798877,LF,labelPictures,49_47_26_56_,dep,1443.49999993574,html-button-response,548,1,470375,3,high,dep,blue,exp
47,1803466,LF,labelPictures,47_56_3_7_,wug,1708.16999999806,html-button-response,584,0,470375,3,high,dep,blue,exp
47,1823768,LF,labelPictures,52_47_51_12_,dep,1773.14500000101,html-button-response,538,1,470375,3,high,dep,blue,exp
47,1845983,FL,labelPictures,52_47_51_12_,dep,1025,html-button-response,542,1,470375,3,high,dep,blue,exp
47,1851574,LF,labelPictures,52_47_51_12_,dep,2834.50999998604,html-button-response,538,1,470375,3,high,dep,blue,exp
47,1803558,LF,labelPictures,44_47_51_49_,tob,1395.2500000014,html-button-response,572,0,470375,3,high,dep,blue,exp
47,1802985,FL,labelPictures,49_47_26_56_,dep,2565.70000000007,html-button-response,562,1,470375,3,high,dep,blue,exp
47,1803478,LF,labelPictures,49_47_26_56_,dep,828.590000000957,html-button-response,568,1,470375,3,high,dep,blue,exp
47,1807533,LF,labelPictures,49_47_26_56_,dep,1531.02999995463,html-button-response,550,1,470375,3,high,dep,blue,exp
47,1802090,FL,labelPictures,44_47_51_49_,tob,628.954999963753,html-button-response,530,0,470375,3,high,dep,blue,exp
47,1807546,LF,labelPictures,52_47_51_12_,dep,1005.914999987,html-button-response,596,1,470375,3,high,dep,blue,exp
47,1825230,FL,labelPictures,49_47_26_56_,dep,1588.92999999807,html-button-response,510,1,470375,3,high,dep,blue,exp
47,1851567,LF,labelPictures,49_47_26_56_,dep,219.340000003285,html-button-response,576,1,470375,3,high,dep,blue,exp
47,1828957,LF,labelPictures,52_47_51_12_,dep,1483.4700000356,html-button-response,552,1,470375,3,high,dep,blue,exp
47,1826946,FL,labelPictures,47_56_3_7_,wug,2831.38000000012,html-button-response,556,0,470375,3,high,dep,blue,exp
47,1845228,FL,labelPictures,52_47_51_12_,dep,2800.83999999985,html-button-response,584,1,470375,3,high,dep,blue,exp
47,1807533,LF,labelPictures,52_47_51_12_,dep,2254.9650000874,html-button-response,526,1,470375,3,high,dep,blue,exp
47,1845205,FL,labelPictures,52_47_51_12_,dep,2277.11500000441,html-button-response,576,1,470375,3,high,dep,blue,exp
47,1803492,LF,labelPictures,49_47_26_56_,dep,2056.1400000006,html-button-response,498,1,470375,3,high,dep,blue,exp
47,1826534,FL,labelPictures,52_47_51_12_,dep,3222.24000003189,html-button-response,584,1,470375,3,high,dep,blue,exp
47,1826990,FL,labelPictures,49_47_26_56_,dep,2629.53499995638,html-button-response,570,1,470375,3,high,dep,blue,exp
47,1846093,LF,labelPictures,44_47_51_49_,tob,1300.53499992937,html-button-response,524,0,470375,3,high,dep,blue,exp
47,1827347,FL,labelPictures,49_47_26_56_,dep,1927.73499991745,html-button-response,508,1,470375,3,high,dep,blue,exp
47,1851573,LF,labelPictures,52_47_51_12_,dep,876.315000001341,html-button-response,570,1,470375,3,high,dep,blue,exp
47,1807532,FL,labelPictures,44_47_51_49_,tob,230.999999999767,html-button-response,570,0,470375,3,high,dep,blue,exp
47,1805815,FL,labelPictures,49_47_26_56_,dep,1904.06999993138,html-button-response,502,1,470375,3,high,dep,blue,exp
47,1852726,LF,labelPictures,49_47_26_56_,dep,2017.97500002431,html-button-response,532,1,470375,3,high,dep,blue,exp
47,1852720,LF,labelPictures,52_47_51_12_,dep,1245.87500002235,html-button-response,518,1,470375,3,high,dep,blue,exp
47,1805848,LF,labelPictures,44_47_51_49_,tob,1144.18000000005,html-button-response,588,0,470375,3,high,dep,blue,exp
47,1845205,FL,labelPictures,52_47_51_12_,dep,1337.99499997986,html-button-response,592,1,470375,3,high,dep,blue,exp
47,1826990,FL,labelPictures,44_47_51_49_,tob,645.985000068322,html-button-response,494,0,470375,3,high,dep,blue,exp
47,1805817,FL,labelPictures,52_47_51_12_,dep,3314.70499999705,html-button-response,486,1,470375,3,high,dep,blue,exp
47,1807532,FL,labelPictures,44_47_51_49_,tob,1580.00000000175,html-button-response,492,0,470375,3,high,dep,blue,exp
47,1803482,LF,labelPictures,52_47_51_12_,dep,1314.10500011407,html-button-response,486,1,470375,3,high,dep,blue,exp
47,1839500,LF,labelPictures,52_47_51_12_,dep,2001.31500000134,html-button-response,546,1,470375,3,high,dep,blue,exp
47,1826924,LF,labelPictures,44_47_51_49_,tob,1686.4249999926,html-button-response,570,0,470375,3,high,dep,blue,exp
47,1823789,LF,labelPictures,52_47_51_12_,dep,3290.57500002091,html-button-response,528,1,470375,3,high,dep,blue,exp
47,1826948,FL,labelPictures,47_56_3_7_,wug,2427.19499999657,html-button-response,508,0,470375,3,high,dep,blue,exp
47,1823789,LF,labelPictures,52_47_51_12_,dep,1574.64000000618,html-button-response,498,1,470375,3,high,dep,blue,exp
47,1826942,FL,labelPictures,44_47_51_49_,tob,1817.03000000014,html-button-response,520,0,470375,3,high,dep,blue,exp
47,1800331,FL,labelPictures,49_47_26_56_,dep,1163,html-button-response,508,1,470375,3,high,dep,blue,exp
47,1839499,FL,labelPictures,49_47_26_56_,dep,2071.7650000006,html-button-response,492,1,470375,3,high,dep,blue,exp
47,1807562,FL,labelPictures,49_47_26_56_,dep,1277.31499983929,html-button-response,550,1,470375,3,high,dep,blue,exp
47,1851566,LF,labelPictures,49_47_26_56_,dep,1308,html-button-response,490,1,470375,3,high,dep,blue,exp
