resp,category,fribbleSelected,task,subjID,trial,labelPresented,frequency,rt,list,acc,type_of_resp,expeType
23275,2,wug,2AFC - 4 pictures,3517626,10,wug,high,1755.00000000466,1,1,match,pilot2
23475,2,wug,2AFC - 4 pictures,3528247,8,wug,high,1568.34499997785,3,1,match,pilot2
23475,2,wug,2AFC - 4 pictures,3502663,36,wug,high,2007.19000000026,3,1,match,pilot2
23475,2,wug,2AFC - 4 pictures,3528246,13,wug,high,2058.16499999491,3,1,match,pilot2
23575,2,wug,2AFC - 4 pictures,3502650,41,wug,high,1155.1750000001,1,1,match,pilot2
23575,2,wug,2AFC - 4 pictures,3528273,44,wug,high,1338.05500017479,1,1,match,pilot2
23575,2,wug,2AFC - 4 pictures,3517626,11,wug,high,1897.9999999865,1,1,match,pilot2
23575,2,wug,2AFC - 4 pictures,3502663,1,tob,high,2293.5650000004,3,0,mismatch-type1,pilot2
30125,3,tob,2AFC - 4 pictures,3502663,54,tob,low,2428.31999999998,3,1,match,pilot2
30125,3,tob,2AFC - 4 pictures,3528246,16,tob,low,2643.20999999472,3,1,match,pilot2
30175,3,tob,2AFC - 4 pictures,3518198,4,tob,high,1665.999999968335,2,1,match,pilot2
30175,3,tob,2AFC - 4 pictures,3528252,56,tob,high,2349.289999983739,2,1,match,pilot2
30175,3,tob,2AFC - 4 pictures,3517616,28,tob,high,1458.920000004582,2,1,match,pilot2
30225,3,tob,2AFC - 4 pictures,3517626,43,wug,low,1475.00000000582,1,0,mismatch-type1,pilot2
30225,3,tob,2AFC - 4 pictures,3517616,31,dep,low,2065.759999997681,2,0,mismatch-type2,pilot2
30225,3,tob,2AFC - 4 pictures,3502650,29,wug,low,1805.23000000017,1,0,mismatch-type1,pilot2
30225,3,tob,2AFC - 4 pictures,3528273,37,wug,low,2579.72999988124,1,0,mismatch-type1,pilot2
30225,3,tob,2AFC - 4 pictures,3517616,41,dep,low,2181.400000001304,2,0,mismatch-type2,pilot2
30275,3,tob,2AFC - 4 pictures,3502663,2,tob,high,1743.43999999974,3,1,match,pilot2
30275,3,tob,2AFC - 4 pictures,3528246,9,tob,high,1770.17000000342,3,1,match,pilot2
30275,3,tob,2AFC - 4 pictures,3528247,25,tob,high,2621.62499999977,3,1,match,pilot2
30325,3,tob,2AFC - 4 pictures,3528252,2,tob,low,2716.459999966901,2,1,match,pilot2
30425,3,tob,2AFC - 4 pictures,3502663,4,tob,low,2142.15000000013,3,1,match,pilot2
30425,3,tob,2AFC - 4 pictures,3502650,36,wug,low,1798.5450000001,1,0,mismatch-type1,pilot2
30425,3,tob,2AFC - 4 pictures,3502663,8,tob,low,1784.67000000001,3,1,match,pilot2
30425,3,tob,2AFC - 4 pictures,3528273,29,wug,low,3133.35500005633,1,0,mismatch-type1,pilot2
30475,3,tob,2AFC - 4 pictures,3517616,39,tob,high,1431.3799999945331,2,1,match,pilot2
30475,3,tob,2AFC - 4 pictures,3518198,35,tob,high,1324.9999999534339,2,1,match,pilot2
30475,3,tob,2AFC - 4 pictures,3528252,8,tob,high,1052.1699999808334,2,1,match,pilot2
30525,3,tob,2AFC - 4 pictures,3528273,4,wug,low,1245.45500008389,1,0,mismatch-type1,pilot2
30525,3,tob,2AFC - 4 pictures,3502650,51,wug,low,1208.25000000012,1,0,mismatch-type1,pilot2
30525,3,tob,2AFC - 4 pictures,3517626,51,wug,low,1568.99999998859,1,0,mismatch-type1,pilot2
30525,3,tob,2AFC - 4 pictures,3517616,36,dep,low,2142.554999998538,2,0,mismatch-type2,pilot2
30575,3,tob,2AFC - 4 pictures,3517626,40,bim,control_high,1565.00000000233,1,0,errorControl,pilot2
30725,3,tob,2AFC - 4 pictures,3528252,10,wug,low,1115.79500004882,2,0,mismatch-type1,pilot2
30725,3,tob,2AFC - 4 pictures,3502663,56,tob,low,2239.66500000007,3,1,match,pilot2
30725,3,tob,2AFC - 4 pictures,3528246,14,tob,low,2969.66499999689,3,1,match,pilot2
30725,3,tob,2AFC - 4 pictures,3517616,15,wug,low,843.8749999913853,2,0,mismatch-type1,pilot2
30775,3,tob,2AFC - 4 pictures,3528273,10,tob,high,2096.03499993682,1,1,match,pilot2
30775,3,tob,2AFC - 4 pictures,3502650,10,tob,high,2007.30500000009,1,1,match,pilot2
30775,3,tob,2AFC - 4 pictures,3517626,31,tob,high,1804.00000000373,1,1,match,pilot2
30925,3,tob,2AFC - 4 pictures,3528273,52,wug,low,2859.75999990478,1,0,mismatch-type1,pilot2
30925,3,tob,2AFC - 4 pictures,3517616,44,wug,low,1630.9349999937695,2,0,mismatch-type1,pilot2
30925,3,tob,2AFC - 4 pictures,3517626,20,wug,low,2083.00000001327,1,0,mismatch-type1,pilot2
30925,3,tob,2AFC - 4 pictures,3528252,29,wug,low,2112.9599999985658,2,0,mismatch-type1,pilot2
30925,3,tob,2AFC - 4 pictures,3528252,35,wug,low,1032.5399999856018,2,0,mismatch-type1,pilot2
31025,3,tob,2AFC - 4 pictures,3517616,50,dep,low,2139.5799999882,2,0,mismatch-type2,pilot2
31025,3,tob,2AFC - 4 pictures,3528247,17,dep,low,2391.51499999571,3,0,mismatch-type2,pilot2
31025,3,tob,2AFC - 4 pictures,3518198,51,dep,low,1979.0000000502914,2,0,mismatch-type2,pilot2
31025,3,tob,2AFC - 4 pictures,3528247,31,dep,low,3285.44499998679,3,0,mismatch-type2,pilot2
31125,3,tob,2AFC - 4 pictures,3517616,30,dep,low,1445.3149999899324,2,0,mismatch-type2,pilot2
31125,3,tob,2AFC - 4 pictures,3528273,45,dep,low,1995.34999998286,1,0,mismatch-type2,pilot2
31125,3,tob,2AFC - 4 pictures,3528247,3,wug,low,1173.71500001173,3,0,mismatch-type1,pilot2
31125,3,tob,2AFC - 4 pictures,3517616,17,dep,low,1250.8249999955297,2,0,mismatch-type2,pilot2
31175,3,tob,2AFC - 4 pictures,3528252,16,tob,high,2495.5799999879673,2,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3518198,16,tob,high,1210.0000000209548,2,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3502663,3,tob,high,2056.51000000034,3,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3528273,46,wug,high,2900.59500001371,1,0,mismatch-type2,pilot2
31175,3,tob,2AFC - 4 pictures,3517616,5,tob,high,1326.2899999972433,2,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3528246,50,tob,high,929.839999997057,3,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3528273,43,tob,high,2546.13500018604,1,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3528247,45,tob,high,1605.58499998297,3,1,match,pilot2
31175,3,tob,2AFC - 4 pictures,3517626,46,tob,high,1541.99999998673,1,1,match,pilot2
31225,3,tob,2AFC - 4 pictures,3528252,19,wug,low,1605.005000019446,2,0,mismatch-type1,pilot2
31325,3,tob,2AFC - 4 pictures,3517626,28,dep,low,1948.99999999325,1,0,mismatch-type2,pilot2
31325,3,tob,2AFC - 4 pictures,3528252,15,wug,low,1445.9199999691918,2,0,mismatch-type1,pilot2
31325,3,tob,2AFC - 4 pictures,3502663,29,tob,low,2486.84000000003,3,1,match,pilot2
31325,3,tob,2AFC - 4 pictures,3517616,53,wug,low,1306.7050000245217,2,0,mismatch-type1,pilot2
31375,3,tob,2AFC - 4 pictures,3528247,39,tob,high,1103.44999999506,3,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3502663,45,tob,high,1101.22499999989,3,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3502663,27,tob,high,1160.76499999962,3,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3528246,52,tob,high,1923.02499999641,3,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3517616,10,tob,high,2311.970000009751,2,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3528247,38,tob,high,1411.71000001486,3,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3528252,47,tob,high,2191.9549999875017,2,1,match,pilot2
31375,3,tob,2AFC - 4 pictures,3517616,22,bim,control_high,1173.385000001872,2,0,errorControl,pilot2
31375,3,tob,2AFC - 4 pictures,3528246,47,tob,high,1749.86999999965,3,1,match,pilot2
31425,3,tob,2AFC - 4 pictures,3502650,50,wug,low,1732.50500000015,1,0,mismatch-type1,pilot2
31425,3,tob,2AFC - 4 pictures,3528246,29,tob,low,2866.89000000479,3,1,match,pilot2
31425,3,tob,2AFC - 4 pictures,3528246,27,tob,low,2559.08500000078,3,1,match,pilot2
31425,3,tob,2AFC - 4 pictures,3502663,9,tob,low,1267.06000000013,3,1,match,pilot2
31625,3,tob,2AFC - 4 pictures,3528252,24,wug,low,1361.2500000162981,2,0,mismatch-type1,pilot2
31625,3,tob,2AFC - 4 pictures,3517616,35,wug,low,1765.480000001844,2,0,mismatch-type1,pilot2
31725,3,tob,2AFC - 4 pictures,3528252,6,wug,low,1297.2100000479259,2,0,mismatch-type1,pilot2
31725,3,tob,2AFC - 4 pictures,3502650,43,wug,low,1354.35000000006,1,0,mismatch-type1,pilot2
31725,3,tob,2AFC - 4 pictures,3517616,43,wug,low,1722.6950000040233,2,0,mismatch-type1,pilot2
31725,3,tob,2AFC - 4 pictures,3528273,20,wug,low,2862.9250000231,1,0,mismatch-type1,pilot2
31875,3,tob,2AFC - 4 pictures,3528246,1,tob,high,2545.58999999426,3,1,match,pilot2
31875,3,tob,2AFC - 4 pictures,3528247,22,tob,high,1825.1900000032,3,1,match,pilot2
31925,3,tob,2AFC - 4 pictures,3528247,52,dep,low,2192.86999999895,3,0,mismatch-type2,pilot2
31925,3,tob,2AFC - 4 pictures,3502663,21,dep,low,2502.69000000025,3,0,mismatch-type2,pilot2
31975,3,tob,2AFC - 4 pictures,3517626,33,tob,high,2130.99999999395,1,1,match,pilot2
31975,3,tob,2AFC - 4 pictures,3517616,8,dep,high,2517.099999997299,2,0,mismatch-type1,pilot2
31975,3,tob,2AFC - 4 pictures,3528273,49,tob,high,3348.29499991611,1,1,match,pilot2
31975,3,tob,2AFC - 4 pictures,3502650,45,tob,high,2757.33500000002,1,1,match,pilot2
32025,3,tob,2AFC - 4 pictures,3528252,28,wug,low,1483.0450000008568,2,0,mismatch-type1,pilot2
32025,3,tob,2AFC - 4 pictures,3528273,13,tob,low,1554.13499986753,1,1,match,pilot2
32025,3,tob,2AFC - 4 pictures,3528247,49,dep,low,3283.65500000655,3,0,mismatch-type2,pilot2
32025,3,tob,2AFC - 4 pictures,3502650,19,tob,low,2088.94999999985,1,1,match,pilot2
32025,3,tob,2AFC - 4 pictures,3502650,48,tob,low,1038.00499999989,1,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3517616,21,tob,high,1168.390000006184,2,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3518198,43,tob,high,1360.99999997532,2,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3528252,7,tob,high,1583.8750000111759,2,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3502650,5,tob,high,1072.85000000001,1,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3517616,19,tob,high,1480.5400000186637,2,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3528252,13,tob,high,1350.6650000344962,2,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3517626,14,tob,high,1953.9999999979,1,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3528273,39,tob,high,2056.44999979995,1,1,match,pilot2
32075,3,tob,2AFC - 4 pictures,3518198,10,tob,high,1625.9999999892898,2,1,match,pilot2
32225,3,tob,2AFC - 4 pictures,3517626,49,wug,low,1987.00000002282,1,0,mismatch-type1,pilot2
32225,3,tob,2AFC - 4 pictures,3528273,53,wug,low,1141.80499990471,1,0,mismatch-type1,pilot2
32225,3,tob,2AFC - 4 pictures,3502650,38,wug,low,1162.20999999996,1,0,mismatch-type1,pilot2
32325,3,tob,2AFC - 4 pictures,3528273,1,wug,low,3265.74499998242,1,0,mismatch-type1,pilot2
32325,3,tob,2AFC - 4 pictures,3502650,44,wug,low,1353.57000000001,1,0,mismatch-type1,pilot2
32425,3,tob,2AFC - 4 pictures,3528247,16,dep,low,2799.52999998932,3,0,mismatch-type2,pilot2
32475,3,tob,2AFC - 4 pictures,3517626,50,tob,high,1317.00000001001,1,1,match,pilot2
32475,3,tob,2AFC - 4 pictures,3517616,49,wug,high,2243.430000002263,2,0,mismatch-type2,pilot2
32675,3,tob,2AFC - 4 pictures,3517626,1,tob,high,2904.99999999884,1,1,match,pilot2
32675,3,tob,2AFC - 4 pictures,3502663,22,tob,high,981.59500000019,3,1,match,pilot2
32675,3,tob,2AFC - 4 pictures,3528247,32,tob,high,1310.26500000735,3,1,match,pilot2
32675,3,tob,2AFC - 4 pictures,3528273,16,tob,high,3246.94500002079,1,1,match,pilot2
32675,3,tob,2AFC - 4 pictures,3502650,13,tob,high,1319.72000000019,1,1,match,pilot2
32675,3,tob,2AFC - 4 pictures,3528246,38,tob,high,2176.91999999806,3,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3528246,25,tob,high,1802.35500000708,3,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3517626,52,tob,high,1376.99999997858,1,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3528273,48,tob,high,2554.19500009157,1,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3518198,27,dep,high,1782.999999995809,2,0,mismatch-type1,pilot2
32775,3,tob,2AFC - 4 pictures,3528247,13,tob,high,1173.76000000513,3,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3502663,19,tob,high,1258.27000000027,3,1,match,pilot2
32775,3,tob,2AFC - 4 pictures,3517626,9,dep,high,1396.00000000792,1,0,mismatch-type1,pilot2
32775,3,tob,2AFC - 4 pictures,3502650,24,tob,high,976.004999999976,1,1,match,pilot2
32875,3,tob,2AFC - 4 pictures,3502650,49,tob,high,1751.29000000015,1,1,match,pilot2
32875,3,tob,2AFC - 4 pictures,3528273,54,tob,high,3269.91500006989,1,1,match,pilot2
32875,3,tob,2AFC - 4 pictures,3517626,18,tob,high,1907.00000000652,1,1,match,pilot2
33275,3,tob,2AFC - 4 pictures,3517616,55,tob,high,1084.6349999774247,2,1,match,pilot2
33275,3,tob,2AFC - 4 pictures,3528252,17,tob,high,1506.374999997206,2,1,match,pilot2
33475,3,tob,2AFC - 4 pictures,3528247,12,tob,high,1224.51000000001,3,1,match,pilot2
33475,3,tob,2AFC - 4 pictures,3528246,55,tob,high,1301.2999999919,3,1,match,pilot2
33475,3,tob,2AFC - 4 pictures,3502663,35,tob,high,1001.02000000016,3,1,match,pilot2
33575,3,tob,2AFC - 4 pictures,3528252,33,tob,high,1338.41999998549,2,1,match,pilot2
33575,3,tob,2AFC - 4 pictures,3517616,33,tob,high,1565.3699999966193,2,1,match,pilot2
33575,3,tob,2AFC - 4 pictures,3518198,25,tob,high,1853.9999999920838,2,1,match,pilot2
bim1,4,bim,2AFC - 4 pictures,3502663,49,bim,control_high,1359.26500000004,3,1,match,pilot2
bim1,4,bim,2AFC - 4 pictures,3528246,15,bim,control_high,1040.61000001093,3,1,match,pilot2
bim1,4,bim,2AFC - 4 pictures,3528247,4,bim,control_high,1023.28500000294,3,1,match,pilot2
bim10,4,bim,2AFC - 4 pictures,3502663,48,bim,control_low,1115.89000000001,3,1,match,pilot2
bim10,4,bim,2AFC - 4 pictures,3528247,24,bim,control_low,1222.96499999356,3,1,match,pilot2
bim10,4,bim,2AFC - 4 pictures,3528246,48,bim,control_low,1220.92500000144,3,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3528252,54,bim,control_low,2423.580000002403,2,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3517626,23,bim,control_high,1241.99999999837,1,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3517616,34,bim,control_low,2118.1050000013784,2,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3502650,32,bim,control_high,878.670000000042,1,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3528273,2,bim,control_high,1153.58500019647,1,1,match,pilot2
bim11,4,bim,2AFC - 4 pictures,3518198,13,bim,control_low,1184.9999999976717,2,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3528252,32,bim,control_high,1128.6700000055134,2,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3502650,31,bim,control_low,1269.0500000001,1,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3517616,37,bim,control_high,1998.2350000063889,2,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3518198,29,bim,control_high,1017.9999999818392,2,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3528273,12,bim,control_low,2315.35500008613,1,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3528247,7,bim,control_low,1102.23499999847,3,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3517626,4,bim,control_low,2116.00000000908,1,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3528246,54,bim,control_low,1039.37500000757,3,1,match,pilot2
bim12,4,bim,2AFC - 4 pictures,3502663,26,bim,control_low,947.925000000396,3,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3528247,48,bim,control_high,1219.96499999659,3,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3528246,40,bim,control_high,1382.04499999119,3,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3528273,19,bim,control_low,3417.99500002526,1,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3502650,4,bim,control_low,1071.70500000006,1,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3517626,53,bim,control_low,1320.00000000698,1,1,match,pilot2
bim13,4,bim,2AFC - 4 pictures,3502650,1,dep,low,3430.90000000007,1,0,errorControl-low,pilot2
bim13,4,bim,2AFC - 4 pictures,3502663,37,bim,control_high,1224.11499999999,3,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3517616,38,bim,control_low,1338.3099999919068,2,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3528246,33,bim,control_high,1128.46999999601,3,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3502663,33,bim,control_high,1252.53999999995,3,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3528247,26,bim,control_high,886.264999979176,3,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3518198,52,bim,control_low,1195.000000006985,2,1,match,pilot2
bim15,4,bim,2AFC - 4 pictures,3528252,46,bim,control_low,2098.999999987427,2,1,match,pilot2
bim16,4,bim,2AFC - 4 pictures,3528273,8,bim,control_high,886.920000193641,1,1,match,pilot2
bim16,4,bim,2AFC - 4 pictures,3517626,8,bim,control_high,1320.99999999627,1,1,match,pilot2
bim16,4,bim,2AFC - 4 pictures,3502650,28,bim,control_high,1092.75500000012,1,1,match,pilot2
bim17,4,bim,2AFC - 4 pictures,3528252,36,bim,control_high,2230.664999980945,2,1,match,pilot2
bim17,4,bim,2AFC - 4 pictures,3518198,8,bim,control_high,1104.0000000502914,2,1,match,pilot2
bim17,4,bim,2AFC - 4 pictures,3517616,11,bim,control_high,1036.2099999911152,2,1,match,pilot2
bim18,4,bim,2AFC - 4 pictures,3528273,23,bim,control_low,1559.43999998271,1,1,match,pilot2
bim18,4,bim,2AFC - 4 pictures,3528246,23,bim,control_low,2515.37999999709,3,1,match,pilot2
bim18,4,bim,2AFC - 4 pictures,3502650,40,bim,control_low,1041.95999999999,1,1,match,pilot2
bim18,4,bim,2AFC - 4 pictures,3517626,29,bim,control_low,1545.99999997299,1,1,match,pilot2
bim18,4,bim,2AFC - 4 pictures,3528247,1,bim,control_low,1161.25500001363,3,1,match,pilot2
bim20,4,bim,2AFC - 4 pictures,3502663,34,wug,high,2490.35500000036,3,0,errorControl-high,pilot2
bim21,4,bim,2AFC - 4 pictures,3517616,4,bim,control_low,1392.8100000193808,2,1,match,pilot2
bim21,4,bim,2AFC - 4 pictures,3517616,20,bim,control_low,949.1049999778625,2,1,match,pilot2
bim21,4,bim,2AFC - 4 pictures,3518198,53,bim,control_low,954.0000000270084,2,1,match,pilot2
bim21,4,bim,2AFC - 4 pictures,3528252,12,bim,control_low,1601.0799999930896,2,1,match,pilot2
bim21,4,bim,2AFC - 4 pictures,3518198,47,bim,control_low,1266.0000000032596,2,1,match,pilot2
bim21,4,bim,2AFC - 4 pictures,3528252,48,bim,control_low,2202.0400000037625,2,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3528252,50,bim,control_high,1294.6699999738485,2,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3528273,40,bim,control_low,3080.61000006273,1,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3502650,26,bim,control_low,833.785000000033,1,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3517616,1,bim,control_high,1560.1800000004005,2,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3518198,45,bim,control_high,851.0000000242144,2,1,match,pilot2
bim23,4,bim,2AFC - 4 pictures,3517626,7,bim,control_low,1326.00000000093,1,1,match,pilot2
bim24,4,bim,2AFC - 4 pictures,3502650,20,tob,high,3454.27500000005,1,0,errorControl-high,pilot2
bim24,4,bim,2AFC - 4 pictures,3528273,51,tob,low,2858.06999984197,1,0,errorControl-low,pilot2
bim25,4,bim,2AFC - 4 pictures,3517626,22,bim,control_high,1253.99999998626,1,1,match,pilot2
bim25,4,bim,2AFC - 4 pictures,3502650,34,bim,control_high,1089.99500000002,1,1,match,pilot2
bim25,4,bim,2AFC - 4 pictures,3528273,9,bim,control_high,2015.75500005856,1,1,match,pilot2
bim25,4,bim,2AFC - 4 pictures,3502650,23,dep,low,1545.65999999999,1,0,errorControl-low,pilot2
bim5,4,bim,2AFC - 4 pictures,3528252,43,bim,control_high,1368.1649999925867,2,1,match,pilot2
bim5,4,bim,2AFC - 4 pictures,3518198,14,bim,control_high,1005.9999999939464,2,1,match,pilot2
bim6,4,bim,2AFC - 4 pictures,3502650,47,bim,control_high,1017.76499999981,1,1,match,pilot2
bim7,4,bim,2AFC - 4 pictures,3502663,16,bim,control_low,910.990000000311,3,1,match,pilot2
bim7,4,bim,2AFC - 4 pictures,3528246,5,bim,control_low,1220.9700000094,3,1,match,pilot2
bim7,4,bim,2AFC - 4 pictures,3528247,51,bim,control_low,852.859999984503,3,1,match,pilot2
bim8,4,bim,2AFC - 4 pictures,3528246,18,bim,control_high,1283.43999999925,3,1,match,pilot2
bim8,4,bim,2AFC - 4 pictures,3502663,46,bim,control_high,1085.27500000037,3,1,match,pilot2
bim8,4,bim,2AFC - 4 pictures,3528247,2,bim,control_high,919.265000004089,3,1,match,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,21,bim,control_low,1254.10500005819,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,22,dep,high,491.600000066683,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,23,tob,high,596.119999885559,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,24,dep,low,646.550000179559,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,25,tob,high,875.075000105426,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,42,wug,high,3497.36900000001,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502663,7,tob,low,3499.86,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,28,dep,low,757.375000044703,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,29,wug,high,682.869999902323,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,30,tob,high,551.740000024438,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502663,51,bim,control_low,3499.86000000002,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,32,wug,high,445.109999971464,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,33,dep,high,397.615000139922,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502663,14,wug,high,3497.402,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502663,55,dep,low,3499.85999999999,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,36,wug,low,698.754999786615,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,37,wug,high,706.875000149012,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,38,dep,high,613.665000069886,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3528246,3,dep,low,3492.599,3,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3528273,56,tob,low,3497.43599999999,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,1,dep,low,2905.5249998346,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,2,tob,low,2905.90999997221,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,3,wug,low,1485.59000017121,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,4,dep,low,3501.54,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,5,wug,high,2580.63499978743,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,6,dep,low,1616.36999994516,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,7,tob,low,2208.24999990873,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,8,tob,low,774.375000037253,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,9,tob,high,1155.55999986827,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3518198,48,dep,high,3500,2,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,11,dep,low,3501.54,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3517626,3,dep,low,3501.54,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,13,wug,low,1064.49000001885,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,14,bim,control_high,765.79499989748,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3517626,6,dep,low,3501.54,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,16,dep,high,773.985000094399,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,17,bim,control_low,727.34500002116,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,18,wug,high,648.559999885038,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,19,bim,control_high,1282.64500014484,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,20,wug,low,574.550000019372,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,34,dep,high,1302.57500009611,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3518198,32,tob,high,3501,2,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3517626,26,dep,low,3501.53999999999,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,35,wug,high,682.180000003427,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,51,dep,high,475.964999990538,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,26,wug,low,627.250000135973,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,27,bim,control_low,709.425000008196,1,NA,timedOut,pilot2
missing,NA,NA,2AFC - 4 pictures,3502047,41,tob,low,338.120000204071,1,NA,timedOut,pilot2
