Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,frequency
1,1617096209257,30/03/2021 09:23:29,1617096209663,1,30/03/2021 10:23:29,45245,3,task-hpz2,,11460097,BLIND,3491839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1707x961,1707x770,,2AFC - 4 pictures,3,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1617096226130,30/03/2021 09:23:46,1617096226585,1,30/03/2021 10:23:46,45245,3,task-hpz2,,11460097,BLIND,3491839,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1707x961,1707x770,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,1,1,1,Screen 2,advancementZone,continue_button,16839.595000000372,,,,,0,1,0,,,,,,instructions,,,,,,,
22,1617005471693,29/03/2021 08:11:11,1617005471529,2,29/03/2021 10:11:11,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,buttonC,response_button_image,2375.7949999999255,,,10725.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",30225.jpg,21125.jpg,10725.jpg,bim22.jpg,low
23,1617005472714,29/03/2021 08:11:12,1617005472525,2,29/03/2021 10:11:12,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,8,7,3,Screen 3,Zone1,timelimit_screen,1000.025999999998,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> dep</p>",30225.jpg,21125.jpg,10725.jpg,bim22.jpg,low
24,1617005473702,29/03/2021 08:11:13,1617005473525,2,29/03/2021 10:11:13,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,fixation,fixation,1000.260000000002,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim3.jpg,11275.jpg,31375.jpg,22075.jpg,high
25,1617005475310,29/03/2021 08:11:15,1617005475136,2,29/03/2021 10:11:15,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,buttonD,response_button_image,1587.6550000102725,,,22075.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim3.jpg,11275.jpg,31375.jpg,22075.jpg,high
26,1617005476302,29/03/2021 08:11:16,1617005476125,2,29/03/2021 10:11:16,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,9,8,3,Screen 3,Zone1,timelimit_screen,1000.3170000000027,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim3.jpg,11275.jpg,31375.jpg,22075.jpg,high
27,1617005477305,29/03/2021 08:11:17,1617005477124,2,29/03/2021 10:11:17,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,fixation,fixation,1000.0500000000029,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",12375.jpg,20675.jpg,bim15.jpg,32875.jpg,high
28,1617005479122,29/03/2021 08:11:19,1617005478961,2,29/03/2021 10:11:18,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,buttonA,response_button_image,1824.1750000161119,,,12375.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",12375.jpg,20675.jpg,bim15.jpg,32875.jpg,high
29,1617005480130,29/03/2021 08:11:20,1617005479958,2,29/03/2021 10:11:19,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,10,9,3,Screen 3,Zone1,timelimit_screen,1000.2390000000014,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> dep</p>",12375.jpg,20675.jpg,bim15.jpg,32875.jpg,high
30,1617005481130,29/03/2021 08:11:21,1617005480958,2,29/03/2021 10:11:20,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,fixation,fixation,1000.1109999999971,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",21825.jpg,bim10.jpg,30125.jpg,12225.jpg,low
31,1617005482344,29/03/2021 08:11:22,1617005482161,2,29/03/2021 10:11:22,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,buttonD,response_button_image,1177.4899999727495,,,12225.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",21825.jpg,bim10.jpg,30125.jpg,12225.jpg,low
32,1617005483345,29/03/2021 08:11:23,1617005483159,2,29/03/2021 10:11:23,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,11,10,3,Screen 3,Zone1,timelimit_screen,1000.025999999998,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> tob</p>",21825.jpg,bim10.jpg,30125.jpg,12225.jpg,low
33,1617005484317,29/03/2021 08:11:24,1617005484158,2,29/03/2021 10:11:24,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,12,11,1,Screen 1,fixation,fixation,1000.1650000000009,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,11125.jpg,31525.jpg,bim17.jpg,low
34,1617005486244,29/03/2021 08:11:26,1617005486075,2,29/03/2021 10:11:26,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,12,11,2,Screen 2,buttonA,response_button_image,1903.6100000084843,,,21125.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,11125.jpg,31525.jpg,bim17.jpg,low
35,1617005487232,29/03/2021 08:11:27,1617005487059,2,29/03/2021 10:11:27,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,12,11,3,Screen 3,Zone1,timelimit_screen,1000.0099999999948,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> dep</p>",21125.jpg,11125.jpg,31525.jpg,bim17.jpg,low
36,1617005488216,29/03/2021 08:11:28,1617005488059,2,29/03/2021 10:11:28,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,13,12,1,Screen 1,fixation,fixation,1000.1080000000002,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",21225.jpg,32525.jpg,bim2.jpg,12125.jpg,low
37,1617005490319,29/03/2021 08:11:30,1617005490155,2,29/03/2021 10:11:30,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,13,12,2,Screen 2,buttonA,response_button_image,2082.6949999900535,,,21225.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",21225.jpg,32525.jpg,bim2.jpg,12125.jpg,low
38,1617005491313,29/03/2021 08:11:31,1617005491143,2,29/03/2021 10:11:31,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,13,12,3,Screen 3,Zone1,timelimit_screen,1000.0559999999969,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> wug</p>",21225.jpg,32525.jpg,bim2.jpg,12125.jpg,low
39,1617005492313,29/03/2021 08:11:32,1617005492142,2,29/03/2021 10:11:32,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,14,13,1,Screen 1,fixation,fixation,1000.1419999999998,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",21875.jpg,11075.jpg,bim10.jpg,33575.jpg,high
40,1617005493506,29/03/2021 08:11:33,1617005493316,2,29/03/2021 10:11:33,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,14,13,2,Screen 2,buttonA,response_button_image,1159.7699999983888,,,21875.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",21875.jpg,11075.jpg,bim10.jpg,33575.jpg,high
41,1617005494475,29/03/2021 08:11:34,1617005494309,2,29/03/2021 10:11:34,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,14,13,3,Screen 3,Zone1,timelimit_screen,999.935000000005,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> wug</p>",21875.jpg,11075.jpg,bim10.jpg,33575.jpg,high
42,1617005495490,29/03/2021 08:11:35,1617005495309,2,29/03/2021 10:11:35,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,15,14,1,Screen 1,fixation,fixation,1000.1179999999949,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> bim</p>",30675.jpg,10975.jpg,20975.jpg,bim14.jpg,control_high
43,1617005496961,29/03/2021 08:11:36,1617005496381,2,29/03/2021 10:11:36,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,15,14,2,Screen 2,buttonD,response_button_image,1057.1950000012293,,,bim14.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> bim</p>",30675.jpg,10975.jpg,20975.jpg,bim14.jpg,control_high
44,1617005497538,29/03/2021 08:11:37,1617005497376,2,29/03/2021 10:11:37,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,15,14,3,Screen 3,Zone1,timelimit_screen,1000.1320000000051,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> bim</p>",30675.jpg,10975.jpg,20975.jpg,bim14.jpg,control_high
45,1617005499137,29/03/2021 08:11:39,1617005498376,2,29/03/2021 10:11:38,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,16,15,1,Screen 1,fixation,fixation,1000.0900000000038,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",33075.jpg,21775.jpg,bim10.jpg,11375.jpg,high
46,1617005500125,29/03/2021 08:11:40,1617005499942,2,29/03/2021 10:11:39,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,16,15,2,Screen 2,buttonD,response_button_image,1550.1100000110455,,,11375.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",33075.jpg,21775.jpg,bim10.jpg,11375.jpg,high
47,1617005501096,29/03/2021 08:11:41,1617005500927,2,29/03/2021 10:11:40,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,16,15,3,Screen 3,Zone1,timelimit_screen,1000.1820000000007,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> dep</p>",33075.jpg,21775.jpg,bim10.jpg,11375.jpg,high
48,1617005502094,29/03/2021 08:11:42,1617005501927,2,29/03/2021 10:11:41,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,17,16,1,Screen 1,fixation,fixation,999.9490000000078,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",23475.jpg,13075.jpg,bim11.jpg,30475.jpg,high
49,1617005503235,29/03/2021 08:11:43,1617005503053,2,29/03/2021 10:11:43,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,17,16,2,Screen 2,buttonD,response_button_image,1106.5050000033807,,,30475.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",23475.jpg,13075.jpg,bim11.jpg,30475.jpg,high
50,1617005504220,29/03/2021 08:11:44,1617005504045,2,29/03/2021 10:11:44,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,17,16,3,Screen 3,Zone1,timelimit_screen,1000.1670000000013,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> tob</p>",23475.jpg,13075.jpg,bim11.jpg,30475.jpg,high
51,1617005505220,29/03/2021 08:11:45,1617005505045,2,29/03/2021 10:11:45,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,18,17,1,Screen 1,fixation,fixation,999.9790000000066,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",bim8.jpg,12475.jpg,22275.jpg,32475.jpg,high
52,1617005506689,29/03/2021 08:11:46,1617005506526,2,29/03/2021 10:11:46,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,18,17,2,Screen 2,buttonB,response_button_image,1450.474999990547,,,12475.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> dep</p>",bim8.jpg,12475.jpg,22275.jpg,32475.jpg,high
53,1617005507673,29/03/2021 08:11:47,1617005507511,2,29/03/2021 10:11:47,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,18,17,3,Screen 3,Zone1,timelimit_screen,1000.101999999999,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> dep</p>",bim8.jpg,12475.jpg,22275.jpg,32475.jpg,high
54,1617005508686,29/03/2021 08:11:48,1617005508512,2,29/03/2021 10:11:48,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,19,18,1,Screen 1,fixation,fixation,1000.1579999999958,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim22.jpg,11375.jpg,32875.jpg,23475.jpg,high
55,1617005510009,29/03/2021 08:11:50,1617005509846,2,29/03/2021 10:11:49,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,19,18,2,Screen 2,buttonC,response_button_image,1315.8800000092015,,,32875.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim22.jpg,11375.jpg,32875.jpg,23475.jpg,high
56,1617005511009,29/03/2021 08:11:51,1617005510845,2,29/03/2021 10:11:50,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,19,18,3,Screen 3,Zone1,timelimit_screen,999.9179999999906,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim22.jpg,11375.jpg,32875.jpg,23475.jpg,high
57,1617005512025,29/03/2021 08:11:52,1617005511845,2,29/03/2021 10:11:51,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,20,19,1,Screen 1,fixation,fixation,1000.1460000000079,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",31625.jpg,bim18.jpg,21425.jpg,10725.jpg,low
58,1617005513963,29/03/2021 08:11:53,1617005513791,2,29/03/2021 10:11:53,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,20,19,2,Screen 2,buttonA,response_button_image,1932.9649999854155,,,31625.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",31625.jpg,bim18.jpg,21425.jpg,10725.jpg,low
59,1617005514940,29/03/2021 08:11:54,1617005514778,2,29/03/2021 10:11:54,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,20,19,3,Screen 3,Zone1,timelimit_screen,1000.1199999999953,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> tob</p>",31625.jpg,bim18.jpg,21425.jpg,10725.jpg,low
60,1617005515941,29/03/2021 08:11:55,1617005515778,2,29/03/2021 10:11:55,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,21,20,1,Screen 1,fixation,fixation,1000.0829999999987,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim1.jpg,21425.jpg,11925.jpg,32125.jpg,low
61,1617005518067,29/03/2021 08:11:58,1617005517823,2,29/03/2021 10:11:57,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,21,20,2,Screen 2,buttonD,response_button_image,2029.3499999970663,,,32125.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim1.jpg,21425.jpg,11925.jpg,32125.jpg,low
62,1617005519011,29/03/2021 08:11:59,1617005518812,2,29/03/2021 10:11:58,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,21,20,3,Screen 3,Zone1,timelimit_screen,1000.169000000009,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> tob</p>",bim1.jpg,21425.jpg,11925.jpg,32125.jpg,low
63,1617005520017,29/03/2021 08:12:00,1617005519813,2,29/03/2021 10:11:59,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,22,21,1,Screen 1,fixation,fixation,1000.1339999999909,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim5.jpg,10175.jpg,30375.jpg,20475.jpg,high
64,1617005521194,29/03/2021 08:12:01,1617005521031,2,29/03/2021 10:12:01,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,22,21,2,Screen 2,buttonD,response_button_image,1193.1449999974575,,,20475.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim5.jpg,10175.jpg,30375.jpg,20475.jpg,high
65,1617005522209,29/03/2021 08:12:02,1617005522029,2,29/03/2021 10:12:02,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,22,21,3,Screen 3,Zone1,timelimit_screen,1000.0819999999949,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim5.jpg,10175.jpg,30375.jpg,20475.jpg,high
66,1617005523186,29/03/2021 08:12:03,1617005523029,2,29/03/2021 10:12:03,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,23,22,1,Screen 1,fixation,fixation,1000.0740000000078,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,10825.jpg,30425.jpg,21125.jpg,low
67,1617005525114,29/03/2021 08:12:05,1617005524888,2,29/03/2021 10:12:04,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,23,22,2,Screen 2,buttonB,response_button_image,1842.545000021346,,,10825.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,10825.jpg,30425.jpg,21125.jpg,low
68,1617005526061,29/03/2021 08:12:06,1617005525880,2,29/03/2021 10:12:05,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,23,22,3,Screen 3,Zone1,timelimit_screen,1000.0780000000086,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,10825.jpg,30425.jpg,21125.jpg,low
69,1617005527052,29/03/2021 08:12:07,1617005526880,2,29/03/2021 10:12:06,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,24,23,1,Screen 1,fixation,fixation,1000.1169999999984,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> bim</p>",21925.jpg,bim24.jpg,10225.jpg,30325.jpg,control_low
70,1617005527971,29/03/2021 08:12:07,1617005527808,2,29/03/2021 10:12:07,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,24,23,2,Screen 2,buttonB,response_button_image,914.3800000019837,,,bim24.jpg,1,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> bim</p>",21925.jpg,bim24.jpg,10225.jpg,30325.jpg,control_low
71,1617005528977,29/03/2021 08:12:08,1617005528798,2,29/03/2021 10:12:08,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,24,23,3,Screen 3,Zone1,timelimit_screen,1000.2280000000028,,,,,0,1,0,,,1,,,task,,"<p style=""font-size: 700%;""> bim</p>",21925.jpg,bim24.jpg,10225.jpg,30325.jpg,control_low
72,1617005529962,29/03/2021 08:12:09,1617005529796,2,29/03/2021 10:12:09,45245,3,task-hpz2,,11422441,BLIND,3481518,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x578,,2AFC - 4 pictures,3,Spreadsheet1,Spreadsheet1,25,24,1,Screen 1,fixation,fixation,1000.0829999999987,,,,,0,1,0,,,,,,task,,"<p style=""font-size: 700%;""> wug</p>",11125.jpg,bim24.jpg,22525.jpg,31825.jpg,low
