Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fribbleID,labelPresented,ShowProgressBar,frequency,trialType,list
181,1617182762994,31/03/2021 09:26:02,1617182762879,1,31/03/2021 10:26:02,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,4,44,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,1
182,1617182763084,31/03/2021 09:26:03,1617182762899,1,31/03/2021 10:26:02,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,4,44,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,1
183,1617182764350,31/03/2021 09:26:04,1617182764143,1,31/03/2021 10:26:04,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,4,44,2,Screen 2,slider,response_slider_endValue,1243.7500000001164,,,1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,1
184,1617182764447,31/03/2021 09:26:04,1617182764146,1,31/03/2021 10:26:04,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,4,44,2,Screen 2,continueButton,continue_button,1243.7500000001164,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,1
185,1617182764694,31/03/2021 09:26:04,1617182764579,1,31/03/2021 10:26:04,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,30,45,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,match,1
186,1617182764819,31/03/2021 09:26:04,1617182764600,1,31/03/2021 10:26:04,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,30,45,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,match,1
187,1617182765887,31/03/2021 09:26:05,1617182765751,1,31/03/2021 10:26:05,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,30,45,2,Screen 2,slider,response_slider_endValue,1150.210000000021,,,2,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,match,1
188,1617182766100,31/03/2021 09:26:06,1617182765752,1,31/03/2021 10:26:05,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,30,45,2,Screen 2,continueButton,continue_button,1150.210000000021,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,match,1
189,1617182766328,31/03/2021 09:26:06,1617182766196,1,31/03/2021 10:26:06,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,60,46,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,match,1
190,1617182766484,31/03/2021 09:26:06,1617182766221,1,31/03/2021 10:26:06,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,60,46,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,match,1
191,1617182768085,31/03/2021 09:26:08,1617182767944,1,31/03/2021 10:26:07,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,60,46,2,Screen 2,slider,response_slider_endValue,1722.5650000000314,,,1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,match,1
192,1617182768195,31/03/2021 09:26:08,1617182767945,1,31/03/2021 10:26:07,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,60,46,2,Screen 2,continueButton,continue_button,1722.5650000000314,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,match,1
193,1617182768511,31/03/2021 09:26:08,1617182768380,1,31/03/2021 10:26:08,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,13,47,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
194,1617182768648,31/03/2021 09:26:08,1617182768403,1,31/03/2021 10:26:08,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,13,47,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
195,1617182770553,31/03/2021 09:26:10,1617182770402,1,31/03/2021 10:26:10,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,13,47,2,Screen 2,slider,response_slider_endValue,1998.9200000000128,,,-3,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
196,1617182770698,31/03/2021 09:26:10,1617182770404,1,31/03/2021 10:26:10,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,13,47,2,Screen 2,continueButton,continue_button,1998.9200000000128,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
197,1617182770964,31/03/2021 09:26:10,1617182770846,1,31/03/2021 10:26:10,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,36,48,1,Screen 1,fixation,fixation,450.00900000002,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,match,1
198,1617182771088,31/03/2021 09:26:11,1617182770866,1,31/03/2021 10:26:10,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,36,48,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,match,1
199,1617182772626,31/03/2021 09:26:12,1617182772473,1,31/03/2021 10:26:12,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,36,48,2,Screen 2,slider,response_slider_endValue,1607.479999999894,,,2,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,match,1
200,1617182772748,31/03/2021 09:26:12,1617182772475,1,31/03/2021 10:26:12,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,36,48,2,Screen 2,continueButton,continue_button,1607.479999999894,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,match,1
201,1617182773045,31/03/2021 09:26:13,1617182772913,1,31/03/2021 10:26:12,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,41,49,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,1
202,1617182773233,31/03/2021 09:26:13,1617182772937,1,31/03/2021 10:26:12,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,41,49,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,1
203,1617182774436,31/03/2021 09:26:14,1617182774300,1,31/03/2021 10:26:14,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,41,49,2,Screen 2,slider,response_slider_endValue,1362.7599999999802,,,-3,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,1
204,1617182774595,31/03/2021 09:26:14,1617182774301,1,31/03/2021 10:26:14,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,41,49,2,Screen 2,continueButton,continue_button,1362.7599999999802,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,1
205,1617182774874,31/03/2021 09:26:14,1617182774746,1,31/03/2021 10:26:14,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,20,50,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
206,1617182774986,31/03/2021 09:26:14,1617182774766,1,31/03/2021 10:26:14,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,20,50,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
207,1617182776174,31/03/2021 09:26:16,1617182776022,1,31/03/2021 10:26:16,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,20,50,2,Screen 2,slider,response_slider_endValue,1255.6050000000687,,,1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
208,1617182776267,31/03/2021 09:26:16,1617182776024,1,31/03/2021 10:26:16,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,20,50,2,Screen 2,continueButton,continue_button,1255.6050000000687,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,1
209,1617182776596,31/03/2021 09:26:16,1617182776464,1,31/03/2021 10:26:16,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,47,51,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
210,1617182776721,31/03/2021 09:26:16,1617182776488,1,31/03/2021 10:26:16,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,47,51,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
211,1617182777924,31/03/2021 09:26:17,1617182777790,1,31/03/2021 10:26:17,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,47,51,2,Screen 2,slider,response_slider_endValue,1301.7449999999953,,,-2,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
212,1617182778021,31/03/2021 09:26:18,1617182777792,1,31/03/2021 10:26:17,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,47,51,2,Screen 2,continueButton,continue_button,1301.7449999999953,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
213,1617182778374,31/03/2021 09:26:18,1617182778230,1,31/03/2021 10:26:18,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,58,52,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
214,1617182778506,31/03/2021 09:26:18,1617182778255,1,31/03/2021 10:26:18,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,58,52,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
215,1617182779788,31/03/2021 09:26:19,1617182779679,1,31/03/2021 10:26:19,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,58,52,2,Screen 2,slider,response_slider_endValue,1424.0200000001641,,,1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
216,1617182780303,31/03/2021 09:26:20,1617182779681,1,31/03/2021 10:26:19,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,58,52,2,Screen 2,continueButton,continue_button,1424.0200000001641,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
217,1617182780912,31/03/2021 09:26:20,1617182780114,1,31/03/2021 10:26:20,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,54,53,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
218,1617182780912,31/03/2021 09:26:20,1617182780133,1,31/03/2021 10:26:20,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,54,53,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
219,1617182781493,31/03/2021 09:26:21,1617182781308,1,31/03/2021 10:26:21,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,54,53,2,Screen 2,slider,response_slider_endValue,1174.5149999999267,,,-1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
220,1617182781651,31/03/2021 09:26:21,1617182781309,1,31/03/2021 10:26:21,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,54,53,2,Screen 2,continueButton,continue_button,1174.5149999999267,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,l,match,1
221,1617182781932,31/03/2021 09:26:21,1617182781747,1,31/03/2021 10:26:21,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,51,54,1,Screen 1,fixation,fixation,450.00900000002,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
222,1617182782054,31/03/2021 09:26:22,1617182781766,1,31/03/2021 10:26:21,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,51,54,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
223,1617182783335,31/03/2021 09:26:23,1617182783212,1,31/03/2021 10:26:23,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,51,54,2,Screen 2,slider,response_slider_endValue,1445.365000000049,,,2,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
224,1617182783448,31/03/2021 09:26:23,1617182783214,1,31/03/2021 10:26:23,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,51,54,2,Screen 2,continueButton,continue_button,1445.365000000049,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,h,match,1
225,1617182783776,31/03/2021 09:26:23,1617182783648,1,31/03/2021 10:26:23,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,25,55,1,Screen 1,fixation,fixation,450.00900000002,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,1
226,1617182783881,31/03/2021 09:26:23,1617182783672,1,31/03/2021 10:26:23,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,25,55,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,1
227,1617182785246,31/03/2021 09:26:25,1617182785117,1,31/03/2021 10:26:25,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,25,55,2,Screen 2,slider,response_slider_endValue,1445.0950000000303,,,-1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,1
228,1617182785366,31/03/2021 09:26:25,1617182785119,1,31/03/2021 10:26:25,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,25,55,2,Screen 2,continueButton,continue_button,1445.0950000000303,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,1
229,1617182785694,31/03/2021 09:26:25,1617182785564,1,31/03/2021 10:26:25,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,49,56,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,match,1
230,1617182785792,31/03/2021 09:26:25,1617182785584,1,31/03/2021 10:26:25,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,49,56,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,match,1
231,1617182788622,31/03/2021 09:26:28,1617182788504,1,31/03/2021 10:26:28,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,49,56,2,Screen 2,slider,response_slider_endValue,2919.8999999998778,,,1,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,match,1
232,1617182788787,31/03/2021 09:26:28,1617182788505,1,31/03/2021 10:26:28,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,49,56,2,Screen 2,continueButton,continue_button,2919.8999999998778,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,match,1
233,1617182789084,31/03/2021 09:26:29,1617182788949,1,31/03/2021 10:26:28,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,16,57,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,1
234,1617182789169,31/03/2021 09:26:29,1617182788971,1,31/03/2021 10:26:28,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,16,57,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,1
235,1617182791482,31/03/2021 09:26:31,1617182791354,1,31/03/2021 10:26:31,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,16,57,2,Screen 2,slider,response_slider_endValue,2382.3299999999,,,-3,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,1
236,1617182791569,31/03/2021 09:26:31,1617182791355,1,31/03/2021 10:26:31,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,16,57,2,Screen 2,continueButton,continue_button,2382.3299999999,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,1
237,1617182791928,31/03/2021 09:26:31,1617182791798,1,31/03/2021 10:26:31,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,50,58,1,Screen 1,fixation,fixation,450.0089999999909,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,1
238,1617182792047,31/03/2021 09:26:32,1617182791818,1,31/03/2021 10:26:31,45245,6,task-jyd3,,11503247,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,contingency,3,listA,listA,listA,50,58,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,1
