Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fribbleID,labelPresented,ShowProgressBar,frequency,trialType,list
159,1617272216328,01/04/2021 10:16:56,1617272217130,1,01/04/2021 11:16:57,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,35,38,2,Screen 2,slider,response_slider_endValue,1939.0000000130385,,,-87,,0,1,0,,,,,1,task,30525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
160,1617272216450,01/04/2021 10:16:56,1617272217132,1,01/04/2021 11:16:57,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,35,38,2,Screen 2,continueButton,continue_button,1939.0000000130385,,,,,0,1,0,,,,,1,task,30525.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
161,1617272216752,01/04/2021 10:16:56,1617272217563,1,01/04/2021 11:16:57,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,28,39,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
162,1617272216856,01/04/2021 10:16:56,1617272217614,1,01/04/2021 11:16:57,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,28,39,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
163,1617272219301,01/04/2021 10:16:59,1617272220126,1,01/04/2021 11:17:00,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,28,39,2,Screen 2,slider,response_slider_endValue,2512.9999999771826,,,-92,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
164,1617272219380,01/04/2021 10:16:59,1617272220127,1,01/04/2021 11:17:00,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,28,39,2,Screen 2,continueButton,continue_button,2512.9999999771826,,,,,0,1,0,,,,,1,task,21825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
165,1617272219742,01/04/2021 10:16:59,1617272220563,1,01/04/2021 11:17:00,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,26,40,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
166,1617272219816,01/04/2021 10:16:59,1617272220603,1,01/04/2021 11:17:00,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,26,40,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
167,1617272222141,01/04/2021 10:17:02,1617272222946,1,01/04/2021 11:17:02,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,26,40,2,Screen 2,slider,response_slider_endValue,2342.000000004191,,,81,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
168,1617272222266,01/04/2021 10:17:02,1617272222948,1,01/04/2021 11:17:02,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,26,40,2,Screen 2,continueButton,continue_button,2342.000000004191,,,,,0,1,0,,,,,1,task,11975.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,2
169,1617272222563,01/04/2021 10:17:02,1617272223380,1,01/04/2021 11:17:03,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,46,41,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,33375.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
170,1617272222624,01/04/2021 10:17:02,1617272223420,1,01/04/2021 11:17:03,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,46,41,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,33375.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
171,1617272224775,01/04/2021 10:17:04,1617272225600,1,01/04/2021 11:17:05,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,46,41,2,Screen 2,slider,response_slider_endValue,2179.0000000037253,,,87,,0,1,0,,,,,1,task,33375.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
172,1617272224868,01/04/2021 10:17:04,1617272225601,1,01/04/2021 11:17:05,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,46,41,2,Screen 2,continueButton,continue_button,2179.0000000037253,,,,,0,1,0,,,,,1,task,33375.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,match,2
173,1617272225240,01/04/2021 10:17:05,1617272226046,1,01/04/2021 11:17:06,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,58,42,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,32325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
174,1617272225300,01/04/2021 10:17:05,1617272226091,1,01/04/2021 11:17:06,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,58,42,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,32325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
175,1617272227427,01/04/2021 10:17:07,1617272228244,1,01/04/2021 11:17:08,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,58,42,2,Screen 2,slider,response_slider_endValue,2152.9999999911524,,,-88,,0,1,0,,,,,1,task,32325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
176,1617272227505,01/04/2021 10:17:07,1617272228245,1,01/04/2021 11:17:08,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,58,42,2,Screen 2,continueButton,continue_button,2152.9999999911524,,,,,0,1,0,,,,,1,task,32325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
177,1617272227863,01/04/2021 10:17:07,1617272228680,1,01/04/2021 11:17:08,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,12,43,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,30325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
178,1617272227946,01/04/2021 10:17:07,1617272228725,1,01/04/2021 11:17:08,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,12,43,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,30325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
179,1617272230181,01/04/2021 10:17:10,1617272230994,1,01/04/2021 11:17:10,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,12,43,2,Screen 2,slider,response_slider_endValue,2267.999999981839,,,6,,0,1,0,,,,,1,task,30325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
180,1617272230392,01/04/2021 10:17:10,1617272230995,1,01/04/2021 11:17:10,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,12,43,2,Screen 2,continueButton,continue_button,2267.999999981839,,,,,0,1,0,,,,,1,task,30325.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
181,1617272230665,01/04/2021 10:17:10,1617272231430,1,01/04/2021 11:17:11,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,61,44,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,2
182,1617272230708,01/04/2021 10:17:10,1617272231480,1,01/04/2021 11:17:11,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,61,44,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,2
183,1617272232728,01/04/2021 10:17:12,1617272233542,1,01/04/2021 11:17:13,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,61,44,2,Screen 2,slider,response_slider_endValue,2062.999999965541,,,86,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,2
184,1617272232790,01/04/2021 10:17:12,1617272233544,1,01/04/2021 11:17:13,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,61,44,2,Screen 2,continueButton,continue_button,2062.999999965541,,,,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,2
185,1617272233166,01/04/2021 10:17:13,1617272233980,1,01/04/2021 11:17:13,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,27,45,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
186,1617272233244,01/04/2021 10:17:13,1617272234033,1,01/04/2021 11:17:14,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,27,45,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
187,1617272236181,01/04/2021 10:17:16,1617272236998,1,01/04/2021 11:17:16,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,27,45,2,Screen 2,slider,response_slider_endValue,2965.9999999566935,,,-93,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
188,1617272236247,01/04/2021 10:17:16,1617272236999,1,01/04/2021 11:17:16,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,27,45,2,Screen 2,continueButton,continue_button,2965.9999999566935,,,,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,2
189,1617272236642,01/04/2021 10:17:16,1617272237447,1,01/04/2021 11:17:17,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,14,46,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
190,1617272236719,01/04/2021 10:17:16,1617272237488,1,01/04/2021 11:17:17,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,14,46,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
191,1617272238731,01/04/2021 10:17:18,1617272239548,1,01/04/2021 11:17:19,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,14,46,2,Screen 2,slider,response_slider_endValue,2061.000000045169,,,-93,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
192,1617272238797,01/04/2021 10:17:18,1617272239549,1,01/04/2021 11:17:19,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,14,46,2,Screen 2,continueButton,continue_button,2061.000000045169,,,,,0,1,0,,,,,1,task,11375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
193,1617272239186,01/04/2021 10:17:19,1617272239997,1,01/04/2021 11:17:19,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,51,47,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
194,1617272239262,01/04/2021 10:17:19,1617272240040,1,01/04/2021 11:17:20,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,51,47,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
195,1617272240776,01/04/2021 10:17:20,1617272241592,1,01/04/2021 11:17:21,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,51,47,2,Screen 2,slider,response_slider_endValue,1550.9999999776483,,,-95,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
196,1617272240854,01/04/2021 10:17:20,1617272241593,1,01/04/2021 11:17:21,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,51,47,2,Screen 2,continueButton,continue_button,1550.9999999776483,,,,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,2
197,1617272241204,01/04/2021 10:17:21,1617272242030,1,01/04/2021 11:17:22,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,38,48,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,10725.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,2
198,1617272241282,01/04/2021 10:17:21,1617272242076,1,01/04/2021 11:17:22,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,38,48,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10725.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,2
199,1617272243472,01/04/2021 10:17:23,1617272244230,1,01/04/2021 11:17:24,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,38,48,2,Screen 2,slider,response_slider_endValue,2153.999999980442,,,23,,0,1,0,,,,,1,task,10725.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,2
200,1617272243536,01/04/2021 10:17:23,1617272244232,1,01/04/2021 11:17:24,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,38,48,2,Screen 2,continueButton,continue_button,2153.999999980442,,,,,0,1,0,,,,,1,task,10725.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,mismatch-type1,2
201,1617272243867,01/04/2021 10:17:23,1617272244663,1,01/04/2021 11:17:24,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,22,49,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
202,1617272243969,01/04/2021 10:17:23,1617272244709,1,01/04/2021 11:17:24,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,22,49,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
203,1617272246775,01/04/2021 10:17:26,1617272247594,1,01/04/2021 11:17:27,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,22,49,2,Screen 2,slider,response_slider_endValue,2885.000000009313,,,-92,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
204,1617272246850,01/04/2021 10:17:26,1617272247595,1,01/04/2021 11:17:27,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,22,49,2,Screen 2,continueButton,continue_button,2885.000000009313,,,,,0,1,0,,,,,1,task,10925.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
205,1617272247210,01/04/2021 10:17:27,1617272248031,1,01/04/2021 11:17:28,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,23,50,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,31325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
206,1617272247291,01/04/2021 10:17:27,1617272248078,1,01/04/2021 11:17:28,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,23,50,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,31325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
207,1617272249322,01/04/2021 10:17:29,1617272250152,1,01/04/2021 11:17:30,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,23,50,2,Screen 2,slider,response_slider_endValue,2073.999999964144,,,-92,,0,1,0,,,,,1,task,31325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
208,1617272249398,01/04/2021 10:17:29,1617272250153,1,01/04/2021 11:17:30,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,23,50,2,Screen 2,continueButton,continue_button,2073.999999964144,,,,,0,1,0,,,,,1,task,31325.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,2
209,1617272249769,01/04/2021 10:17:29,1617272250597,1,01/04/2021 11:17:30,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,5,51,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,30625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
210,1617272249852,01/04/2021 10:17:29,1617272250641,1,01/04/2021 11:17:30,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,5,51,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,30625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
211,1617272252158,01/04/2021 10:17:32,1617272252972,1,01/04/2021 11:17:32,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,5,51,2,Screen 2,slider,response_slider_endValue,2329.9999999580905,,,-100,,0,1,0,,,,,1,task,30625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
212,1617272252277,01/04/2021 10:17:32,1617272252973,1,01/04/2021 11:17:32,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,5,51,2,Screen 2,continueButton,continue_button,2329.9999999580905,,,,,0,1,0,,,,,1,task,30625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,2
213,1617272252702,01/04/2021 10:17:32,1617272253414,1,01/04/2021 11:17:33,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,34,52,1,Screen 1,fixation,fixation,450,,,,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
214,1617272252765,01/04/2021 10:17:32,1617272253459,1,01/04/2021 11:17:33,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,34,52,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
215,1617272255924,01/04/2021 10:17:35,1617272256746,1,01/04/2021 11:17:36,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,34,52,2,Screen 2,slider,response_slider_endValue,3287.000000011176,,,-93,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
216,1617272256010,01/04/2021 10:17:36,1617272256748,1,01/04/2021 11:17:36,45245,6,task-dlw7,,11567914,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,contingency,3,listB,listB,listB,34,52,2,Screen 2,continueButton,continue_button,3287.000000011176,,,,,0,1,0,,,,,1,task,11825.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,2
