Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
109,1617182502484,31/03/2021 09:21:42,1617182502256,1,31/03/2021 10:21:42,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,47,36,1,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",30425.jpg,12125.jpg,bim15.jpg,22425.jpg,1,low,1
110,1617182504186,31/03/2021 09:21:44,1617182504072,1,31/03/2021 10:21:44,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,47,36,2,Screen 2,buttonA,response_button_image,1798.5450000001001,,,30425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",30425.jpg,12125.jpg,bim15.jpg,22425.jpg,1,low,1
111,1617182505185,31/03/2021 09:21:45,1617182505057,1,31/03/2021 10:21:45,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,47,36,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",30425.jpg,12125.jpg,bim15.jpg,22425.jpg,1,low,1
112,1617182506223,31/03/2021 09:21:46,1617182506057,1,31/03/2021 10:21:46,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,49,37,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,30225.jpg,12225.jpg,bim25.jpg,1,low,1
113,1617182507975,31/03/2021 09:21:47,1617182507839,1,31/03/2021 10:21:47,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,49,37,2,Screen 2,buttonC,response_button_image,1765.920000000042,,,12225.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,30225.jpg,12225.jpg,bim25.jpg,1,low,1
114,1617182508960,31/03/2021 09:21:48,1617182508823,1,31/03/2021 10:21:48,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,49,37,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,30225.jpg,12225.jpg,bim25.jpg,1,low,1
115,1617182510088,31/03/2021 09:21:50,1617182509823,1,31/03/2021 10:21:49,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,19,38,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim24.jpg,20925.jpg,11425.jpg,32225.jpg,1,low,1
116,1617182511188,31/03/2021 09:21:51,1617182511001,1,31/03/2021 10:21:51,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,19,38,2,Screen 2,buttonD,response_button_image,1162.2099999999627,,,32225.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim24.jpg,20925.jpg,11425.jpg,32225.jpg,1,low,1
117,1617182512341,31/03/2021 09:21:52,1617182511991,1,31/03/2021 10:21:51,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,19,38,3,Screen 3,Zone1,timelimit_screen,1000.0200000000186,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim24.jpg,20925.jpg,11425.jpg,32225.jpg,1,low,1
118,1617182513154,31/03/2021 09:21:53,1617182512991,1,31/03/2021 10:21:52,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,35,39,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31125.jpg,bim24.jpg,21525.jpg,12425.jpg,1,low,1
119,1617182514927,31/03/2021 09:21:54,1617182514786,1,31/03/2021 10:21:54,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,35,39,2,Screen 2,buttonD,response_button_image,1779.0849999998754,,,12425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31125.jpg,bim24.jpg,21525.jpg,12425.jpg,1,low,1
120,1617182516034,31/03/2021 09:21:56,1617182515776,1,31/03/2021 10:21:55,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,35,39,3,Screen 3,Zone1,timelimit_screen,1000.0200000000186,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31125.jpg,bim24.jpg,21525.jpg,12425.jpg,1,low,1
121,1617182516896,31/03/2021 09:21:56,1617182516774,1,31/03/2021 10:21:56,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,51,40,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",10125.jpg,bim18.jpg,31925.jpg,22425.jpg,1,control_low,1
122,1617182517958,31/03/2021 09:21:57,1617182517835,1,31/03/2021 10:21:57,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,51,40,2,Screen 2,buttonB,response_button_image,1041.9599999999919,,,bim18.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",10125.jpg,bim18.jpg,31925.jpg,22425.jpg,1,control_low,1
123,1617182518974,31/03/2021 09:21:58,1617182518825,1,31/03/2021 10:21:58,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,51,40,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",10125.jpg,bim18.jpg,31925.jpg,22425.jpg,1,control_low,1
124,1617182520021,31/03/2021 09:22:00,1617182519824,1,31/03/2021 10:21:59,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,54,41,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10575.jpg,30575.jpg,bim3.jpg,23575.jpg,1,high,1
125,1617182521120,31/03/2021 09:22:01,1617182520995,1,31/03/2021 10:22:00,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,54,41,2,Screen 2,buttonD,response_button_image,1155.1750000001048,,,23575.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10575.jpg,30575.jpg,bim3.jpg,23575.jpg,1,high,1
126,1617182522136,31/03/2021 09:22:02,1617182521993,1,31/03/2021 10:22:01,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,54,41,3,Screen 3,Zone1,timelimit_screen,1000.0200000000186,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",10575.jpg,30575.jpg,bim3.jpg,23575.jpg,1,high,1
127,1617182523153,31/03/2021 09:22:03,1617182522991,1,31/03/2021 10:22:02,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,22,42,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12425.jpg,20725.jpg,bim25.jpg,32125.jpg,1,low,1
128,1617182525653,31/03/2021 09:22:05,1617182525178,1,31/03/2021 10:22:05,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,22,42,2,Screen 2,buttonA,response_button_image,2166.4550000000454,,,12425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12425.jpg,20725.jpg,bim25.jpg,32125.jpg,1,low,1
129,1617182526358,31/03/2021 09:22:06,1617182526176,1,31/03/2021 10:22:06,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,22,42,3,Screen 3,Zone1,timelimit_screen,1000.0200000000186,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12425.jpg,20725.jpg,bim25.jpg,32125.jpg,1,low,1
130,1617182527706,31/03/2021 09:22:07,1617182527176,1,31/03/2021 10:22:07,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,39,43,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim11.jpg,21025.jpg,31725.jpg,12125.jpg,1,low,1
131,1617182528727,31/03/2021 09:22:08,1617182528545,1,31/03/2021 10:22:08,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,39,43,2,Screen 2,buttonC,response_button_image,1354.350000000064,,,31725.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim11.jpg,21025.jpg,31725.jpg,12125.jpg,1,low,1
132,1617182529728,31/03/2021 09:22:09,1617182529543,1,31/03/2021 10:22:09,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,39,43,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim11.jpg,21025.jpg,31725.jpg,12125.jpg,1,low,1
133,1617182530696,31/03/2021 09:22:10,1617182530542,1,31/03/2021 10:22:10,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,30,44,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32325.jpg,bim10.jpg,12025.jpg,21025.jpg,1,low,1
134,1617182532041,31/03/2021 09:22:12,1617182531912,1,31/03/2021 10:22:11,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,30,44,2,Screen 2,buttonA,response_button_image,1353.570000000007,,,32325.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32325.jpg,bim10.jpg,12025.jpg,21025.jpg,1,low,1
135,1617182533030,31/03/2021 09:22:13,1617182532909,1,31/03/2021 10:22:12,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,30,44,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32325.jpg,bim10.jpg,12025.jpg,21025.jpg,1,low,1
136,1617182534067,31/03/2021 09:22:14,1617182533909,1,31/03/2021 10:22:13,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,36,45,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31975.jpg,20675.jpg,bim5.jpg,11375.jpg,1,high,1
137,1617182536800,31/03/2021 09:22:16,1617182536681,1,31/03/2021 10:22:16,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,36,45,2,Screen 2,buttonA,response_button_image,2757.335000000021,,,31975.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31975.jpg,20675.jpg,bim5.jpg,11375.jpg,1,high,1
138,1617182537798,31/03/2021 09:22:17,1617182537676,1,31/03/2021 10:22:17,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,36,45,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31975.jpg,20675.jpg,bim5.jpg,11375.jpg,1,high,1
139,1617182538805,31/03/2021 09:22:18,1617182538677,1,31/03/2021 10:22:18,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,48,46,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21775.jpg,33475.jpg,12075.jpg,bim9.jpg,1,high,1
140,1617182540790,31/03/2021 09:22:20,1617182540653,1,31/03/2021 10:22:20,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,48,46,2,Screen 2,buttonC,response_button_image,1960.5100000000966,,,12075.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21775.jpg,33475.jpg,12075.jpg,bim9.jpg,1,high,1
141,1617182541763,31/03/2021 09:22:21,1617182541643,1,31/03/2021 10:22:21,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,48,46,3,Screen 3,Zone1,timelimit_screen,1000.0200000000186,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21775.jpg,33475.jpg,12075.jpg,bim9.jpg,1,high,1
142,1617182542789,31/03/2021 09:22:22,1617182542643,1,31/03/2021 10:22:22,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,59,47,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim6.jpg,30575.jpg,21275.jpg,13575.jpg,1,control_high,1
143,1617182543800,31/03/2021 09:22:23,1617182543677,1,31/03/2021 10:22:23,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,59,47,2,Screen 2,buttonA,response_button_image,1017.7649999998102,,,bim6.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim6.jpg,30575.jpg,21275.jpg,13575.jpg,1,control_high,1
144,1617182544800,31/03/2021 09:22:24,1617182544677,1,31/03/2021 10:22:24,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,59,47,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",bim6.jpg,30575.jpg,21275.jpg,13575.jpg,1,control_high,1
145,1617182545800,31/03/2021 09:22:25,1617182545677,1,31/03/2021 10:22:25,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,45,48,1,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim16.jpg,11425.jpg,32025.jpg,21825.jpg,1,low,1
146,1617182546862,31/03/2021 09:22:26,1617182546731,1,31/03/2021 10:22:26,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,45,48,2,Screen 2,buttonC,response_button_image,1038.0049999998882,,,32025.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim16.jpg,11425.jpg,32025.jpg,21825.jpg,1,low,1
147,1617182547882,31/03/2021 09:22:27,1617182547727,1,31/03/2021 10:22:27,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,45,48,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim16.jpg,11425.jpg,32025.jpg,21825.jpg,1,low,1
148,1617182548837,31/03/2021 09:22:28,1617182548727,1,31/03/2021 10:22:28,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,40,49,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim3.jpg,22175.jpg,11575.jpg,32875.jpg,1,high,1
149,1617182550619,31/03/2021 09:22:30,1617182550498,1,31/03/2021 10:22:30,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,40,49,2,Screen 2,buttonD,response_button_image,1751.2900000001537,,,32875.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim3.jpg,22175.jpg,11575.jpg,32875.jpg,1,high,1
150,1617182551634,31/03/2021 09:22:31,1617182551494,1,31/03/2021 10:22:31,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,40,49,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim3.jpg,22175.jpg,11575.jpg,32875.jpg,1,high,1
151,1617182552621,31/03/2021 09:22:32,1617182552494,1,31/03/2021 10:22:32,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,13,50,1,Screen 1,fixation,fixation,1000.0199999999895,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31425.jpg,10825.jpg,22325.jpg,bim19.jpg,1,low,1
152,1617182554355,31/03/2021 09:22:34,1617182554242,1,31/03/2021 10:22:34,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,13,50,2,Screen 2,buttonA,response_button_image,1732.5050000001502,,,31425.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31425.jpg,10825.jpg,22325.jpg,bim19.jpg,1,low,1
153,1617182555356,31/03/2021 09:22:35,1617182555227,1,31/03/2021 10:22:35,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,13,50,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31425.jpg,10825.jpg,22325.jpg,bim19.jpg,1,low,1
154,1617182556356,31/03/2021 09:22:36,1617182556227,1,31/03/2021 10:22:36,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,9,51,1,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",22325.jpg,bim5.jpg,30525.jpg,10525.jpg,1,low,1
155,1617182557570,31/03/2021 09:22:37,1617182557453,1,31/03/2021 10:22:37,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,9,51,2,Screen 2,buttonC,response_button_image,1208.2500000001164,,,30525.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",22325.jpg,bim5.jpg,30525.jpg,10525.jpg,1,low,1
156,1617182558568,31/03/2021 09:22:38,1617182558445,1,31/03/2021 10:22:38,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,9,51,3,Screen 3,Zone1,timelimit_screen,1000.0199999999895,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",22325.jpg,bim5.jpg,30525.jpg,10525.jpg,1,low,1
157,1617182559569,31/03/2021 09:22:39,1617182559444,1,31/03/2021 10:22:39,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,33,52,1,Screen 1,fixation,fixation,1000.0200000000186,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim7.jpg,20525.jpg,11825.jpg,30425.jpg,1,low,1
158,1617182560880,31/03/2021 09:22:40,1617182560664,1,31/03/2021 10:22:40,45245,6,task-hpz2,,11503085,BLIND,3502650,,complete,,60643883d32706cb15a5838c,computer,Desktop or Laptop,Mac OS 11.1.0,Chrome 89.0.4389.90,1440x900,1440x821,,2AFC - 4 pictures,5,listA,listA,listA,33,52,2,Screen 2,buttonC,response_button_image,1205.4100000000326,,,11825.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim7.jpg,20525.jpg,11825.jpg,30425.jpg,1,low,1
