Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fribbleID,labelPresented,ShowProgressBar,frequency,trialType,list
146,1617351790322,02/04/2021 08:23:10,1617351790229,1,02/04/2021 09:23:10,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,13,35,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
147,1617351792875,02/04/2021 08:23:12,1617351792815,1,02/04/2021 09:23:12,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,13,35,2,Screen 2,slider,response_slider_endValue,2586.510000008275,,,100,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
148,1617351792969,02/04/2021 08:23:12,1617351792817,1,02/04/2021 09:23:12,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,13,35,2,Screen 2,continueButton,continue_button,2586.510000008275,,,,,0,1,0,,,,,1,task,10225.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,match,3
149,1617351793351,02/04/2021 08:23:13,1617351793260,1,02/04/2021 09:23:13,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,11,36,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
150,1617351793414,02/04/2021 08:23:13,1617351793280,1,02/04/2021 09:23:13,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,11,36,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
151,1617351797736,02/04/2021 08:23:17,1617351797680,1,02/04/2021 09:23:17,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,11,36,2,Screen 2,slider,response_slider_endValue,4400.0599999999395,,,100,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
152,1617351797860,02/04/2021 08:23:17,1617351797682,1,02/04/2021 09:23:17,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,11,36,2,Screen 2,continueButton,continue_button,4400.0599999999395,,,,,0,1,0,,,,,1,task,21125.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
153,1617351798176,02/04/2021 08:23:18,1617351798123,1,02/04/2021 09:23:18,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,55,37,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
154,1617351798236,02/04/2021 08:23:18,1617351798144,1,02/04/2021 09:23:18,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,55,37,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
155,1617351801310,02/04/2021 08:23:21,1617351801257,1,02/04/2021 09:23:21,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,55,37,2,Screen 2,slider,response_slider_endValue,3113.4299999976065,,,-100,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
156,1617351801379,02/04/2021 08:23:21,1617351801259,1,02/04/2021 09:23:21,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,55,37,2,Screen 2,continueButton,continue_button,3113.4299999976065,,,,,0,1,0,,,,,1,task,22125.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
157,1617351801758,02/04/2021 08:23:21,1617351801700,1,02/04/2021 09:23:21,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,46,38,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,31625.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,3
158,1617351801820,02/04/2021 08:23:21,1617351801720,1,02/04/2021 09:23:21,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,46,38,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,31625.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,3
159,1617351804441,02/04/2021 08:23:24,1617351804389,1,02/04/2021 09:23:24,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,46,38,2,Screen 2,slider,response_slider_endValue,2669.1050000081304,,,100,,0,1,0,,,,,1,task,31625.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,3
160,1617351804504,02/04/2021 08:23:24,1617351804391,1,02/04/2021 09:23:24,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,46,38,2,Screen 2,continueButton,continue_button,2669.1050000081304,,,,,0,1,0,,,,,1,task,31625.jpg,"<p style=""font-size: 500%;""> tob </p>",1,l,match,3
161,1617351804879,02/04/2021 08:23:24,1617351804824,1,02/04/2021 09:23:24,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,54,39,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,11575.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
162,1617351804941,02/04/2021 08:23:24,1617351804845,1,02/04/2021 09:23:24,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,54,39,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,11575.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
163,1617351807934,02/04/2021 08:23:27,1617351807891,1,02/04/2021 09:23:27,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,54,39,2,Screen 2,slider,response_slider_endValue,3045.314999995753,,,-100,,0,1,0,,,,,1,task,11575.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
164,1617351808009,02/04/2021 08:23:28,1617351807892,1,02/04/2021 09:23:27,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,54,39,2,Screen 2,continueButton,continue_button,3045.314999995753,,,,,0,1,0,,,,,1,task,11575.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
165,1617351808399,02/04/2021 08:23:28,1617351808334,1,02/04/2021 09:23:28,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,39,40,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,22575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
166,1617351808496,02/04/2021 08:23:28,1617351808356,1,02/04/2021 09:23:28,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,39,40,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
167,1617351813465,02/04/2021 08:23:33,1617351813412,1,02/04/2021 09:23:33,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,39,40,2,Screen 2,slider,response_slider_endValue,5055.349999995087,,,-100,,0,1,0,,,,,1,task,22575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
168,1617351813654,02/04/2021 08:23:33,1617351813415,1,02/04/2021 09:23:33,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,39,40,2,Screen 2,continueButton,continue_button,5055.349999995087,,,,,0,1,0,,,,,1,task,22575.jpg,"<p style=""font-size: 500%;""> tob </p>",1,h,mismatch-type1,3
169,1617351813982,02/04/2021 08:23:33,1617351813849,1,02/04/2021 09:23:33,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,34,41,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,20375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
170,1617351814061,02/04/2021 08:23:34,1617351813874,1,02/04/2021 09:23:33,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,34,41,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
171,1617351817315,02/04/2021 08:23:37,1617351817270,1,02/04/2021 09:23:37,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,34,41,2,Screen 2,slider,response_slider_endValue,3395.779999991646,,,100,,0,1,0,,,,,1,task,20375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
172,1617351817377,02/04/2021 08:23:37,1617351817271,1,02/04/2021 09:23:37,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,34,41,2,Screen 2,continueButton,continue_button,3395.779999991646,,,,,0,1,0,,,,,1,task,20375.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
173,1617351817768,02/04/2021 08:23:37,1617351817709,1,02/04/2021 09:23:37,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,25,42,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,13375.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
174,1617351817830,02/04/2021 08:23:37,1617351817726,1,02/04/2021 09:23:37,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,25,42,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,13375.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
175,1617351822974,02/04/2021 08:23:42,1617351822922,1,02/04/2021 09:23:42,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,25,42,2,Screen 2,slider,response_slider_endValue,5195.349999994505,,,100,,0,1,0,,,,,1,task,13375.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
176,1617351823037,02/04/2021 08:23:43,1617351822923,1,02/04/2021 09:23:42,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,25,42,2,Screen 2,continueButton,continue_button,5195.349999994505,,,,,0,1,0,,,,,1,task,13375.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,match,3
177,1617351823461,02/04/2021 08:23:43,1617351823358,1,02/04/2021 09:23:43,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,51,43,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,22325.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
178,1617351823528,02/04/2021 08:23:43,1617351823378,1,02/04/2021 09:23:43,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,51,43,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,22325.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
179,1617351827951,02/04/2021 08:23:47,1617351827902,1,02/04/2021 09:23:47,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,51,43,2,Screen 2,slider,response_slider_endValue,4523.474999994505,,,-100,,0,1,0,,,,,1,task,22325.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
180,1617351828076,02/04/2021 08:23:48,1617351827903,1,02/04/2021 09:23:47,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,51,43,2,Screen 2,continueButton,continue_button,4523.474999994505,,,,,0,1,0,,,,,1,task,22325.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
181,1617351828390,02/04/2021 08:23:48,1617351828337,1,02/04/2021 09:23:48,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,22,44,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,20625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
182,1617351828451,02/04/2021 08:23:48,1617351828358,1,02/04/2021 09:23:48,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,22,44,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
183,1617351830961,02/04/2021 08:23:50,1617351830917,1,02/04/2021 09:23:50,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,22,44,2,Screen 2,slider,response_slider_endValue,2559.3149999913294,,,100,,0,1,0,,,,,1,task,20625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
184,1617351831024,02/04/2021 08:23:51,1617351830919,1,02/04/2021 09:23:50,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,22,44,2,Screen 2,continueButton,continue_button,2559.3149999913294,,,,,0,1,0,,,,,1,task,20625.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,match,3
185,1617351831409,02/04/2021 08:23:51,1617351831363,1,02/04/2021 09:23:51,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,18,45,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,31075.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,3
186,1617351831456,02/04/2021 08:23:51,1617351831383,1,02/04/2021 09:23:51,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,18,45,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,31075.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,3
187,1617351835800,02/04/2021 08:23:55,1617351835741,1,02/04/2021 09:23:55,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,18,45,2,Screen 2,slider,response_slider_endValue,4358.150000000023,,,-100,,0,1,0,,,,,1,task,31075.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,3
188,1617351835877,02/04/2021 08:23:55,1617351835743,1,02/04/2021 09:23:55,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,18,45,2,Screen 2,continueButton,continue_button,4358.150000000023,,,,,0,1,0,,,,,1,task,31075.jpg,"<p style=""font-size: 500%;""> dep </p>",1,h,mismatch-type1,3
189,1617351836252,02/04/2021 08:23:56,1617351836176,1,02/04/2021 09:23:56,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,27,46,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,21425.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
190,1617351836316,02/04/2021 08:23:56,1617351836203,1,02/04/2021 09:23:56,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,27,46,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,21425.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
191,1617351838613,02/04/2021 08:23:58,1617351838561,1,02/04/2021 09:23:58,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,27,46,2,Screen 2,slider,response_slider_endValue,2357.9350000072736,,,-100,,0,1,0,,,,,1,task,21425.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
192,1617351838666,02/04/2021 08:23:58,1617351838563,1,02/04/2021 09:23:58,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,27,46,2,Screen 2,continueButton,continue_button,2357.9350000072736,,,,,0,1,0,,,,,1,task,21425.jpg,"<p style=""font-size: 500%;""> dep </p>",1,l,mismatch-type1,3
193,1617351839051,02/04/2021 08:23:59,1617351838999,1,02/04/2021 09:23:58,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,21,47,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
194,1617351839130,02/04/2021 08:23:59,1617351839020,1,02/04/2021 09:23:59,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,21,47,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
195,1617351842340,02/04/2021 08:24:02,1617351842281,1,02/04/2021 09:24:02,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,21,47,2,Screen 2,slider,response_slider_endValue,3261.4700000121957,,,100,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
196,1617351842403,02/04/2021 08:24:02,1617351842283,1,02/04/2021 09:24:02,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,21,47,2,Screen 2,continueButton,continue_button,3261.4700000121957,,,,,0,1,0,,,,,1,task,20975.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,match,3
197,1617351842778,02/04/2021 08:24:02,1617351842728,1,02/04/2021 09:24:02,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,38,48,1,Screen 1,fixation,fixation,451.19700000001467,,,,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
198,1617351842856,02/04/2021 08:24:02,1617351842752,1,02/04/2021 09:24:02,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,38,48,2,Screen 2,slider,response_slider_initialValue,0,,,0,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
199,1617351845535,02/04/2021 08:24:05,1617351845478,1,02/04/2021 09:24:05,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,38,48,2,Screen 2,slider,response_slider_endValue,2725.684999997611,,,-100,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
200,1617351845598,02/04/2021 08:24:05,1617351845480,1,02/04/2021 09:24:05,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,38,48,2,Screen 2,continueButton,continue_button,2725.684999997611,,,,,0,1,0,,,,,1,task,10175.jpg,"<p style=""font-size: 500%;""> wug </p>",1,h,mismatch-type1,3
201,1617351845956,02/04/2021 08:24:05,1617351845918,1,02/04/2021 09:24:05,45245,6,task-tiwi,,11601948,BLIND,3528246,,complete,,6066cea0018803d7b1d7d133,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.90,1440x900,1440x789,,contingency,3,listC,listC,listC,10,49,1,Screen 1,fixation,fixation,451.19699999998556,,,,,0,1,0,,,,,1,task,31025.jpg,"<p style=""font-size: 500%;""> wug </p>",1,l,mismatch-type1,3
