Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
1,1617178253172,31/03/2021 08:10:53,1617178253043,1,31/03/2021 09:10:53,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1617178267591,31/03/2021 08:11:07,1617178267512,1,31/03/2021 09:11:07,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,1,1,1,Screen 2,advancementZone,continue_button,14164.540000027046,,,,,0,1,0,,,,,,instructions,,,,,,,,,1
54,1617178334255,31/03/2021 08:12:14,1617178334201,1,31/03/2021 09:12:14,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,41,18,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
55,1617178335044,31/03/2021 08:12:15,1617178334862,1,31/03/2021 09:12:14,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,41,18,2,Screen 2,buttonD,response_button_image,648.5599998850375,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
56,1617178335924,31/03/2021 08:12:15,1617178335852,1,31/03/2021 09:12:15,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,41,18,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
57,1617178336930,31/03/2021 08:12:16,1617178336852,1,31/03/2021 09:12:16,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,4,19,1,Screen 1,fixation,fixation,1000.4399999999878,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
58,1617178338212,31/03/2021 08:12:18,1617178338147,1,31/03/2021 09:12:18,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,4,19,2,Screen 2,buttonB,response_button_image,1282.6450001448393,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
59,1617178339199,31/03/2021 08:12:19,1617178339133,1,31/03/2021 09:12:19,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,4,19,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_high,1
60,1617178340451,31/03/2021 08:12:20,1617178340134,1,31/03/2021 09:12:20,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,49,20,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
61,1617178340848,31/03/2021 08:12:20,1617178340723,1,31/03/2021 09:12:20,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,49,20,2,Screen 2,buttonA,response_button_image,574.5500000193715,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
62,1617178341787,31/03/2021 08:12:21,1617178341717,1,31/03/2021 09:12:21,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,49,20,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
63,1617178342786,31/03/2021 08:12:22,1617178342718,1,31/03/2021 09:12:22,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,27,21,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
64,1617178344051,31/03/2021 08:12:24,1617178343985,1,31/03/2021 09:12:23,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,27,21,2,Screen 2,buttonC,response_button_image,1254.105000058189,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
65,1617178345023,31/03/2021 08:12:25,1617178344970,1,31/03/2021 09:12:24,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,27,21,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
66,1617178346024,31/03/2021 08:12:26,1617178345970,1,31/03/2021 09:12:25,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,2,22,1,Screen 1,fixation,fixation,1000.4399999999878,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
67,1617178346543,31/03/2021 08:12:26,1617178346475,1,31/03/2021 09:12:26,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,2,22,2,Screen 2,buttonB,response_button_image,491.6000000666827,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
68,1617178347527,31/03/2021 08:12:27,1617178347465,1,31/03/2021 09:12:27,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,2,22,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
69,1617178348527,31/03/2021 08:12:28,1617178348465,1,31/03/2021 09:12:28,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,36,23,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
70,1617178349143,31/03/2021 08:12:29,1617178349075,1,31/03/2021 09:12:29,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,36,23,2,Screen 2,buttonB,response_button_image,596.1199998855591,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
71,1617178350190,31/03/2021 08:12:30,1617178350065,1,31/03/2021 09:12:30,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,36,23,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
72,1617178351143,31/03/2021 08:12:31,1617178351066,1,31/03/2021 09:12:31,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,24,24,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
73,1617178351785,31/03/2021 08:12:31,1617178351725,1,31/03/2021 09:12:31,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,24,24,2,Screen 2,buttonB,response_button_image,646.550000179559,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
74,1617178352771,31/03/2021 08:12:32,1617178352717,1,31/03/2021 09:12:32,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,24,24,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
75,1617178353787,31/03/2021 08:12:33,1617178353718,1,31/03/2021 09:12:33,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,22,25,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
76,1617178354678,31/03/2021 08:12:34,1617178354605,1,31/03/2021 09:12:34,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,22,25,2,Screen 2,buttonC,response_button_image,875.0750001054257,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
77,1617178355661,31/03/2021 08:12:35,1617178355602,1,31/03/2021 09:12:35,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,22,25,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
78,1617178356687,31/03/2021 08:12:36,1617178356601,1,31/03/2021 09:12:36,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,48,26,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
79,1617178357302,31/03/2021 08:12:37,1617178357241,1,31/03/2021 09:12:37,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,48,26,2,Screen 2,buttonA,response_button_image,627.2500001359731,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
80,1617178358297,31/03/2021 08:12:38,1617178358231,1,31/03/2021 09:12:38,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,48,26,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
81,1617178359292,31/03/2021 08:12:39,1617178359230,1,31/03/2021 09:12:39,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,21,27,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
82,1617178360010,31/03/2021 08:12:40,1617178359951,1,31/03/2021 09:12:39,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,21,27,2,Screen 2,buttonD,response_button_image,709.4250000081956,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
83,1617178361017,31/03/2021 08:12:41,1617178360949,1,31/03/2021 09:12:40,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,21,27,3,Screen 3,Zone1,timelimit_screen,1000.4399999999878,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",,,,,1,control_low,1
84,1617178362037,31/03/2021 08:12:42,1617178361949,1,31/03/2021 09:12:41,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,50,28,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
85,1617178362783,31/03/2021 08:12:42,1617178362719,1,31/03/2021 09:12:42,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,50,28,2,Screen 2,buttonC,response_button_image,757.3750000447035,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
86,1617178363783,31/03/2021 08:12:43,1617178363717,1,31/03/2021 09:12:43,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,50,28,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,low,1
87,1617178364784,31/03/2021 08:12:44,1617178364716,1,31/03/2021 09:12:44,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,34,29,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
88,1617178365486,31/03/2021 08:12:45,1617178365411,1,31/03/2021 09:12:45,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,34,29,2,Screen 2,buttonC,response_button_image,682.8699999023229,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
89,1617178366501,31/03/2021 08:12:46,1617178366401,1,31/03/2021 09:12:46,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,34,29,3,Screen 3,Zone1,timelimit_screen,1000.4399999999878,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
90,1617178367465,31/03/2021 08:12:47,1617178367401,1,31/03/2021 09:12:47,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,26,30,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
91,1617178368038,31/03/2021 08:12:48,1617178367965,1,31/03/2021 09:12:47,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,26,30,2,Screen 2,buttonB,response_button_image,551.7400000244379,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
92,1617178369049,31/03/2021 08:12:49,1617178368964,1,31/03/2021 09:12:48,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,26,30,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",,,,,1,high,1
93,1617178370093,31/03/2021 08:12:50,1617178369965,1,31/03/2021 09:12:49,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,55,31,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
94,1617178370546,31/03/2021 08:12:50,1617178370426,1,31/03/2021 09:12:50,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,55,31,2,Screen 2,buttonA,response_button_image,448.2849999330938,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
95,1617178371503,31/03/2021 08:12:51,1617178371415,1,31/03/2021 09:12:51,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,55,31,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,low,1
96,1617178372489,31/03/2021 08:12:52,1617178372416,1,31/03/2021 09:12:52,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,8,32,1,Screen 1,fixation,fixation,1000.4399999999878,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
97,1617178372948,31/03/2021 08:12:52,1617178372874,1,31/03/2021 09:12:52,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,8,32,2,Screen 2,buttonD,response_button_image,445.1099999714643,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
98,1617178373920,31/03/2021 08:12:53,1617178373868,1,31/03/2021 09:12:53,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,8,32,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
99,1617178374920,31/03/2021 08:12:54,1617178374868,1,31/03/2021 09:12:54,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,14,33,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
100,1617178375333,31/03/2021 08:12:55,1617178375278,1,31/03/2021 09:12:55,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,14,33,2,Screen 2,buttonC,response_button_image,397.6150001399219,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
101,1617178376349,31/03/2021 08:12:56,1617178376268,1,31/03/2021 09:12:56,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,14,33,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
102,1617178377324,31/03/2021 08:12:57,1617178377269,1,31/03/2021 09:12:57,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,25,34,1,Screen 1,fixation,fixation,1000.4400000000023,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
103,1617178378646,31/03/2021 08:12:58,1617178378585,1,31/03/2021 09:12:58,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,25,34,2,Screen 2,buttonC,response_button_image,1302.5750000961125,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
104,1617178379647,31/03/2021 08:12:59,1617178379577,1,31/03/2021 09:12:59,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,25,34,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",,,,,1,high,1
105,1617178380631,31/03/2021 08:13:00,1617178380578,1,31/03/2021 09:13:00,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,23,35,1,Screen 1,fixation,fixation,1000.4399999999878,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
106,1617178381350,31/03/2021 08:13:01,1617178381272,1,31/03/2021 09:13:01,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,23,35,2,Screen 2,buttonB,response_button_image,682.1800000034273,,,,1,1,0,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
107,1617178382326,31/03/2021 08:13:02,1617178382262,1,31/03/2021 09:13:02,45245,5,task-hpz2,,11500643,BLIND,3502047,,complete,,60642af88923fa540be88a48,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 88.0.4324.192,1280x800,1276x697,,2AFC - 4 pictures,4,listA,listA,listA,23,35,3,Screen 3,Zone1,timelimit_screen,1000.4400000000023,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",,,,,1,high,1
