Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-gazk,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,label,button1,button2,button3,button4,ShowProgressBar,frequency,list
80,1617271950791,01/04/2021 10:12:30,1617271951572,1,01/04/2021 11:12:31,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,12,26,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",21675.jpg,bim14.jpg,33275.jpg,10475.jpg,1,high,2
81,1617271951754,01/04/2021 10:12:31,1617271952572,1,01/04/2021 11:12:32,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,49,27,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
82,1617271953598,01/04/2021 10:12:33,1617271954377,1,01/04/2021 11:12:34,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,49,27,2,Screen 2,buttonA,response_button_image,1782.999999995809,,,32775.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
83,1617271954554,01/04/2021 10:12:34,1617271955372,1,01/04/2021 11:12:35,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,49,27,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",32775.jpg,20875.jpg,11975.jpg,bim6.jpg,1,high,2
84,1617271955595,01/04/2021 10:12:35,1617271956372,1,01/04/2021 11:12:36,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,22,28,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,32125.jpg,10525.jpg,bim11.jpg,1,low,2
85,1617271958706,01/04/2021 10:12:38,1617271959524,1,01/04/2021 11:12:39,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,22,28,2,Screen 2,buttonC,response_button_image,3125.99999998929,,,10525.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,32125.jpg,10525.jpg,bim11.jpg,1,low,2
86,1617271959710,01/04/2021 10:12:39,1617271960522,1,01/04/2021 11:12:40,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,22,28,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",20125.jpg,32125.jpg,10525.jpg,bim11.jpg,1,low,2
87,1617271960710,01/04/2021 10:12:40,1617271961522,1,01/04/2021 11:12:41,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,34,29,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31175.jpg,13375.jpg,22375.jpg,bim12.jpg,1,control_high,2
88,1617271961754,01/04/2021 10:12:41,1617271962568,1,01/04/2021 11:12:42,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,34,29,2,Screen 2,buttonD,response_button_image,1017.9999999818392,,,bim12.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31175.jpg,13375.jpg,22375.jpg,bim12.jpg,1,control_high,2
89,1617271962740,01/04/2021 10:12:42,1617271963556,1,01/04/2021 11:12:43,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,34,29,3,Screen 3,Zone1,timelimit_screen,1001,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> bim</p>",31175.jpg,13375.jpg,22375.jpg,bim12.jpg,1,control_high,2
90,1617271963727,01/04/2021 10:12:43,1617271964555,1,01/04/2021 11:12:44,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,52,30,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30225.jpg,21425.jpg,bim11.jpg,10125.jpg,1,low,2
91,1617271966073,01/04/2021 10:12:46,1617271966779,1,01/04/2021 11:12:46,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,52,30,2,Screen 2,buttonD,response_button_image,2195.000000006985,,,10125.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30225.jpg,21425.jpg,bim11.jpg,10125.jpg,1,low,2
92,1617271966946,01/04/2021 10:12:46,1617271967772,1,01/04/2021 11:12:47,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,52,30,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30225.jpg,21425.jpg,bim11.jpg,10125.jpg,1,low,2
93,1617271967953,01/04/2021 10:12:47,1617271968772,1,01/04/2021 11:12:48,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,33,31,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31225.jpg,11725.jpg,20725.jpg,bim14.jpg,1,low,2
94,1617271970558,01/04/2021 10:12:50,1617271971375,1,01/04/2021 11:12:51,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,33,31,2,Screen 2,buttonC,response_button_image,2579.0000000270084,,,20725.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31225.jpg,11725.jpg,20725.jpg,bim14.jpg,1,low,2
95,1617271971561,01/04/2021 10:12:51,1617271972373,1,01/04/2021 11:12:52,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,33,31,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31225.jpg,11725.jpg,20725.jpg,bim14.jpg,1,low,2
96,1617271972593,01/04/2021 10:12:52,1617271973372,1,01/04/2021 11:12:53,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,48,32,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
97,1617271976125,01/04/2021 10:12:56,1617271976873,1,01/04/2021 11:12:56,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,48,32,2,Screen 2,Zone1,timelimit_screen,3501,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
98,1617271977081,01/04/2021 10:12:57,1617271977873,1,01/04/2021 11:12:57,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,48,32,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",31375.jpg,12575.jpg,22575.jpg,bim14.jpg,1,high,2
99,1617271978085,01/04/2021 10:12:58,1617271978872,1,01/04/2021 11:12:58,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,11,33,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11225.jpg,31625.jpg,20825.jpg,bim25.jpg,1,low,2
100,1617271979927,01/04/2021 10:12:59,1617271980746,1,01/04/2021 11:13:00,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,11,33,2,Screen 2,buttonC,response_button_image,1847.0000000088476,,,20825.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11225.jpg,31625.jpg,20825.jpg,bim25.jpg,1,low,2
101,1617271980958,01/04/2021 10:13:00,1617271981739,1,01/04/2021 11:13:01,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,11,33,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11225.jpg,31625.jpg,20825.jpg,bim25.jpg,1,low,2
102,1617271981942,01/04/2021 10:13:01,1617271982739,1,01/04/2021 11:13:02,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,44,34,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32025.jpg,20825.jpg,bim23.jpg,11025.jpg,1,low,2
103,1617271984604,01/04/2021 10:13:04,1617271985397,1,01/04/2021 11:13:05,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,44,34,2,Screen 2,buttonB,response_button_image,2632.000000041444,,,20825.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32025.jpg,20825.jpg,bim23.jpg,11025.jpg,1,low,2
104,1617271985588,01/04/2021 10:13:05,1617271986390,1,01/04/2021 11:13:06,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,44,34,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",32025.jpg,20825.jpg,bim23.jpg,11025.jpg,1,low,2
105,1617271986567,01/04/2021 10:13:06,1617271987389,1,01/04/2021 11:13:07,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,51,35,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12175.jpg,30475.jpg,bim6.jpg,21475.jpg,1,high,2
106,1617271987916,01/04/2021 10:13:07,1617271988738,1,01/04/2021 11:13:08,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,51,35,2,Screen 2,buttonB,response_button_image,1324.9999999534339,,,30475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12175.jpg,30475.jpg,bim6.jpg,21475.jpg,1,high,2
107,1617271988908,01/04/2021 10:13:08,1617271989723,1,01/04/2021 11:13:09,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,51,35,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",12175.jpg,30475.jpg,bim6.jpg,21475.jpg,1,high,2
108,1617271989912,01/04/2021 10:13:09,1617271990723,1,01/04/2021 11:13:10,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,46,36,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim7.jpg,12875.jpg,32875.jpg,22175.jpg,1,high,2
109,1617271993052,01/04/2021 10:13:13,1617271993859,1,01/04/2021 11:13:13,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,46,36,2,Screen 2,buttonB,response_button_image,3106.000000028871,,,12875.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim7.jpg,12875.jpg,32875.jpg,22175.jpg,1,high,2
110,1617271994038,01/04/2021 10:13:14,1617271994857,1,01/04/2021 11:13:14,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,46,36,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",bim7.jpg,12875.jpg,32875.jpg,22175.jpg,1,high,2
111,1617271995041,01/04/2021 10:13:15,1617271995856,1,01/04/2021 11:13:15,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,27,37,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30875.jpg,23075.jpg,bim21.jpg,10675.jpg,1,high,2
112,1617271996592,01/04/2021 10:13:16,1617271997392,1,01/04/2021 11:13:17,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,27,37,2,Screen 2,buttonD,response_button_image,1513.0000000353903,,,10675.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30875.jpg,23075.jpg,bim21.jpg,10675.jpg,1,high,2
113,1617271997604,01/04/2021 10:13:17,1617271998390,1,01/04/2021 11:13:18,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,27,37,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",30875.jpg,23075.jpg,bim21.jpg,10675.jpg,1,high,2
114,1617271998583,01/04/2021 10:13:18,1617271999390,1,01/04/2021 11:13:19,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,43,38,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
115,1617271999783,01/04/2021 10:13:19,1617272000596,1,01/04/2021 11:13:20,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,43,38,2,Screen 2,buttonC,response_button_image,1179.999999993015,,,13475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
116,1617272000767,01/04/2021 10:13:20,1617272001590,1,01/04/2021 11:13:21,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,43,38,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> dep</p>",21375.jpg,33575.jpg,13475.jpg,bim8.jpg,1,high,2
117,1617272001767,01/04/2021 10:13:21,1617272002590,1,01/04/2021 11:13:22,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,6,39,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31325.jpg,bim8.jpg,21025.jpg,11225.jpg,1,low,2
118,1617272003330,01/04/2021 10:13:23,1617272004142,1,01/04/2021 11:13:24,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,6,39,2,Screen 2,buttonC,response_button_image,1525.000000023283,,,21025.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31325.jpg,bim8.jpg,21025.jpg,11225.jpg,1,low,2
119,1617272004327,01/04/2021 10:13:24,1617272005140,1,01/04/2021 11:13:25,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,6,39,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",31325.jpg,bim8.jpg,21025.jpg,11225.jpg,1,low,2
120,1617272005333,01/04/2021 10:13:25,1617272006140,1,01/04/2021 11:13:26,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,5,40,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
121,1617272007709,01/04/2021 10:13:27,1617272008537,1,01/04/2021 11:13:28,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,5,40,2,Screen 2,buttonB,response_button_image,2370.999999984633,,,23175.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
122,1617272008710,01/04/2021 10:13:28,1617272009524,1,01/04/2021 11:13:29,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,5,40,3,Screen 3,Zone1,timelimit_screen,1001,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",11775.jpg,23175.jpg,bim12.jpg,33475.jpg,1,high,2
123,1617272009710,01/04/2021 10:13:29,1617272010524,1,01/04/2021 11:13:30,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,38,41,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
124,1617272010764,01/04/2021 10:13:30,1617272011515,1,01/04/2021 11:13:31,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,38,41,2,Screen 2,buttonC,response_button_image,966.9999999459833,,,20475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
125,1617272011714,01/04/2021 10:13:31,1617272012507,1,01/04/2021 11:13:32,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,38,41,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",12475.jpg,bim3.jpg,20475.jpg,31875.jpg,1,high,2
126,1617272012681,01/04/2021 10:13:32,1617272013507,1,01/04/2021 11:13:33,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,16,42,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,32475.jpg,12975.jpg,22475.jpg,1,high,2
127,1617272014466,01/04/2021 10:13:34,1617272015281,1,01/04/2021 11:13:35,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,16,42,2,Screen 2,buttonD,response_button_image,1744.9999999953434,,,22475.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,32475.jpg,12975.jpg,22475.jpg,1,high,2
128,1617272015448,01/04/2021 10:13:35,1617272016274,1,01/04/2021 11:13:36,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,16,42,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> wug</p>",bim7.jpg,32475.jpg,12975.jpg,22475.jpg,1,high,2
129,1617272016448,01/04/2021 10:13:36,1617272017273,1,01/04/2021 11:13:37,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,15,43,1,Screen 1,fixation,fixation,1000,,,,,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim6.jpg,10875.jpg,32075.jpg,20975.jpg,1,high,2
130,1617272017845,01/04/2021 10:13:37,1617272018662,1,01/04/2021 11:13:38,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,15,43,2,Screen 2,buttonC,response_button_image,1360.99999997532,,,32075.jpg,1,0,1,0,,,,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim6.jpg,10875.jpg,32075.jpg,20975.jpg,1,high,2
131,1617272018838,01/04/2021 10:13:38,1617272019657,1,01/04/2021 11:13:39,45245,6,task-67pm,,11567728,BLIND,3518198,,complete,,6065981e0e683ac18717da5d,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.114,1920x1080,1280x646,,2AFC - 4 pictures,5,listB,listB,listB,15,43,3,Screen 3,Zone1,timelimit_screen,1000,,,,,0,1,0,,,1,,1,task,,"<p style=""font-size: 700%;""> tob</p>",bim6.jpg,10875.jpg,32075.jpg,20975.jpg,1,high,2
