resp,subjID,trial_index,plugin,rt,prolificID,task,learning,fribbleID,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
44,581oqcuhue,500,html-button-response,2409.0300000002608,6009c2eda21be3026447d80e,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,yhakp9pfe9,526,html-button-response,2137.009999991278,5f57a42b46df8927414990fc,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,0tf06g8uzp,578,html-button-response,2969.3699999999953,5b98223fbdb1df0001f1e684,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,vzebe40w15,512,html-button-response,1638.6449999990873,5fce9a625474c41129c10fb1,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,oqwgn1zhn1,566,html-button-response,1305,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,3b8h3oor4p,558,html-button-response,2048.110000003362,5f61bbe3c18cc915aac68b32,labelPictures,FL,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,371addqx7x,552,html-button-response,2657.6099999947473,5d8cd4be7bd5180017d887a3,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,lpb8r8jcs5,496,html-button-response,2669.225000019651,5dc1e79c880a2915309a8ee3,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,gqq2p40hu9,508,html-button-response,2499.5500000002794,5d41aa9ec61bc300012c73f6,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,nsqbzarmrc,522,html-button-response,2438.324999999255,601e9d81606b8d337ab338e4,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,s52728tqhv,526,html-button-response,2137,6014777b8a88c449408352c5,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,d1snyw7jw6,556,html-button-response,2277.7050000149757,5fc13b486833fb13fef1720b,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,e72zvev590,586,html-button-response,1591.9449999928474,5e6617541d7e1a3885c45e85,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,26fmzvup9c,500,html-button-response,1582.1650000289083,5e94262948e806768dfa43ed,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,mus0v446tm,508,html-button-response,1051.8850000007078,5f8dda4538ed0614d9ac476b,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,vkybhfxevw,600,html-button-response,1028.0549999987707,5f9d4170f629422451ac7fd8,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,qnx5xathwg,578,html-button-response,2421.139999991283,5cc7f4b3854fb30001d0c13a,labelPictures,LF,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,mus0v446tm,598,html-button-response,1390.829999996582,5f8dda4538ed0614d9ac476b,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,b00qxzsc7o,498,html-button-response,1059.6650000007357,5ffc250201d8312c325a16a5,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,daqg5rc8xw,554,html-button-response,1320.7300000358373,5eadc934201643479a185e59,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,z4xhznw88z,502,html-button-response,1759.3100000013364,5fae68d5b74c182cacbe5d6a,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,f9gvt2ubve,564,html-button-response,1325,5f529cd9e0a90c58773ec3fe,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,t5ex7zbfo2,494,html-button-response,1228.0250000003725,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,zt96waez4c,498,html-button-response,693.320000000298,5daca66b71a51b00113172ce,labelPictures,LF,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,32gxlbaw1s,566,html-button-response,1241.5650000039022,5ea2381ad0a4b71481c298e7,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,f208my9c1t,592,html-button-response,2853,5d920df12b679a00182bbc73,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,9x75jv8vpf,532,html-button-response,1101.8850000000675,5f34cb60fa6cf63ecf31902d,labelPictures,FL,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,2n2kv71sum,548,html-button-response,2035.3100000065751,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,5qj7var04h,554,html-button-response,3097.7999999994645,5f4f835cea1e870397a4d295,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,26fmzvup9c,528,html-button-response,1567.2849998809397,5e94262948e806768dfa43ed,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,3b8h3oor4p,562,html-button-response,2478.9850000233855,5f61bbe3c18cc915aac68b32,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,f9gvt2ubve,588,html-button-response,1574,5f529cd9e0a90c58773ec3fe,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,2n2kv71sum,522,html-button-response,1849.8249999829568,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,rhglzajksw,500,html-button-response,2279.964999994263,5ea98f445ef6ee093f4f05ec,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,kyb3lzn0xx,534,html-button-response,125.43499981984496,5ee9cbbbdcf662000932fb78,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,4xwhpmkg0h,578,html-button-response,1775.704999999958,5ef12a14ab53a21a9012b389,labelPictures,FL,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,x8lrz32hbv,576,html-button-response,1197.4800000006799,5e7b899a6b890e0659e5e82e,labelPictures,FL,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,v9kdh4rpsp,596,html-button-response,1826.839999994263,5ed14691e983f5067842fd20,labelPictures,LF,6_3_36_44,dep,440175,1,high,tob,red,exp,0
44,5urksolxqo,590,html-button-response,2747.2149999812245,5d10fe33fbbf3d001a56d936,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
44,32gxlbaw1s,496,html-button-response,1041.4349999919068,5ea2381ad0a4b71481c298e7,labelPictures,LF,44_47_51_49,tob,440175,1,high,tob,red,exp,1
45,jxvpkh0u3z,536,html-button-response,877.4800000246614,5fd74512393436000a1a7323,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,823tgxfuz7,558,html-button-response,2181.4950000008103,5f632ea32e85353d93872c67,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,yc8mkz3uaa,526,html-button-response,842.5050000078045,5eaeb8b513f83a57d35db285,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,cpd84kvzmq,506,html-button-response,1652.6399999856949,5ed63a6d50ece703aa7bffb9,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,5qj7var04h,578,html-button-response,1336.9500000007683,5f4f835cea1e870397a4d295,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,32gxlbaw1s,534,html-button-response,846.6649999900255,5ea2381ad0a4b71481c298e7,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,d1snyw7jw6,600,html-button-response,1069.7049999726005,5fc13b486833fb13fef1720b,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,3b8h3oor4p,598,html-button-response,967.5549999810755,5f61bbe3c18cc915aac68b32,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,yhakp9pfe9,506,html-button-response,1938.0850000015926,5f57a42b46df8927414990fc,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,6j0z0b0c72,528,html-button-response,1214.654999988852,5ea44104a980d23d4f21f7ad,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,f208my9c1t,598,html-button-response,2938,5d920df12b679a00182bbc73,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,q3zadoj47e,558,html-button-response,927.5850000012433,5e47ad846c3d4425c60ccbe5,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,vzebe40w15,544,html-button-response,1566.3049999857321,5fce9a625474c41129c10fb1,labelPictures,LF,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
45,fkw1vwzc6v,500,html-button-response,1488.4250001050532,5f50d630390521264e606772,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,f9gvt2ubve,578,html-button-response,1168,5f529cd9e0a90c58773ec3fe,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,zq33udleq5,492,html-button-response,968.7100000000792,5ec527351fc19046fdd6cd59,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,nsqbzarmrc,552,html-button-response,853.4250000012107,601e9d81606b8d337ab338e4,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,r4145wj5y7,540,html-button-response,1189.0399999992223,5f78b0e3b43f410c88d3af45,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,ssktzegauz,520,html-button-response,1026.4550000429153,5edba672293f3b028b70eb25,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,98ysefwhzk,506,html-button-response,992.2699999879114,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,zt96waez4c,576,html-button-response,988.2400000005728,5daca66b71a51b00113172ce,labelPictures,LF,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
45,oqwgn1zhn1,512,html-button-response,1016,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,55ovzw4068,524,html-button-response,2340.5900000070687,5f830f1644cc14447b03305c,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,371addqx7x,512,html-button-response,1168.7650000094436,5d8cd4be7bd5180017d887a3,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,e72zvev590,558,html-button-response,2698.9850000245497,5e6617541d7e1a3885c45e85,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,vkybhfxevw,520,html-button-response,1136.8949999996112,5f9d4170f629422451ac7fd8,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,53gv7n4gtu,502,html-button-response,1453.774999999965,601fd3cd92f028532a257baf,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,dn0e1jm7ff,596,html-button-response,1091.9299999950454,5e0cf83bc12a3649f4c9ee92,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,581oqcuhue,562,html-button-response,1814.6000000000931,6009c2eda21be3026447d80e,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,9x75jv8vpf,498,html-button-response,973.2650000005378,5f34cb60fa6cf63ecf31902d,labelPictures,FL,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
45,s52728tqhv,494,html-button-response,1168,6014777b8a88c449408352c5,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,jfuskuq35s,594,html-button-response,519,5f50e3d60305bb088998b766,labelPictures,LF,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
45,4xwhpmkg0h,530,html-button-response,1032.369999999879,5ef12a14ab53a21a9012b389,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,26fmzvup9c,562,html-button-response,1286.6050000302494,5e94262948e806768dfa43ed,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,rhglzajksw,564,html-button-response,1528.3950000011828,5ea98f445ef6ee093f4f05ec,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,z4xhznw88z,520,html-button-response,832.0300000014249,5fae68d5b74c182cacbe5d6a,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,qnx5xathwg,494,html-button-response,1740.799999970477,5cc7f4b3854fb30001d0c13a,labelPictures,LF,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
45,s80pnsgly8,550,html-button-response,1343.9999999827705,5ed09b6985143f000c08b6b8,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,b00qxzsc7o,558,html-button-response,957.7150000005495,5ffc250201d8312c325a16a5,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,b576vfvfdd,590,html-button-response,998,5ea85cf4ad1f760a537eadfe,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,0yjn7eg9zc,578,html-button-response,983.7499999994179,5f06ee44c10cab2655ea3822,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,v9kdh4rpsp,564,html-button-response,1029.1999999899417,5ed14691e983f5067842fd20,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,5urksolxqo,558,html-button-response,1042.9549999826122,5d10fe33fbbf3d001a56d936,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,x8lrz32hbv,578,html-button-response,1444.1799999994691,5e7b899a6b890e0659e5e82e,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,0tf06g8uzp,506,html-button-response,1360.8150000000023,5b98223fbdb1df0001f1e684,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,gcrz58pdx0,544,html-button-response,965.3900000266731,5f9b106e21189e2d3b853846,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,xtbpfv8d5p,530,html-button-response,1359.740000014659,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,qnx5xathwg,548,html-button-response,1021.1549999658018,5cc7f4b3854fb30001d0c13a,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,d1c4anqfzp,590,html-button-response,1254,5c5d6b55b7ce2100011fa04e,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,38cgqt2jvy,498,html-button-response,1699.4100000010803,5f83138efa73fa44e23c5237,labelPictures,FL,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,vzebe40w15,552,html-button-response,956.529999995837,5fce9a625474c41129c10fb1,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,s0xp76sxy4,568,html-button-response,956.1399999074638,5f68a907efe6b000080540be,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,2n2kv71sum,566,html-button-response,1331.994999985909,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,38_45_53_27,bim,450400,4,high,bim,lightblue,control,1
45,jfuskuq35s,590,html-button-response,547,5f50e3d60305bb088998b766,labelPictures,LF,45_9_25_43,wug,450400,4,low,bim,lightblue,exp,0
46,daqg5rc8xw,514,html-button-response,1789.2949997913092,5eadc934201643479a185e59,labelPictures,LF,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,t5ex7zbfo2,594,html-button-response,1004.0249999983935,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,f208my9c1t,584,html-button-response,2199,5d920df12b679a00182bbc73,labelPictures,LF,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,mus0v446tm,518,html-button-response,1763.9800000033574,5f8dda4538ed0614d9ac476b,labelPictures,LF,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,gqq2p40hu9,538,html-button-response,2666.0499999998137,5d41aa9ec61bc300012c73f6,labelPictures,LF,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,38cgqt2jvy,596,html-button-response,857.495000003837,5f83138efa73fa44e23c5237,labelPictures,FL,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,9x75jv8vpf,598,html-button-response,1113.0350000022445,5f34cb60fa6cf63ecf31902d,labelPictures,FL,46_15_40_32,bim,460225,2,low,wug,blue,control,0
46,4xwhpmkg0h,520,html-button-response,1558.829999999958,5ef12a14ab53a21a9012b389,labelPictures,FL,46_15_40_32,bim,460225,2,low,wug,blue,control,0
47,oqwgn1zhn1,514,html-button-response,1832,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,6j0z0b0c72,592,html-button-response,2418.5749999887776,5ea44104a980d23d4f21f7ad,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,gcrz58pdx0,524,html-button-response,742.2899999655783,5f9b106e21189e2d3b853846,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,26fmzvup9c,492,html-button-response,2826.7050003632903,5e94262948e806768dfa43ed,labelPictures,FL,47_56_3_7,wug,470375,3,high,dep,blue,exp,0
47,nsqbzarmrc,588,html-button-response,1045.0099999980303,601e9d81606b8d337ab338e4,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,oqwgn1zhn1,526,html-button-response,2173,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,5qj7var04h,534,html-button-response,3337.459999998915,5f4f835cea1e870397a4d295,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,nsqbzarmrc,536,html-button-response,605.6449999996694,601e9d81606b8d337ab338e4,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,e72zvev590,584,html-button-response,1170.665000041481,5e6617541d7e1a3885c45e85,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,0tf06g8uzp,590,html-button-response,1544.3250000000698,5b98223fbdb1df0001f1e684,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,jxvpkh0u3z,556,html-button-response,1684.8599999793805,5fd74512393436000a1a7323,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,f9gvt2ubve,520,html-button-response,1513,5f529cd9e0a90c58773ec3fe,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,2n2kv71sum,532,html-button-response,1749.3350000004284,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,371addqx7x,564,html-button-response,1765.9950000233948,5d8cd4be7bd5180017d887a3,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,t5ex7zbfo2,502,html-button-response,2119.3600000006263,5fd7ee02c0a4610ea7d258b4,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,3b8h3oor4p,490,html-button-response,2505.624999990687,5f61bbe3c18cc915aac68b32,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,mus0v446tm,568,html-button-response,1522.7500000037253,5f8dda4538ed0614d9ac476b,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,xtbpfv8d5p,554,html-button-response,1265.639999997802,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,2n2kv71sum,586,html-button-response,1555.2849999803584,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,5qj7var04h,600,html-button-response,2474.6799999993527,5f4f835cea1e870397a4d295,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,oqwgn1zhn1,592,html-button-response,1297,5eb5cb8ddef42c4ad1456dd9,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,2n2kv71sum,598,html-button-response,1305.3349999827333,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,581oqcuhue,504,html-button-response,1435.125,6009c2eda21be3026447d80e,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,9y1b9uh65r,500,html-button-response,1208.9249999989988,5daca079bf590700167f704d,labelPictures,LF,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,d1snyw7jw6,574,html-button-response,2278.4799999790266,5fc13b486833fb13fef1720b,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,yhakp9pfe9,558,html-button-response,2622.1000000077765,5f57a42b46df8927414990fc,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,yhakp9pfe9,590,html-button-response,2893.0100000143284,5f57a42b46df8927414990fc,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,823tgxfuz7,588,html-button-response,2900.30499999912,5f632ea32e85353d93872c67,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,5urksolxqo,556,html-button-response,1262.5399999960791,5d10fe33fbbf3d001a56d936,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,kyb3lzn0xx,568,html-button-response,524.0400000475347,5ee9cbbbdcf662000932fb78,labelPictures,LF,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,jxvpkh0u3z,570,html-button-response,1657.4200000031851,5fd74512393436000a1a7323,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,f9gvt2ubve,506,html-button-response,2365,5f529cd9e0a90c58773ec3fe,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,26fmzvup9c,490,html-button-response,2219.8800002224743,5e94262948e806768dfa43ed,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,5urksolxqo,544,html-button-response,1235.7799999881536,5d10fe33fbbf3d001a56d936,labelPictures,LF,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,9y1b9uh65r,572,html-button-response,1670.3100000013364,5daca079bf590700167f704d,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,0tf06g8uzp,574,html-button-response,1465.3850000000093,5b98223fbdb1df0001f1e684,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,b576vfvfdd,492,html-button-response,1342,5ea85cf4ad1f760a537eadfe,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,d1c4anqfzp,520,html-button-response,2100,5c5d6b55b7ce2100011fa04e,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,yhakp9pfe9,584,html-button-response,1866.714999996475,5f57a42b46df8927414990fc,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,2n2kv71sum,550,html-button-response,1951.3950000109617,5e67d9ed33e6a60542f4dfd7,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,z4xhznw88z,566,html-button-response,1530.8299999997253,5fae68d5b74c182cacbe5d6a,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,yhakp9pfe9,588,html-button-response,1872.5199999898905,5f57a42b46df8927414990fc,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,xtbpfv8d5p,524,html-button-response,1449.9249999937601,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,jfuskuq35s,500,html-button-response,1301,5f50e3d60305bb088998b766,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,zq33udleq5,526,html-button-response,1504.1000000000931,5ec527351fc19046fdd6cd59,labelPictures,FL,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,yc8mkz3uaa,546,html-button-response,921.440000005532,5eaeb8b513f83a57d35db285,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,53gv7n4gtu,500,html-button-response,2306.079999998503,601fd3cd92f028532a257baf,labelPictures,LF,47_56_3_7,wug,470375,3,high,dep,blue,exp,0
47,4xwhpmkg0h,490,html-button-response,1945.870000000461,5ef12a14ab53a21a9012b389,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,32gxlbaw1s,494,html-button-response,2572.5250000105007,5ea2381ad0a4b71481c298e7,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,98ysefwhzk,502,html-button-response,1968.3450000011362,5f482f05cd5e5d2d1d57c1ff,labelPictures,LF,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,xtbpfv8d5p,514,html-button-response,2395.894999993965,5fbade0c4594d6b7c7d96ca9,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,s0xp76sxy4,490,html-button-response,2172.6299999281764,5f68a907efe6b000080540be,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,53gv7n4gtu,538,html-button-response,1086.3950000002515,601fd3cd92f028532a257baf,labelPictures,LF,47_56_3_7,wug,470375,3,high,dep,blue,exp,0
47,mus0v446tm,592,html-button-response,1925.1500000028173,5f8dda4538ed0614d9ac476b,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,gqq2p40hu9,596,html-button-response,1626.9399999983143,5d41aa9ec61bc300012c73f6,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,ssktzegauz,492,html-button-response,1341.8999998830259,5edba672293f3b028b70eb25,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,d1c4anqfzp,500,html-button-response,1650,5c5d6b55b7ce2100011fa04e,labelPictures,FL,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,gcrz58pdx0,522,html-button-response,1172.24000004353,5f9b106e21189e2d3b853846,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,d1snyw7jw6,502,html-button-response,1053.570000018226,5fc13b486833fb13fef1720b,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,s80pnsgly8,512,html-button-response,2253.000000026077,5ed09b6985143f000c08b6b8,labelPictures,FL,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,e72zvev590,548,html-button-response,1354.059999983292,5e6617541d7e1a3885c45e85,labelPictures,FL,44_47_51_49,tob,470375,3,high,dep,blue,exp,0
47,3b8h3oor4p,580,html-button-response,921.8499999842606,5f61bbe3c18cc915aac68b32,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,lpb8r8jcs5,490,html-button-response,1491.6849999863189,5dc1e79c880a2915309a8ee3,labelPictures,LF,49_47_26_56,dep,470375,3,high,dep,blue,exp,1
47,d1snyw7jw6,512,html-button-response,998.2949999975972,5fc13b486833fb13fef1720b,labelPictures,LF,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
47,rhglzajksw,532,html-button-response,1920.9350000019185,5ea98f445ef6ee093f4f05ec,labelPictures,FL,47_56_3_7,wug,470375,3,high,dep,blue,exp,0
47,b576vfvfdd,570,html-button-response,2239,5ea85cf4ad1f760a537eadfe,labelPictures,FL,52_47_51_12,dep,470375,3,high,dep,blue,exp,1
