fribbleID,subjID,trial_index,plugin,rt,prolificID,task,resp,learning,label,trialType,frequency,fribblePresented,trial,labelPresented,correctCategory,correctFrequency,correctLabel,body
225,s52728tqhv,671,image-slider-response,4098,6014777b8a88c449408352c5,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,pbt3n7l1gj,645,image-slider-response,3612,5f63d70e4e460f141abccbc1,conJudg,-69,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,3a2waojqmg,603,image-slider-response,3711,5e6a2c7c5b057b08e930e89d,conJudg,-56,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,r4145wj5y7,621,image-slider-response,2180,5f78b0e3b43f410c88d3af45,conJudg,63,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,e9dxj57s6l,677,image-slider-response,3585,5eb58476f88d4008fa483809,conJudg,37,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,gcrz58pdx0,671,image-slider-response,1861,5f9b106e21189e2d3b853846,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,85gul0f7qh,711,image-slider-response,2465,5e4ab1b4ca765d000edebd15,conJudg,100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,jlov66vr8s,621,image-slider-response,2948,5fc65eb000091528ea745f65,conJudg,-78,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,3mctt6t3lt,675,image-slider-response,1627,5b3cb17b6779080001fe88c1,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,yhakp9pfe9,619,image-slider-response,4331,5f57a42b46df8927414990fc,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,lpb8r8jcs5,677,image-slider-response,2188,5dc1e79c880a2915309a8ee3,conJudg,0,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,nsqbzarmrc,627,image-slider-response,2389,601e9d81606b8d337ab338e4,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,32gxlbaw1s,649,image-slider-response,1942,5ea2381ad0a4b71481c298e7,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,d1c4anqfzp,719,image-slider-response,3045,5c5d6b55b7ce2100011fa04e,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,f208my9c1t,663,image-slider-response,4678,5d920df12b679a00182bbc73,conJudg,-36,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,371addqx7x,621,image-slider-response,5420,5d8cd4be7bd5180017d887a3,conJudg,-45,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,e72zvev590,665,image-slider-response,1816,5e6617541d7e1a3885c45e85,conJudg,0,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,cjpw7y8c1k,711,image-slider-response,2225,5efdc12f5d69f622915a97a1,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,sxbrz00bs5,605,image-slider-response,2655,5ee7335388010f4c1b6bbdc2,conJudg,69,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,dn0e1jm7ff,657,image-slider-response,1948,5e0cf83bc12a3649f4c9ee92,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,cpd84kvzmq,647,image-slider-response,3456,5ed63a6d50ece703aa7bffb9,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,71bdswcm9k,719,image-slider-response,2715,5f591a5a9a49e211efead835,conJudg,-61,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,d1snyw7jw6,631,image-slider-response,2181,5fc13b486833fb13fef1720b,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,fkw1vwzc6v,621,image-slider-response,6907,5f50d630390521264e606772,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,pusqm5jv5t,641,image-slider-response,6506,5f477a85d919ec03cadfaddd,conJudg,-91,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,0tf06g8uzp,699,image-slider-response,3946,5b98223fbdb1df0001f1e684,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,o0xz7vf2yt,659,image-slider-response,2586,5f2b196c0c610f4ec3eb5451,conJudg,68,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,ssktzegauz,721,image-slider-response,2410,5edba672293f3b028b70eb25,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,qnx5xathwg,689,image-slider-response,3980,5cc7f4b3854fb30001d0c13a,conJudg,-24,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,vkybhfxevw,609,image-slider-response,2226,5f9d4170f629422451ac7fd8,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,9q76krfydn,675,image-slider-response,1766,5f3d9a9f10a5f219cfe0b404,conJudg,-100,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,8k7ujzqkju,683,image-slider-response,3352,5e8b2e599abd417d9512a877,conJudg,100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,v9kdh4rpsp,623,image-slider-response,3584,5ed14691e983f5067842fd20,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,w2brxm7ay2,659,image-slider-response,2370,5f60713e595007000a8e1da7,conJudg,-62,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,wod6ma11s3,675,image-slider-response,3385,5f8228f40afba53534e6f583,conJudg,-66,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,163k2z1uov,657,image-slider-response,4195,5f11ccbc1a1a2c08b4a99efb,conJudg,69,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,5qj7var04h,691,image-slider-response,2337,5f4f835cea1e870397a4d295,conJudg,-90,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,8706z1pc24,611,image-slider-response,2065,5c916456ec114b0016418dca,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,9y1b9uh65r,627,image-slider-response,NA,5daca079bf590700167f704d,conJudg,NA,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,0yjn7eg9zc,619,image-slider-response,2171,5f06ee44c10cab2655ea3822,conJudg,-95,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,mus0v446tm,645,image-slider-response,3747,5f8dda4538ed0614d9ac476b,conJudg,-100,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,4euvjgbfcc,635,image-slider-response,1979,600355394a113e408f54cce5,conJudg,94,LF,tob,match,l,1.2,2,tob,1,low,tob,purple
225,psp3bt1vuy,615,image-slider-response,1993,5933d3c4ed2e9a0001d37ab4,conJudg,-66,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
225,x8lrz32hbv,699,image-slider-response,1400,5e7b899a6b890e0659e5e82e,conJudg,0,FL,tob,match,l,1.2,2,tob,1,low,tob,purple
2275,mus0v446tm,627,image-slider-response,3836,5f8dda4538ed0614d9ac476b,conJudg,-98,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,g8ez0w4wvj,707,image-slider-response,1437,5ec32348079dcc17451cac16,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,3a2waojqmg,607,image-slider-response,3362,5e6a2c7c5b057b08e930e89d,conJudg,-62,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,5qj7var04h,679,image-slider-response,2649,5f4f835cea1e870397a4d295,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,j07stgzsr2,717,image-slider-response,3537,5d77c0eb4a666c0019561a80,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,aj9q5o0gf2,669,image-slider-response,3097,5b01e69aa496b300013d5b9b,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,5urksolxqo,625,image-slider-response,3443,5d10fe33fbbf3d001a56d936,conJudg,-64,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,z4xhznw88z,683,image-slider-response,3762,5fae68d5b74c182cacbe5d6a,conJudg,-65,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,hcnkaylepg,681,image-slider-response,5163,5ce8ebe9c9379d0019898681,conJudg,-73,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,x8lrz32hbv,701,image-slider-response,3955,5e7b899a6b890e0659e5e82e,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,98ysefwhzk,679,image-slider-response,1599,5f482f05cd5e5d2d1d57c1ff,conJudg,0,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ol68ft1h8h,681,image-slider-response,2179,5e5e17c97593e912e086c640,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,3b8h3oor4p,659,image-slider-response,3646,5f61bbe3c18cc915aac68b32,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,163k2z1uov,639,image-slider-response,3133,5f11ccbc1a1a2c08b4a99efb,conJudg,12,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,85gul0f7qh,681,image-slider-response,4084,5e4ab1b4ca765d000edebd15,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,t8qovvqyjq,607,image-slider-response,4735,5f89cbc45b38f5016101011c,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,wod6ma11s3,719,image-slider-response,4873,5f8228f40afba53534e6f583,conJudg,28,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,6j0z0b0c72,669,image-slider-response,5327,5ea44104a980d23d4f21f7ad,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ek1v85vere,647,image-slider-response,3060,5bdcd99964215c0001282b34,conJudg,100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,d1c4anqfzp,607,image-slider-response,3854,5c5d6b55b7ce2100011fa04e,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,2n2kv71sum,611,image-slider-response,3097,5e67d9ed33e6a60542f4dfd7,conJudg,82,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,823tgxfuz7,681,image-slider-response,2973,5f632ea32e85353d93872c67,conJudg,-96,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,fkw1vwzc6v,647,image-slider-response,4013,5f50d630390521264e606772,conJudg,-94,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,uyc3tp4v50,625,image-slider-response,2182,6017d6a23bdebea5e9062e9d,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,cjpw7y8c1k,717,image-slider-response,2505,5efdc12f5d69f622915a97a1,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,nsqbzarmrc,609,image-slider-response,7052,601e9d81606b8d337ab338e4,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,0tf06g8uzp,649,image-slider-response,3283,5b98223fbdb1df0001f1e684,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,o0xz7vf2yt,639,image-slider-response,2354,5f2b196c0c610f4ec3eb5451,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,8706z1pc24,619,image-slider-response,1942,5c916456ec114b0016418dca,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,o7w146d4yj,671,image-slider-response,1806,5f343de4d0c07630b7f90b92,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,r4145wj5y7,665,image-slider-response,3633,5f78b0e3b43f410c88d3af45,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,e72zvev590,681,image-slider-response,754,5e6617541d7e1a3885c45e85,conJudg,0,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,jfuskuq35s,699,image-slider-response,2824,5f50e3d60305bb088998b766,conJudg,-80,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,mvqchu948c,623,image-slider-response,3737,5b421b9ac2e3810001763252,conJudg,-66,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ym6cxam2f3,681,image-slider-response,2212,5ee87dba82ed8101333c7744,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,9y1b9uh65r,649,image-slider-response,1757,5daca079bf590700167f704d,conJudg,-40,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,xu8vthdm2k,653,image-slider-response,3079,5f85eb74d99dd00d735c107f,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,t2ubvm70lv,643,image-slider-response,2023,5f858743256d25036d9fa693,conJudg,38,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,qfloq0vkd1,621,image-slider-response,1877,5acb896da3ba7a0001b4e99f,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,71bdswcm9k,609,image-slider-response,3024,5f591a5a9a49e211efead835,conJudg,-99,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,dn0e1jm7ff,641,image-slider-response,5039,5e0cf83bc12a3649f4c9ee92,conJudg,25,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,oqwgn1zhn1,705,image-slider-response,1703,5eb5cb8ddef42c4ad1456dd9,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,d1snyw7jw6,691,image-slider-response,2037,5fc13b486833fb13fef1720b,conJudg,100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,kfhtlqkth4,713,image-slider-response,2511,5edf8803c008532459792282,conJudg,-58,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,e4s1gf870t,669,image-slider-response,1514,5f677b748c011837e12cba61,conJudg,48,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,4xwhpmkg0h,711,image-slider-response,4156,5ef12a14ab53a21a9012b389,conJudg,-48,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,gcrz58pdx0,631,image-slider-response,NA,5f9b106e21189e2d3b853846,conJudg,NA,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,v9kdh4rpsp,603,image-slider-response,3324,5ed14691e983f5067842fd20,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,daqg5rc8xw,665,image-slider-response,2830,5eadc934201643479a185e59,conJudg,-19,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,9x75jv8vpf,605,image-slider-response,2835,5f34cb60fa6cf63ecf31902d,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,qnx5xathwg,655,image-slider-response,7027,5cc7f4b3854fb30001d0c13a,conJudg,-46,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,lpb8r8jcs5,641,image-slider-response,2007,5dc1e79c880a2915309a8ee3,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,yc8mkz3uaa,669,image-slider-response,1839,5eaeb8b513f83a57d35db285,conJudg,-94,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,zq33udleq5,625,image-slider-response,3106,5ec527351fc19046fdd6cd59,conJudg,-81,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,8k7ujzqkju,631,image-slider-response,2371,5e8b2e599abd417d9512a877,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,fggxxfkvfo,649,image-slider-response,3199,5fbfb86436a5de31c546f37b,conJudg,-74,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,b00qxzsc7o,623,image-slider-response,4449,5ffc250201d8312c325a16a5,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,yhakp9pfe9,651,image-slider-response,4619,5f57a42b46df8927414990fc,conJudg,-93,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,gqq2p40hu9,627,image-slider-response,3867,5d41aa9ec61bc300012c73f6,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,371addqx7x,643,image-slider-response,4396,5d8cd4be7bd5180017d887a3,conJudg,0,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,psp3bt1vuy,645,image-slider-response,543,5933d3c4ed2e9a0001d37ab4,conJudg,0,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,e9dxj57s6l,629,image-slider-response,3274,5eb58476f88d4008fa483809,conJudg,-95,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,vzebe40w15,719,image-slider-response,2300,5fce9a625474c41129c10fb1,conJudg,-72,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,pusqm5jv5t,707,image-slider-response,3368,5f477a85d919ec03cadfaddd,conJudg,-82,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,5g2fbehb04,669,image-slider-response,2704,591a1f4800a5650001276188,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,w2brxm7ay2,721,image-slider-response,3412,5f60713e595007000a8e1da7,conJudg,-69,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,vkybhfxevw,661,image-slider-response,1982,5f9d4170f629422451ac7fd8,conJudg,-64,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,xtbpfv8d5p,675,image-slider-response,2541,5fbade0c4594d6b7c7d96ca9,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,q3zadoj47e,653,image-slider-response,2335,5e47ad846c3d4425c60ccbe5,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,32gxlbaw1s,655,image-slider-response,1968,5ea2381ad0a4b71481c298e7,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ufb4y7bj2f,609,image-slider-response,2765,5c2ce112f422870001fcab1f,conJudg,-68,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,cpd84kvzmq,639,image-slider-response,4125,5ed63a6d50ece703aa7bffb9,conJudg,100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,pbt3n7l1gj,707,image-slider-response,2206,5f63d70e4e460f141abccbc1,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,53gv7n4gtu,685,image-slider-response,2458,601fd3cd92f028532a257baf,conJudg,100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,e4msx463h0,661,image-slider-response,1711,5f1f04c1604e3508877cf62a,conJudg,69,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,rhglzajksw,663,image-slider-response,2937,5ea98f445ef6ee093f4f05ec,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,0yjn7eg9zc,623,image-slider-response,2902,5f06ee44c10cab2655ea3822,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,s52728tqhv,669,image-slider-response,3137,6014777b8a88c449408352c5,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,b576vfvfdd,677,image-slider-response,2653,5ea85cf4ad1f760a537eadfe,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,f208my9c1t,619,image-slider-response,3901,5d920df12b679a00182bbc73,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,3mctt6t3lt,617,image-slider-response,2235,5b3cb17b6779080001fe88c1,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,xekfnorue1,645,image-slider-response,2488,5a11a7d0f2e3460001edbe35,conJudg,-96,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,9q76krfydn,703,image-slider-response,2084,5f3d9a9f10a5f219cfe0b404,conJudg,-59,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,1e9hhup9lf,657,image-slider-response,2349,5cbc680bfb8dfe0001839ba2,conJudg,-63,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,s0xp76sxy4,603,image-slider-response,5980,5f68a907efe6b000080540be,conJudg,-16,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,38cgqt2jvy,697,image-slider-response,3314,5f83138efa73fa44e23c5237,conJudg,68,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,pmz1eqhg0u,629,image-slider-response,3486,5f1bfe98441e2743f34fa16a,conJudg,27,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,f9gvt2ubve,605,image-slider-response,3371,5f529cd9e0a90c58773ec3fe,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ker7u0dhxt,677,image-slider-response,1881,5c87d68fe5bc060001ee8498,conJudg,-1,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,kyb3lzn0xx,657,image-slider-response,1252,5ee9cbbbdcf662000932fb78,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,hc4uh4u04h,677,image-slider-response,2635,5f5d6c3cbacc025bf0a03440,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,1gynr5ywqp,625,image-slider-response,2192,5db1bba0e20f58000b8717f6,conJudg,-74,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,jxvpkh0u3z,645,image-slider-response,4179,5fd74512393436000a1a7323,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,t5ex7zbfo2,603,image-slider-response,2019,5fd7ee02c0a4610ea7d258b4,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ffbjr4pqha,673,image-slider-response,1904,6009c27b9e9b700266fd52b5,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,zt96waez4c,653,image-slider-response,1894,5daca66b71a51b00113172ce,conJudg,50,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,67zqwpqc3v,609,image-slider-response,3085,5ea3066769713007dfc5f1c3,conJudg,-57,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,sxbrz00bs5,651,image-slider-response,2782,5ee7335388010f4c1b6bbdc2,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,q963ed16o4,623,image-slider-response,2501,6006cf1238099707863fc7b4,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,s80pnsgly8,617,image-slider-response,2195,5ed09b6985143f000c08b6b8,conJudg,51,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,yj9gmh2tyv,685,image-slider-response,2590,5e8dcc81e6686e035680594e,conJudg,-55,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,rl7z98kzoa,603,image-slider-response,7909,5faa8121f8f5533a5c7f7a20,conJudg,-56,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,581oqcuhue,669,image-slider-response,3297,6009c2eda21be3026447d80e,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,jlov66vr8s,639,image-slider-response,3243,5fc65eb000091528ea745f65,conJudg,-77,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,55ovzw4068,607,image-slider-response,3234,5f830f1644cc14447b03305c,conJudg,-100,FL,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,y20qp8dcxo,695,image-slider-response,4969,5f578563765fec223eb51594,conJudg,51,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,4euvjgbfcc,721,image-slider-response,3615,600355394a113e408f54cce5,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2275,ssktzegauz,603,image-slider-response,3081,5edba672293f3b028b70eb25,conJudg,-100,LF,wug,mismatch-type1,h,3.1,2,wug,3,high,dep,blue
2325,0yjn7eg9zc,639,image-slider-response,1573,5f06ee44c10cab2655ea3822,conJudg,90,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,b576vfvfdd,691,image-slider-response,2311,5ea85cf4ad1f760a537eadfe,conJudg,44,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,ssktzegauz,665,image-slider-response,1917,5edba672293f3b028b70eb25,conJudg,100,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,vzebe40w15,615,image-slider-response,3213,5fce9a625474c41129c10fb1,conJudg,100,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,55ovzw4068,655,image-slider-response,1748,5f830f1644cc14447b03305c,conJudg,41,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,y20qp8dcxo,715,image-slider-response,2713,5f578563765fec223eb51594,conJudg,-100,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,0tf06g8uzp,655,image-slider-response,3253,5b98223fbdb1df0001f1e684,conJudg,100,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,85gul0f7qh,635,image-slider-response,1908,5e4ab1b4ca765d000edebd15,conJudg,100,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,5g2fbehb04,715,image-slider-response,2974,591a1f4800a5650001276188,conJudg,-100,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,hcnkaylepg,607,image-slider-response,2608,5ce8ebe9c9379d0019898681,conJudg,-77,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,3b8h3oor4p,639,image-slider-response,1991,5f61bbe3c18cc915aac68b32,conJudg,83,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,xekfnorue1,699,image-slider-response,4540,5a11a7d0f2e3460001edbe35,conJudg,87,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,e72zvev590,677,image-slider-response,1384,5e6617541d7e1a3885c45e85,conJudg,0,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,pusqm5jv5t,683,image-slider-response,3168,5f477a85d919ec03cadfaddd,conJudg,92,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,q963ed16o4,675,image-slider-response,2235,6006cf1238099707863fc7b4,conJudg,100,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,yhakp9pfe9,625,image-slider-response,3857,5f57a42b46df8927414990fc,conJudg,64,LF,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
2325,pbt3n7l1gj,605,image-slider-response,3067,5f63d70e4e460f141abccbc1,conJudg,52,FL,wug,mismatch-type1,l,1.2,3,wug,1,low,tob,purple
