fribbleID,subjID,trial_index,plugin,rt,prolificID,task,resp,learning,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
17,pbt3n7l1gj,522,image-button-response,2085,5f63d70e4e460f141abccbc1,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,q963ed16o4,522,image-button-response,930,6006cf1238099707863fc7b4,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,xekfnorue1,522,image-button-response,2027,5a11a7d0f2e3460001edbe35,pictureLabels,dep,FL,tobdepwugbim,170175,1,high,tob,red,exp,0
17,yj9gmh2tyv,522,image-button-response,1024,5e8dcc81e6686e035680594e,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,9q76krfydn,522,image-button-response,852,5f3d9a9f10a5f219cfe0b404,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,y20qp8dcxo,522,image-button-response,1135,5f578563765fec223eb51594,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,o7w146d4yj,522,image-button-response,1301,5f343de4d0c07630b7f90b92,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,rl7z98kzoa,522,image-button-response,675,5faa8121f8f5533a5c7f7a20,pictureLabels,dep,LF,tobdepwugbim,170175,1,high,tob,red,exp,0
17,5g2fbehb04,522,image-button-response,2272,591a1f4800a5650001276188,pictureLabels,wug,FL,tobdepwugbim,170175,1,high,tob,red,exp,0
17,fggxxfkvfo,522,image-button-response,3327,5fbfb86436a5de31c546f37b,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,1e9hhup9lf,522,image-button-response,779,5cbc680bfb8dfe0001839ba2,pictureLabels,wug,LF,tobdepwugbim,170175,1,high,tob,red,exp,0
17,e9dxj57s6l,522,image-button-response,1215,5eb58476f88d4008fa483809,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,3mctt6t3lt,522,image-button-response,858,5b3cb17b6779080001fe88c1,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,t8qovvqyjq,522,image-button-response,1072,5f89cbc45b38f5016101011c,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,85gul0f7qh,522,image-button-response,1055,5e4ab1b4ca765d000edebd15,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,8k7ujzqkju,522,image-button-response,1134,5e8b2e599abd417d9512a877,pictureLabels,wug,LF,tobdepwugbim,170175,1,high,tob,red,exp,0
17,67zqwpqc3v,522,image-button-response,1032,5ea3066769713007dfc5f1c3,pictureLabels,tob,LF,tobdepwugbim,170175,1,high,tob,red,exp,1
17,ufb4y7bj2f,522,image-button-response,1429,5c2ce112f422870001fcab1f,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,uyc3tp4v50,522,image-button-response,867,6017d6a23bdebea5e9062e9d,pictureLabels,dep,FL,tobdepwugbim,170175,1,high,tob,red,exp,0
17,3a2waojqmg,522,image-button-response,1090,5e6a2c7c5b057b08e930e89d,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
17,wod6ma11s3,522,image-button-response,1271,5f8228f40afba53534e6f583,pictureLabels,tob,FL,tobdepwugbim,170175,1,high,tob,red,exp,1
18,hcnkaylepg,524,image-button-response,1314,5ce8ebe9c9379d0019898681,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,pmz1eqhg0u,524,image-button-response,2221,5f1bfe98441e2743f34fa16a,pictureLabels,bim,LF,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,163k2z1uov,524,image-button-response,1612,5f11ccbc1a1a2c08b4a99efb,pictureLabels,dep,LF,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,71bdswcm9k,524,image-button-response,1210,5f591a5a9a49e211efead835,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,j07stgzsr2,524,image-button-response,956,5d77c0eb4a666c0019561a80,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,8706z1pc24,524,image-button-response,1054,5c916456ec114b0016418dca,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,mvqchu948c,524,image-button-response,1394,5b421b9ac2e3810001763252,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,hc4uh4u04h,524,image-button-response,1051,5f5d6c3cbacc025bf0a03440,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,q963ed16o4,524,image-button-response,1168,6006cf1238099707863fc7b4,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,w2brxm7ay2,524,image-button-response,1495,5f60713e595007000a8e1da7,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,jlov66vr8s,524,image-button-response,988,5fc65eb000091528ea745f65,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,qfloq0vkd1,524,image-button-response,653,5acb896da3ba7a0001b4e99f,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,9q76krfydn,524,image-button-response,912,5f3d9a9f10a5f219cfe0b404,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,1gynr5ywqp,524,image-button-response,937,5db1bba0e20f58000b8717f6,pictureLabels,dep,FL,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,5g2fbehb04,524,image-button-response,903,591a1f4800a5650001276188,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,g8ez0w4wvj,524,image-button-response,681,5ec32348079dcc17451cac16,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,xu8vthdm2k,524,image-button-response,820,5f85eb74d99dd00d735c107f,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,cjpw7y8c1k,524,image-button-response,981,5efdc12f5d69f622915a97a1,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,3mctt6t3lt,524,image-button-response,859,5b3cb17b6779080001fe88c1,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,ek1v85vere,524,image-button-response,1314,5bdcd99964215c0001282b34,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,4euvjgbfcc,524,image-button-response,1102,600355394a113e408f54cce5,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,psp3bt1vuy,524,image-button-response,999,5933d3c4ed2e9a0001d37ab4,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,e9dxj57s6l,524,image-button-response,1724,5eb58476f88d4008fa483809,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,ufb4y7bj2f,524,image-button-response,964,5c2ce112f422870001fcab1f,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,xekfnorue1,524,image-button-response,1506,5a11a7d0f2e3460001edbe35,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,y20qp8dcxo,524,image-button-response,1679,5f578563765fec223eb51594,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,ker7u0dhxt,524,image-button-response,875,5c87d68fe5bc060001ee8498,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,o0xz7vf2yt,524,image-button-response,1076,5f2b196c0c610f4ec3eb5451,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,ym6cxam2f3,524,image-button-response,949,5ee87dba82ed8101333c7744,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,fggxxfkvfo,524,image-button-response,1403,5fbfb86436a5de31c546f37b,pictureLabels,dep,LF,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,pusqm5jv5t,524,image-button-response,1224,5f477a85d919ec03cadfaddd,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,kfhtlqkth4,524,image-button-response,2294,5edf8803c008532459792282,pictureLabels,dep,FL,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,t8qovvqyjq,524,image-button-response,1041,5f89cbc45b38f5016101011c,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,rl7z98kzoa,524,image-button-response,1029,5faa8121f8f5533a5c7f7a20,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,1e9hhup9lf,524,image-button-response,1061,5cbc680bfb8dfe0001839ba2,pictureLabels,dep,LF,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,3a2waojqmg,524,image-button-response,1252,5e6a2c7c5b057b08e930e89d,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,o7w146d4yj,524,image-button-response,2052,5f343de4d0c07630b7f90b92,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,yj9gmh2tyv,524,image-button-response,3298,5e8dcc81e6686e035680594e,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,e4s1gf870t,524,image-button-response,927,5f677b748c011837e12cba61,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,t2ubvm70lv,524,image-button-response,1083,5f858743256d25036d9fa693,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,aj9q5o0gf2,524,image-button-response,1063,5b01e69aa496b300013d5b9b,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,ol68ft1h8h,524,image-button-response,1125,5e5e17c97593e912e086c640,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,pbt3n7l1gj,524,image-button-response,2953,5f63d70e4e460f141abccbc1,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,8k7ujzqkju,524,image-button-response,1473,5e8b2e599abd417d9512a877,pictureLabels,tob,LF,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,ffbjr4pqha,524,image-button-response,1088,6009c27b9e9b700266fd52b5,pictureLabels,tob,FL,tobdepwugbim,180275,2,high,wug,purple,exp,0
18,67zqwpqc3v,524,image-button-response,1736,5ea3066769713007dfc5f1c3,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,uyc3tp4v50,524,image-button-response,808,6017d6a23bdebea5e9062e9d,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,85gul0f7qh,524,image-button-response,1007,5e4ab1b4ca765d000edebd15,pictureLabels,wug,LF,tobdepwugbim,180275,2,high,wug,purple,exp,1
18,wod6ma11s3,524,image-button-response,1590,5f8228f40afba53534e6f583,pictureLabels,wug,FL,tobdepwugbim,180275,2,high,wug,purple,exp,1
19,163k2z1uov,526,image-button-response,1464,5f11ccbc1a1a2c08b4a99efb,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,y20qp8dcxo,526,image-button-response,1696,5f578563765fec223eb51594,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,1e9hhup9lf,526,image-button-response,1007,5cbc680bfb8dfe0001839ba2,pictureLabels,wug,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,hcnkaylepg,526,image-button-response,1609,5ce8ebe9c9379d0019898681,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,qfloq0vkd1,526,image-button-response,1037,5acb896da3ba7a0001b4e99f,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,9q76krfydn,526,image-button-response,1227,5f3d9a9f10a5f219cfe0b404,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,uyc3tp4v50,526,image-button-response,1824,6017d6a23bdebea5e9062e9d,pictureLabels,tob,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,ufb4y7bj2f,526,image-button-response,1531,5c2ce112f422870001fcab1f,pictureLabels,tob,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,8706z1pc24,526,image-button-response,1898,5c916456ec114b0016418dca,pictureLabels,tob,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,jlov66vr8s,526,image-button-response,1302,5fc65eb000091528ea745f65,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,5g2fbehb04,526,image-button-response,2646,591a1f4800a5650001276188,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,j07stgzsr2,526,image-button-response,803,5d77c0eb4a666c0019561a80,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,3mctt6t3lt,526,image-button-response,898,5b3cb17b6779080001fe88c1,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,e9dxj57s6l,526,image-button-response,1615,5eb58476f88d4008fa483809,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,pusqm5jv5t,526,image-button-response,1283,5f477a85d919ec03cadfaddd,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,q963ed16o4,526,image-button-response,1104,6006cf1238099707863fc7b4,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,w2brxm7ay2,526,image-button-response,1015,5f60713e595007000a8e1da7,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,xekfnorue1,526,image-button-response,1112,5a11a7d0f2e3460001edbe35,pictureLabels,tob,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,mvqchu948c,526,image-button-response,1371,5b421b9ac2e3810001763252,pictureLabels,bim,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,71bdswcm9k,526,image-button-response,1306,5f591a5a9a49e211efead835,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,1gynr5ywqp,526,image-button-response,572,5db1bba0e20f58000b8717f6,pictureLabels,wug,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,ym6cxam2f3,526,image-button-response,896,5ee87dba82ed8101333c7744,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,hc4uh4u04h,526,image-button-response,1364,5f5d6c3cbacc025bf0a03440,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,ker7u0dhxt,526,image-button-response,618,5c87d68fe5bc060001ee8498,pictureLabels,bim,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,t8qovvqyjq,526,image-button-response,1129,5f89cbc45b38f5016101011c,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,kfhtlqkth4,526,image-button-response,2016,5edf8803c008532459792282,pictureLabels,bim,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,rl7z98kzoa,526,image-button-response,2052,5faa8121f8f5533a5c7f7a20,pictureLabels,tob,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,67zqwpqc3v,526,image-button-response,913,5ea3066769713007dfc5f1c3,pictureLabels,tob,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,3a2waojqmg,526,image-button-response,1313,5e6a2c7c5b057b08e930e89d,pictureLabels,bim,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,o7w146d4yj,526,image-button-response,1103,5f343de4d0c07630b7f90b92,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,yj9gmh2tyv,526,image-button-response,2273,5e8dcc81e6686e035680594e,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,e4s1gf870t,526,image-button-response,1129,5f677b748c011837e12cba61,pictureLabels,wug,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,pmz1eqhg0u,526,image-button-response,1283,5f1bfe98441e2743f34fa16a,pictureLabels,wug,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,cjpw7y8c1k,526,image-button-response,1120,5efdc12f5d69f622915a97a1,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,o0xz7vf2yt,526,image-button-response,1585,5f2b196c0c610f4ec3eb5451,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,ek1v85vere,526,image-button-response,749,5bdcd99964215c0001282b34,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,4euvjgbfcc,526,image-button-response,2082,600355394a113e408f54cce5,pictureLabels,bim,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,psp3bt1vuy,526,image-button-response,1205,5933d3c4ed2e9a0001d37ab4,pictureLabels,tob,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,pbt3n7l1gj,526,image-button-response,897,5f63d70e4e460f141abccbc1,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,aj9q5o0gf2,526,image-button-response,1907,5b01e69aa496b300013d5b9b,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,g8ez0w4wvj,526,image-button-response,629,5ec32348079dcc17451cac16,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,xu8vthdm2k,526,image-button-response,884,5f85eb74d99dd00d735c107f,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,ffbjr4pqha,526,image-button-response,899,6009c27b9e9b700266fd52b5,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,ol68ft1h8h,526,image-button-response,1953,5e5e17c97593e912e086c640,pictureLabels,wug,FL,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,wod6ma11s3,526,image-button-response,943,5f8228f40afba53534e6f583,pictureLabels,dep,FL,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,t2ubvm70lv,526,image-button-response,2529,5f858743256d25036d9fa693,pictureLabels,wug,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,85gul0f7qh,526,image-button-response,1259,5e4ab1b4ca765d000edebd15,pictureLabels,dep,LF,tobdepwugbim,190375,3,high,dep,blue,exp,1
19,8k7ujzqkju,526,image-button-response,994,5e8b2e599abd417d9512a877,pictureLabels,wug,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
19,fggxxfkvfo,526,image-button-response,1216,5fbfb86436a5de31c546f37b,pictureLabels,wug,LF,tobdepwugbim,190375,3,high,dep,blue,exp,0
2,e4s1gf870t,492,image-button-response,1226,5f677b748c011837e12cba61,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,yj9gmh2tyv,492,image-button-response,2416,5e8dcc81e6686e035680594e,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,o0xz7vf2yt,492,image-button-response,1683,5f2b196c0c610f4ec3eb5451,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,1gynr5ywqp,492,image-button-response,1040,5db1bba0e20f58000b8717f6,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,ffbjr4pqha,492,image-button-response,2862,6009c27b9e9b700266fd52b5,pictureLabels,wug,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,xu8vthdm2k,492,image-button-response,2076,5f85eb74d99dd00d735c107f,pictureLabels,wug,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,ol68ft1h8h,492,image-button-response,2479,5e5e17c97593e912e086c640,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,pmz1eqhg0u,492,image-button-response,3188,5f1bfe98441e2743f34fa16a,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,kfhtlqkth4,492,image-button-response,2812,5edf8803c008532459792282,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,3mctt6t3lt,492,image-button-response,1748,5b3cb17b6779080001fe88c1,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,67zqwpqc3v,492,image-button-response,1921,5ea3066769713007dfc5f1c3,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,psp3bt1vuy,492,image-button-response,1256,5933d3c4ed2e9a0001d37ab4,pictureLabels,wug,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,uyc3tp4v50,492,image-button-response,3200,6017d6a23bdebea5e9062e9d,pictureLabels,dep,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,1e9hhup9lf,492,image-button-response,1590,5cbc680bfb8dfe0001839ba2,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,9q76krfydn,492,image-button-response,1052,5f3d9a9f10a5f219cfe0b404,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,y20qp8dcxo,492,image-button-response,1839,5f578563765fec223eb51594,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,5g2fbehb04,492,image-button-response,NA,591a1f4800a5650001276188,pictureLabels,NA,FL,tobdepwugbim,20175,1,high,tob,red,exp,NA
2,ym6cxam2f3,492,image-button-response,961,5ee87dba82ed8101333c7744,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,fggxxfkvfo,492,image-button-response,2658,5fbfb86436a5de31c546f37b,pictureLabels,wug,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,t2ubvm70lv,492,image-button-response,1987,5f858743256d25036d9fa693,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,ker7u0dhxt,492,image-button-response,1352,5c87d68fe5bc060001ee8498,pictureLabels,wug,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,t8qovvqyjq,492,image-button-response,1324,5f89cbc45b38f5016101011c,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,cjpw7y8c1k,492,image-button-response,1582,5efdc12f5d69f622915a97a1,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,pusqm5jv5t,492,image-button-response,2439,5f477a85d919ec03cadfaddd,pictureLabels,dep,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,ek1v85vere,492,image-button-response,1473,5bdcd99964215c0001282b34,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,e9dxj57s6l,492,image-button-response,2262,5eb58476f88d4008fa483809,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,ufb4y7bj2f,492,image-button-response,1289,5c2ce112f422870001fcab1f,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,xekfnorue1,492,image-button-response,1899,5a11a7d0f2e3460001edbe35,pictureLabels,dep,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,mvqchu948c,492,image-button-response,1813,5b421b9ac2e3810001763252,pictureLabels,bim,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,163k2z1uov,492,image-button-response,2238,5f11ccbc1a1a2c08b4a99efb,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,hcnkaylepg,492,image-button-response,1675,5ce8ebe9c9379d0019898681,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,j07stgzsr2,492,image-button-response,1750,5d77c0eb4a666c0019561a80,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,g8ez0w4wvj,492,image-button-response,1567,5ec32348079dcc17451cac16,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,hc4uh4u04h,492,image-button-response,2484,5f5d6c3cbacc025bf0a03440,pictureLabels,wug,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,85gul0f7qh,492,image-button-response,2723,5e4ab1b4ca765d000edebd15,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,wod6ma11s3,492,image-button-response,1036,5f8228f40afba53534e6f583,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,pbt3n7l1gj,492,image-button-response,1806,5f63d70e4e460f141abccbc1,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,rl7z98kzoa,492,image-button-response,2917,5faa8121f8f5533a5c7f7a20,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,3a2waojqmg,492,image-button-response,1991,5e6a2c7c5b057b08e930e89d,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,o7w146d4yj,492,image-button-response,1610,5f343de4d0c07630b7f90b92,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,q963ed16o4,492,image-button-response,1253,6006cf1238099707863fc7b4,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,qfloq0vkd1,492,image-button-response,2004,5acb896da3ba7a0001b4e99f,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,71bdswcm9k,492,image-button-response,1335,5f591a5a9a49e211efead835,pictureLabels,dep,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,jlov66vr8s,492,image-button-response,1605,5fc65eb000091528ea745f65,pictureLabels,tob,FL,tobdepwugbim,20175,1,high,tob,red,exp,1
2,aj9q5o0gf2,492,image-button-response,2528,5b01e69aa496b300013d5b9b,pictureLabels,dep,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
2,8706z1pc24,492,image-button-response,1209,5c916456ec114b0016418dca,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,4euvjgbfcc,492,image-button-response,2698,600355394a113e408f54cce5,pictureLabels,tob,LF,tobdepwugbim,20175,1,high,tob,red,exp,1
2,8k7ujzqkju,492,image-button-response,705,5e8b2e599abd417d9512a877,pictureLabels,wug,LF,tobdepwugbim,20175,1,high,tob,red,exp,0
2,w2brxm7ay2,492,image-button-response,2838,5f60713e595007000a8e1da7,pictureLabels,dep,FL,tobdepwugbim,20175,1,high,tob,red,exp,0
20,xekfnorue1,528,image-button-response,998,5a11a7d0f2e3460001edbe35,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,e9dxj57s6l,528,image-button-response,2082,5eb58476f88d4008fa483809,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,y20qp8dcxo,528,image-button-response,1613,5f578563765fec223eb51594,pictureLabels,tob,LF,tobdepwugbim,200125,1,low,tob,purple,exp,1
20,163k2z1uov,528,image-button-response,1935,5f11ccbc1a1a2c08b4a99efb,pictureLabels,tob,LF,tobdepwugbim,200125,1,low,tob,purple,exp,1
20,uyc3tp4v50,528,image-button-response,844,6017d6a23bdebea5e9062e9d,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,hcnkaylepg,528,image-button-response,1515,5ce8ebe9c9379d0019898681,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,psp3bt1vuy,528,image-button-response,1047,5933d3c4ed2e9a0001d37ab4,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
20,67zqwpqc3v,528,image-button-response,470,5ea3066769713007dfc5f1c3,pictureLabels,tob,LF,tobdepwugbim,200125,1,low,tob,purple,exp,1
20,ufb4y7bj2f,528,image-button-response,1184,5c2ce112f422870001fcab1f,pictureLabels,wug,FL,tobdepwugbim,200125,1,low,tob,purple,exp,0
