subjID learning frequency type label fribble fribbleCategory resp
1459007 FL high mismatch-type2 tob_cat3 1.1 cat1 NA
1422675 FL high match dep_cat1 1.1 cat1 100
1422675 FL high match bim_cat2 2.1 cat2 100
1422675 FL high match tob_cat3 3.1 cat3 100
1422675 FL high mismatch-type1 dep_cat1 3.1 cat3 NA
1422675 FL high mismatch-type1 bim_cat2 1.1 cat1 NA
1422675 FL high mismatch-type1 tob_cat3 2.1 cat2 NA
1422675 FL high mismatch-type2 dep_cat1 2.1 cat2 NA
1422675 FL high mismatch-type2 bim_cat2 3.1 cat3 NA
1422675 FL high mismatch-type2 tob_cat3 1.1 cat1 NA
1432075 FL high match dep_cat1 1.1 cat1 NA
1432075 FL high match bim_cat2 2.1 cat2 100
1432075 FL high match tob_cat3 3.1 cat3 NA
1432075 FL high mismatch-type1 dep_cat1 3.1 cat3 NA
1432075 FL high mismatch-type1 bim_cat2 1.1 cat1 NA
1432075 FL high mismatch-type1 tob_cat3 2.1 cat2 NA
1432075 FL high mismatch-type2 dep_cat1 2.1 cat2 NA
1432075 FL high mismatch-type2 bim_cat2 3.1 cat3 NA
1432075 FL high mismatch-type2 tob_cat3 1.1 cat1 NA
1420177 FL high match dep_cat1 1.1 cat1 NA
1420177 FL high match bim_cat2 2.1 cat2 NA
1420177 FL high match tob_cat3 3.1 cat3 NA
1420177 FL high mismatch-type1 dep_cat1 3.1 cat3 -100
1420177 FL high mismatch-type1 bim_cat2 1.1 cat1 NA
1420177 FL high mismatch-type1 tob_cat3 2.1 cat2 NA
1420177 FL high mismatch-type2 dep_cat1 2.1 cat2 NA
1420177 FL high mismatch-type2 bim_cat2 3.1 cat3 NA
1420177 FL high mismatch-type2 tob_cat3 1.1 cat1 NA
1431958 FL high match dep_cat1 1.1 cat1 NA
1431958 FL high match bim_cat2 2.1 cat2 NA
1431958 FL high match tob_cat3 3.1 cat3 58
1431958 FL high mismatch-type1 dep_cat1 3.1 cat3 NA
1431958 FL high mismatch-type1 bim_cat2 1.1 cat1 NA
1431958 FL high mismatch-type1 tob_cat3 2.1 cat2 NA
1431958 FL high mismatch-type2 dep_cat1 2.1 cat2 NA
1431958 FL high mismatch-type2 bim_cat2 3.1 cat3 NA
1431958 FL high mismatch-type2 tob_cat3 1.1 cat1 NA
1459701 LF low match dep_cat1 1.2 cat1 NA
1459701 LF low match bim_cat2 2.2 cat2 NA
1459701 LF low match tob_cat3 3.2 cat3 NA
1459701 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459701 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459701 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1459701 LF low mismatch-type2 dep_cat1 3.2 cat3 -72.75
1459701 LF low mismatch-type2 bim_cat2 1.2 cat1 55.75
1459701 LF low mismatch-type2 tob_cat3 2.2 cat2 -78.25
1459043 LF low match dep_cat1 1.2 cat1 -100
1459043 LF low match bim_cat2 2.2 cat2 NA
1459043 LF low match tob_cat3 3.2 cat3 NA
1459043 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459043 LF low mismatch-type1 bim_cat2 3.2 cat3 50
1459043 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1459043 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459043 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459043 LF low mismatch-type2 tob_cat3 2.2 cat2 -98.25
1431948 LF low match dep_cat1 1.2 cat1 NA
1431948 LF low match bim_cat2 2.2 cat2 NA
1431948 LF low match tob_cat3 3.2 cat3 NA
1431948 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431948 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431948 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431948 LF low mismatch-type2 dep_cat1 3.2 cat3 -100
1431948 LF low mismatch-type2 bim_cat2 1.2 cat1 -100
1431948 LF low mismatch-type2 tob_cat3 2.2 cat2 38.5
1459015 LF low match dep_cat1 1.2 cat1 96
1459015 LF low match bim_cat2 2.2 cat2 NA
1459015 LF low match tob_cat3 3.2 cat3 NA
1459015 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459015 LF low mismatch-type1 bim_cat2 3.2 cat3 70
1459015 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1459015 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459015 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459015 LF low mismatch-type2 tob_cat3 2.2 cat2 -86.5
1431968 LF low match dep_cat1 1.2 cat1 NA
1431968 LF low match bim_cat2 2.2 cat2 16.5
1431968 LF low match tob_cat3 3.2 cat3 NA
1431968 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431968 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431968 LF low mismatch-type1 tob_cat3 1.2 cat1 -66.25
1431968 LF low mismatch-type2 dep_cat1 3.2 cat3 -50.6666666666667
1431968 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431968 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431959 LF low match dep_cat1 1.2 cat1 -100
1431959 LF low match bim_cat2 2.2 cat2 NA
1431959 LF low match tob_cat3 3.2 cat3 NA
1431959 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431959 LF low mismatch-type1 bim_cat2 3.2 cat3 -100
1431959 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431959 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431959 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431959 LF low mismatch-type2 tob_cat3 2.2 cat2 -100
1422678 LF low match dep_cat1 1.2 cat1 NA
1422678 LF low match bim_cat2 2.2 cat2 NA
1422678 LF low match tob_cat3 3.2 cat3 -42.6666666666667
1422678 LF low mismatch-type1 dep_cat1 2.2 cat2 -82.75
1422678 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1422678 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422678 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422678 LF low mismatch-type2 bim_cat2 1.2 cat1 -52.25
1422678 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1432007 LF low match dep_cat1 1.2 cat1 NA
1432007 LF low match bim_cat2 2.2 cat2 -100
1432007 LF low match tob_cat3 3.2 cat3 NA
1432007 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1432007 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1432007 LF low mismatch-type1 tob_cat3 1.2 cat1 -49.75
1432007 LF low mismatch-type2 dep_cat1 3.2 cat3 -100
1432007 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1432007 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1432301 LF low match dep_cat1 1.2 cat1 NA
1432301 LF low match bim_cat2 2.2 cat2 NA
1432301 LF low match tob_cat3 3.2 cat3 -72
1432301 LF low mismatch-type1 dep_cat1 2.2 cat2 18.6666666666667
1432301 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1432301 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1432301 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1432301 LF low mismatch-type2 bim_cat2 1.2 cat1 -27.75
1432301 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431998 LF low match dep_cat1 1.2 cat1 NA
1431998 LF low match bim_cat2 2.2 cat2 NA
1431998 LF low match tob_cat3 3.2 cat3 NA
1431998 LF low mismatch-type1 dep_cat1 2.2 cat2 -54.5
1431998 LF low mismatch-type1 bim_cat2 3.2 cat3 14.25
1431998 LF low mismatch-type1 tob_cat3 1.2 cat1 -21.75
1431998 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431998 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431998 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431970 LF low match dep_cat1 1.2 cat1 NA
1431970 LF low match bim_cat2 2.2 cat2 NA
1431970 LF low match tob_cat3 3.2 cat3 NA
1431970 LF low mismatch-type1 dep_cat1 2.2 cat2 0
1431970 LF low mismatch-type1 bim_cat2 3.2 cat3 50
1431970 LF low mismatch-type1 tob_cat3 1.2 cat1 0
1431970 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431970 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431970 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1420573 LF low match dep_cat1 1.2 cat1 69.75
1420573 LF low match bim_cat2 2.2 cat2 84.75
1420573 LF low match tob_cat3 3.2 cat3 100
1420573 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1420573 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420573 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420573 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1420573 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1420573 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1458996 LF low match dep_cat1 1.2 cat1 100
1458996 LF low match bim_cat2 2.2 cat2 100
1458996 LF low match tob_cat3 3.2 cat3 100
1458996 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1458996 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1458996 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1458996 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1458996 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1458996 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1422473 LF low match dep_cat1 1.2 cat1 -17
1422473 LF low match bim_cat2 2.2 cat2 25.3333333333333
1422473 LF low match tob_cat3 3.2 cat3 -28.3333333333333
1422473 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1422473 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1422473 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422473 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422473 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1422473 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431963 LF low match dep_cat1 1.2 cat1 20.5
1431963 LF low match bim_cat2 2.2 cat2 NA
1431963 LF low match tob_cat3 3.2 cat3 NA
1431963 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431963 LF low mismatch-type1 bim_cat2 3.2 cat3 -62.75
1431963 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431963 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431963 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431963 LF low mismatch-type2 tob_cat3 2.2 cat2 -100
1420577 LF low match dep_cat1 1.2 cat1 23.75
1420577 LF low match bim_cat2 2.2 cat2 -30.3333333333333
1420577 LF low match tob_cat3 3.2 cat3 43.5
1420577 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1420577 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420577 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420577 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1420577 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1420577 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431989 LF low match dep_cat1 1.2 cat1 NA
1431989 LF low match bim_cat2 2.2 cat2 NA
1431989 LF low match tob_cat3 3.2 cat3 NA
1431989 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431989 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431989 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431989 LF low mismatch-type2 dep_cat1 3.2 cat3 -19.3333333333333
1431989 LF low mismatch-type2 bim_cat2 1.2 cat1 9.5
1431989 LF low mismatch-type2 tob_cat3 2.2 cat2 -74.25
1458998 LF low match dep_cat1 1.2 cat1 -34
1458998 LF low match bim_cat2 2.2 cat2 -17
1458998 LF low match tob_cat3 3.2 cat3 -62.3333333333333
1458998 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1458998 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1458998 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1458998 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1458998 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1458998 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1422715 LF low match dep_cat1 1.2 cat1 64.5
1422715 LF low match bim_cat2 2.2 cat2 67
1422715 LF low match tob_cat3 3.2 cat3 100
1422715 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1422715 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1422715 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422715 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422715 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1422715 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1432030 LF low match dep_cat1 1.2 cat1 -63.75
1432030 LF low match bim_cat2 2.2 cat2 NA
1432030 LF low match tob_cat3 3.2 cat3 NA
1432030 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1432030 LF low mismatch-type1 bim_cat2 3.2 cat3 71.25
1432030 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1432030 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1432030 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1432030 LF low mismatch-type2 tob_cat3 2.2 cat2 0.666666666666667
1414933 LF low match dep_cat1 1.2 cat1 100
1414933 LF low match bim_cat2 2.2 cat2 2
1414933 LF low match tob_cat3 3.2 cat3 3.5
1414933 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1414933 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1414933 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1414933 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1414933 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1414933 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431954 LF low match dep_cat1 1.2 cat1 NA
1431954 LF low match bim_cat2 2.2 cat2 NA
1431954 LF low match tob_cat3 3.2 cat3 NA
1431954 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431954 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431954 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431954 LF low mismatch-type2 dep_cat1 3.2 cat3 47.25
1431954 LF low mismatch-type2 bim_cat2 1.2 cat1 7.75
1431954 LF low mismatch-type2 tob_cat3 2.2 cat2 -41.25
1432323 LF low match dep_cat1 1.2 cat1 NA
1432323 LF low match bim_cat2 2.2 cat2 -39.5
1432323 LF low match tob_cat3 3.2 cat3 NA
1432323 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1432323 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1432323 LF low mismatch-type1 tob_cat3 1.2 cat1 67
1432323 LF low mismatch-type2 dep_cat1 3.2 cat3 6.25
1432323 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1432323 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1422476 LF low match dep_cat1 1.2 cat1 25.25
1422476 LF low match bim_cat2 2.2 cat2 NA
1422476 LF low match tob_cat3 3.2 cat3 NA
1422476 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1422476 LF low mismatch-type1 bim_cat2 3.2 cat3 17.75
1422476 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422476 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422476 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1422476 LF low mismatch-type2 tob_cat3 2.2 cat2 -1.25
1431952 LF low match dep_cat1 1.2 cat1 NA
1431952 LF low match bim_cat2 2.2 cat2 NA
1431952 LF low match tob_cat3 3.2 cat3 6
1431952 LF low mismatch-type1 dep_cat1 2.2 cat2 6.75
1431952 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431952 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431952 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431952 LF low mismatch-type2 bim_cat2 1.2 cat1 6.75
1431952 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431999 LF low match dep_cat1 1.2 cat1 -36.75
1431999 LF low match bim_cat2 2.2 cat2 1.5
1431999 LF low match tob_cat3 3.2 cat3 -72.75
1431999 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431999 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431999 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431999 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1431999 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1431999 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459025 LF low match dep_cat1 1.2 cat1 NA
1459025 LF low match bim_cat2 2.2 cat2 -23.75
1459025 LF low match tob_cat3 3.2 cat3 NA
1459025 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459025 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459025 LF low mismatch-type1 tob_cat3 1.2 cat1 -24.5
1459025 LF low mismatch-type2 dep_cat1 3.2 cat3 -9.75
1459025 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459025 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459699 LF low match dep_cat1 1.2 cat1 31.3333333333333
1459699 LF low match bim_cat2 2.2 cat2 -8.5
1459699 LF low match tob_cat3 3.2 cat3 55.75
1459699 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459699 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459699 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1459699 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459699 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459699 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459700 LF low match dep_cat1 1.2 cat1 NA
1459700 LF low match bim_cat2 2.2 cat2 NA
1459700 LF low match tob_cat3 3.2 cat3 NA
1459700 LF low mismatch-type1 dep_cat1 2.2 cat2 -57
1459700 LF low mismatch-type1 bim_cat2 3.2 cat3 -99.25
1459700 LF low mismatch-type1 tob_cat3 1.2 cat1 -84.75
1459700 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459700 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459700 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1422681 LF low match dep_cat1 1.2 cat1 NA
1422681 LF low match bim_cat2 2.2 cat2 NA
1422681 LF low match tob_cat3 3.2 cat3 NA
1422681 LF low mismatch-type1 dep_cat1 2.2 cat2 49.5
1422681 LF low mismatch-type1 bim_cat2 3.2 cat3 73.3333333333333
1422681 LF low mismatch-type1 tob_cat3 1.2 cat1 43.5
1422681 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422681 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1422681 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459067 LF low match dep_cat1 1.2 cat1 NA
1459067 LF low match bim_cat2 2.2 cat2 NA
1459067 LF low match tob_cat3 3.2 cat3 NA
1459067 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459067 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459067 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1459067 LF low mismatch-type2 dep_cat1 3.2 cat3 -18.5
1459067 LF low mismatch-type2 bim_cat2 1.2 cat1 23.3333333333333
1459067 LF low mismatch-type2 tob_cat3 2.2 cat2 1.66666666666667
1422676 LF low match dep_cat1 1.2 cat1 NA
1422676 LF low match bim_cat2 2.2 cat2 NA
1422676 LF low match tob_cat3 3.2 cat3 NA
1422676 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1422676 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1422676 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422676 LF low mismatch-type2 dep_cat1 3.2 cat3 0.5
1422676 LF low mismatch-type2 bim_cat2 1.2 cat1 34.3333333333333
1422676 LF low mismatch-type2 tob_cat3 2.2 cat2 -61.3333333333333
1420204 LF low match dep_cat1 1.2 cat1 NA
1420204 LF low match bim_cat2 2.2 cat2 NA
1420204 LF low match tob_cat3 3.2 cat3 -77.75
1420204 LF low mismatch-type1 dep_cat1 2.2 cat2 100
1420204 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420204 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420204 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1420204 LF low mismatch-type2 bim_cat2 1.2 cat1 -90
1420204 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1420185 LF low match dep_cat1 1.2 cat1 -100
1420185 LF low match bim_cat2 2.2 cat2 93.3333333333333
1420185 LF low match tob_cat3 3.2 cat3 93.5
1420185 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1420185 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420185 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420185 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1420185 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1420185 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459709 LF low match dep_cat1 1.2 cat1 NA
1459709 LF low match bim_cat2 2.2 cat2 NA
1459709 LF low match tob_cat3 3.2 cat3 NA
1459709 LF low mismatch-type1 dep_cat1 2.2 cat2 7.5
1459709 LF low mismatch-type1 bim_cat2 3.2 cat3 -30.3333333333333
1459709 LF low mismatch-type1 tob_cat3 1.2 cat1 2.75
1459709 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459709 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459709 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1420552 LF low match dep_cat1 1.2 cat1 NA
1420552 LF low match bim_cat2 2.2 cat2 NA
1420552 LF low match tob_cat3 3.2 cat3 3.66666666666667
1420552 LF low mismatch-type1 dep_cat1 2.2 cat2 5.5
1420552 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420552 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420552 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1420552 LF low mismatch-type2 bim_cat2 1.2 cat1 -38
1420552 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1431966 LF low match dep_cat1 1.2 cat1 NA
1431966 LF low match bim_cat2 2.2 cat2 NA
1431966 LF low match tob_cat3 3.2 cat3 NA
1431966 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1431966 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1431966 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1431966 LF low mismatch-type2 dep_cat1 3.2 cat3 -28.25
1431966 LF low mismatch-type2 bim_cat2 1.2 cat1 -32.75
1431966 LF low mismatch-type2 tob_cat3 2.2 cat2 41.5
1459109 LF low match dep_cat1 1.2 cat1 NA
1459109 LF low match bim_cat2 2.2 cat2 -2.5
1459109 LF low match tob_cat3 3.2 cat3 NA
1459109 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459109 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459109 LF low mismatch-type1 tob_cat3 1.2 cat1 29
1459109 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459109 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459109 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1422467 LF low match dep_cat1 1.2 cat1 NA
1422467 LF low match bim_cat2 2.2 cat2 NA
1422467 LF low match tob_cat3 3.2 cat3 -44.6666666666667
1422467 LF low mismatch-type1 dep_cat1 2.2 cat2 -35.6666666666667
1422467 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1422467 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1422467 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1422467 LF low mismatch-type2 bim_cat2 1.2 cat1 -44.5
1422467 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1420169 LF low match dep_cat1 1.2 cat1 NA
1420169 LF low match bim_cat2 2.2 cat2 NA
1420169 LF low match tob_cat3 3.2 cat3 NA
1420169 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1420169 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1420169 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1420169 LF low mismatch-type2 dep_cat1 3.2 cat3 2
1420169 LF low mismatch-type2 bim_cat2 1.2 cat1 -8.5
1420169 LF low mismatch-type2 tob_cat3 2.2 cat2 0.5
1459046 LF low match dep_cat1 1.2 cat1 NA
1459046 LF low match bim_cat2 2.2 cat2 43.25
1459046 LF low match tob_cat3 3.2 cat3 NA
1459046 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459046 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459046 LF low mismatch-type1 tob_cat3 1.2 cat1 -5
1459046 LF low mismatch-type2 dep_cat1 3.2 cat3 -74.25
1459046 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459046 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1457883 LF low match dep_cat1 1.2 cat1 NA
1457883 LF low match bim_cat2 2.2 cat2 NA
1457883 LF low match tob_cat3 3.2 cat3 NA
1457883 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1457883 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1457883 LF low mismatch-type1 tob_cat3 1.2 cat1 NA
1457883 LF low mismatch-type2 dep_cat1 3.2 cat3 -86
1457883 LF low mismatch-type2 bim_cat2 1.2 cat1 -100
1457883 LF low mismatch-type2 tob_cat3 2.2 cat2 -60.25
1459039 LF low match dep_cat1 1.2 cat1 NA
1459039 LF low match bim_cat2 2.2 cat2 NA
1459039 LF low match tob_cat3 3.2 cat3 NA
1459039 LF low mismatch-type1 dep_cat1 2.2 cat2 NA
1459039 LF low mismatch-type1 bim_cat2 3.2 cat3 NA
1459039 LF low mismatch-type1 tob_cat3 1.2 cat1 65
1459039 LF low mismatch-type2 dep_cat1 3.2 cat3 NA
1459039 LF low mismatch-type2 bim_cat2 1.2 cat1 NA
1459039 LF low mismatch-type2 tob_cat3 2.2 cat2 NA
1459701 LF high match dep_cat1 1.1 cat1 NA
1459701 LF high match bim_cat2 2.1 cat2 NA
1459701 LF high match tob_cat3 3.1 cat3 NA
1459701 LF high mismatch-type1 dep_cat1 3.1 cat3 -87.75
1459701 LF high mismatch-type1 bim_cat2 1.1 cat1 -63.5
1459701 LF high mismatch-type1 tob_cat3 2.1 cat2 73.25
1459701 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459701 LF high mismatch-type2 bim_cat2 3.1 cat3 NA
1459701 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1459043 LF high match dep_cat1 1.1 cat1 50.25
1459043 LF high match bim_cat2 2.1 cat2 NA
1459043 LF high match tob_cat3 3.1 cat3 NA
1459043 LF high mismatch-type1 dep_cat1 3.1 cat3 NA
1459043 LF high mismatch-type1 bim_cat2 1.1 cat1 NA
1459043 LF high mismatch-type1 tob_cat3 2.1 cat2 -100
1459043 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
1459043 LF high mismatch-type2 bim_cat2 3.1 cat3 -98.25
1459043 LF high mismatch-type2 tob_cat3 1.1 cat1 NA
1431948 LF high match dep_cat1 1.1 cat1 NA
1431948 LF high match bim_cat2 2.1 cat2 NA
1431948 LF high match tob_cat3 3.1 cat3 NA
1431948 LF high mismatch-type1 dep_cat1 3.1 cat3 96
1431948 LF high mismatch-type1 bim_cat2 1.1 cat1 30
1431948 LF high mismatch-type1 tob_cat3 2.1 cat2 -14.75
1431948 LF high mismatch-type2 dep_cat1 2.1 cat2 NA
