fribbleID subjID learning task label rt resp trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
10375 1459015 LF generalizationPL tob_bim_dep_ 1171.59500002163 tob audio-button-response 523 NA 15 1 75 aaac jar
10425 1422467 LF generalizationPL tob_bim_dep_ 1246.28500000108 dep audio-button-response 448 NA 14 1 25 fgfg barrel
10425 1459700 LF generalizationPL tob_bim_dep_ 1846.72499998123 bim audio-button-response 478 NA 15 1 25 fgfg barrel
10425 1459048 FL generalizationPL bim_tob_dep_ 757 dep audio-button-response 495 NA 15 1 25 fgfg barrel
10425 1459064 FL generalizationPL dep_bim_tob_ 651.000000070781 tob audio-button-response 555 NA 15 1 25 fgfg barrel
10425 1415040 FL generalizationPL tob_dep_bim_ 2324 dep audio-button-response 493 NA 14 1 25 fgfg barrel
10425 1459052 FL generalizationPL tob_dep_bim_ 707.090000156313 dep audio-button-response 525 NA 15 1 25 fgfg barrel
10425 1431979 FL generalizationPL dep_tob_bim_ 629 bim audio-button-response 505 NA 14 1 25 fgfg barrel
10425 1459001 FL generalizationPL bim_dep_tob_ 1090.95499999239 tob audio-button-response 525 NA 15 1 25 fgfg barrel
10425 1422681 LF generalizationPL bim_tob_dep_ 356.139999999898 tob audio-button-response 478 NA 14 1 25 fgfg barrel
10425 1459046 LF generalizationPL tob_bim_dep_ 2132 bim audio-button-response 448 NA 15 1 25 fgfg barrel
10425 1431957 FL generalizationPL tob_bim_dep_ 1443.36999999359 bim audio-button-response 505 NA 14 1 25 fgfg barrel
10425 1431981 LF generalizationPL dep_bim_tob_ 600.789999996778 dep audio-button-response 508 NA 14 1 25 fgfg barrel
10425 1431997 FL generalizationPL bim_tob_dep_ 894.164999946952 dep audio-button-response 505 NA 14 1 25 fgfg barrel
10425 1431999 LF generalizationPL tob_bim_dep_ 821.66500002495 dep audio-button-response 478 NA 14 1 25 fgfg barrel
10425 1420552 LF generalizationPL tob_dep_bim_ 444.01499995729 dep audio-button-response 418 NA 14 1 25 fgfg barrel
10475 1422475 LF generalizationPL bim_tob_dep_ 1283.5999999661 dep audio-button-response 443 NA 14 1 75 bcbc jar
10475 1431992 FL generalizationPL tob_bim_dep_ 863 tob audio-button-response 490 NA 14 1 75 bcbc jar
10475 1459696 FL generalizationPL bim_dep_tob_ 1014.76000002003 tob audio-button-response 539 NA 15 1 75 bcbc jar
