subjID learning task fribbleID label rt resp trialType trialIndex acc Experiment.Version
1431957 NA randomDot NA NA 597.295000014128 39 rdk 333 1 14
1431957 NA randomDot NA NA 657.054999988759 37 rdk 398 1 14
1431957 NA randomDot NA NA 612.064999993891 37 rdk 399 1 14
1431957 NA randomDot NA NA 665.355000004638 39 rdk 400 1 14
1431957 NA randomDot NA NA 626.090000005206 39 rdk 401 1 14
1431957 NA randomDot NA NA 547.74500001804 39 rdk 402 1 14
1431961 NA randomDot NA NA 1686.20500000543 37 rdk 12 1 14
1431961 NA randomDot NA NA 643.070000005537 39 rdk 13 1 14
1431961 NA randomDot NA NA 532.395000001998 39 rdk 14 1 14
1431961 NA randomDot NA NA 465.499999991152 37 rdk 15 1 14
1431961 NA randomDot NA NA 508.554999993066 37 rdk 16 1 14
1431961 NA randomDot NA NA 603.944999995292 39 rdk 17 1 14
1431961 NA randomDot NA NA 1537.16999999597 39 rdk 83 1 14
1431961 NA randomDot NA NA 1489.78499999794 39 rdk 84 1 14
1431961 NA randomDot NA NA 770.099999994272 37 rdk 85 1 14
1431961 NA randomDot NA NA 539.059999995516 39 rdk 86 1 14
1431961 NA randomDot NA NA 577.02500000596 37 rdk 87 1 14
1431961 NA randomDot NA NA 1736.17000000377 39 rdk 176 1 14
1431961 NA randomDot NA NA 1087.11000000767 39 rdk 177 1 14
1431961 NA randomDot NA NA 864.379999999073 37 rdk 178 1 14
1431961 NA randomDot NA NA 702.58999998623 39 rdk 179 1 14
1431961 NA randomDot NA NA 601.804999998421 37 rdk 180 1 14
1431961 NA randomDot NA NA -1 -1 rdk 275 0 14
1431961 NA randomDot NA NA 878.035000001546 39 rdk 276 1 14
1431961 NA randomDot NA NA 696.945000003325 37 rdk 277 1 14
1431961 NA randomDot NA NA 679.170000003069 39 rdk 278 1 14
1431961 NA randomDot NA NA 533.990000010817 37 rdk 279 1 14
1431961 NA randomDot NA NA 1263.26999999583 39 rdk 398 1 14
1431961 NA randomDot NA NA 1227.39000000001 39 rdk 399 1 14
1431961 NA randomDot NA NA 528.409999998985 37 rdk 400 1 14
1431961 NA randomDot NA NA 586.070000004838 39 rdk 401 1 14
1431961 NA randomDot NA NA 595.574999999371 37 rdk 402 1 14
1431969 NA randomDot NA NA 1518 39 rdk 12 1 14
1431969 NA randomDot NA NA 830 39 rdk 13 1 14
1431969 NA randomDot NA NA 628 37 rdk 14 1 14
1431969 NA randomDot NA NA 547 37 rdk 15 1 14
1431969 NA randomDot NA NA 535 37 rdk 16 1 14
1431969 NA randomDot NA NA 1685 39 rdk 17 1 14
1431969 NA randomDot NA NA 1650 39 rdk 116 1 14
1431969 NA randomDot NA NA 639 37 rdk 117 1 14
1431969 NA randomDot NA NA 625 37 rdk 118 1 14
1431969 NA randomDot NA NA 590 37 rdk 119 1 14
1431969 NA randomDot NA NA 577 37 rdk 120 1 14
1431969 NA randomDot NA NA 816 39 rdk 248 1 14
1431969 NA randomDot NA NA 610 37 rdk 249 1 14
1431969 NA randomDot NA NA 977 37 rdk 250 1 14
1431969 NA randomDot NA NA 797 37 rdk 251 1 14
1431969 NA randomDot NA NA 863 37 rdk 252 1 14
1431969 NA randomDot NA NA 1272 39 rdk 323 1 14
1431969 NA randomDot NA NA 681 37 rdk 324 1 14
1431969 NA randomDot NA NA 697 37 rdk 325 1 14
1431969 NA randomDot NA NA 629 37 rdk 326 1 14
1431969 NA randomDot NA NA 684 37 rdk 327 1 14
1431969 NA randomDot NA NA 1240 39 rdk 398 1 14
1431969 NA randomDot NA NA 664 37 rdk 399 1 14
1431969 NA randomDot NA NA 711 37 rdk 400 1 14
1431969 NA randomDot NA NA 696 37 rdk 401 1 14
1431969 NA randomDot NA NA 681 37 rdk 402 1 14
1431978 NA randomDot NA NA 919.850000005681 39 rdk 12 1 14
1431978 NA randomDot NA NA 620.060000001104 39 rdk 13 1 14
1431978 NA randomDot NA NA 894.765000004554 37 rdk 14 1 14
1431978 NA randomDot NA NA 679.974999991828 39 rdk 15 1 14
1431978 NA randomDot NA NA 674.020000005839 37 rdk 16 1 14
1431978 NA randomDot NA NA 1462.69499999471 37 rdk 17 1 14
1431978 NA randomDot NA NA -1 -1 rdk 83 0 14
1431978 NA randomDot NA NA 1009.75999998627 39 rdk 84 1 14
1431978 NA randomDot NA NA 598.335000002407 39 rdk 85 1 14
1431978 NA randomDot NA NA 792.709999994258 37 rdk 86 1 14
1431978 NA randomDot NA NA 444.739999991725 39 rdk 87 1 14
1431978 NA randomDot NA NA 636.989999999059 39 rdk 227 1 14
1431978 NA randomDot NA NA 465.339999995194 39 rdk 228 1 14
1431978 NA randomDot NA NA 459.819999989122 39 rdk 229 1 14
1431978 NA randomDot NA NA 499.444999994012 37 rdk 230 1 14
1431978 NA randomDot NA NA 533.494999996037 39 rdk 231 1 14
1431978 NA randomDot NA NA 1967.56999999343 39 rdk 332 1 14
1431978 NA randomDot NA NA 428.214999992633 39 rdk 333 1 14
1431978 NA randomDot NA NA 468.394999988959 39 rdk 334 1 14
1431978 NA randomDot NA NA 530.280000006314 37 rdk 335 1 14
1431978 NA randomDot NA NA 642.175000000861 39 rdk 336 1 14
1431978 NA randomDot NA NA 771.420000004582 39 rdk 398 1 14
1431978 NA randomDot NA NA 491.265000004205 39 rdk 399 1 14
1431978 NA randomDot NA NA 827.409999998054 39 rdk 400 1 14
1431978 NA randomDot NA NA 538.93500000413 37 rdk 401 1 14
1431978 NA randomDot NA NA 471.089999991818 39 rdk 402 1 14
1431979 NA randomDot NA NA 1512 37 rdk 12 1 14
1431979 NA randomDot NA NA 992 39 rdk 13 1 14
1431979 NA randomDot NA NA 715 39 rdk 14 1 14
