resp subjID learning task fribbleID label rt trialType trialIndex acc Experiment.Version category frequency cueID bodyShape
21775 1458998 LF generalizationLP 11675_21775_32775_ bim 1517.69000000786 audio-button-response 544 1 15 2 75 caac trunk
21775 1459700 LF generalizationLP 12175_21775_33375_ tob 1882.97999999486 audio-button-response 576 0 15 2 75 caac trunk
21775 1431960 LF generalizationLP 10775_21775_33275_ bim 2275.00999998301 audio-button-response 436 1 14 2 75 caac trunk
21775 1422677 FL generalizationLP 11775_21775_30475_ tob 2343.07000000263 audio-button-response 427 0 14 2 75 caac trunk
21775 1431944 FL generalizationLP 12475_21775_31775_ bim 797.784999998752 audio-button-response 415 1 14 2 75 caac trunk
21775 1459047 FL generalizationLP 12775_21775_32975_ bim 972.590000019409 audio-button-response 413 1 15 2 75 caac trunk
21775 1459043 LF generalizationLP 13175_21775_30875_ dep 1890 audio-button-response 544 0 15 2 75 caac trunk
21775 1459767 FL generalizationLP 12075_21775_32875_ bim 1183.89000000013 audio-button-response 437 1 15 2 75 caac trunk
21775 1458997 LF generalizationLP 10375_21775_32975_ dep 1133.29999998678 audio-button-response 434 0 15 2 75 caac trunk
21775 1422463 FL generalizationLP 10975_21775_32475_ bim 742.239999999525 audio-button-response 447 1 14 2 75 caac trunk
21825 1422477 FL generalizationLP 11225_21825_31725_ tob 2135.24999999208 audio-button-response 443 0 14 2 25 geee jar
21825 1459703 FL generalizationLP 10525_21825_31025_ dep 1803.86500002351 audio-button-response 529 0 15 2 25 geee jar
21825 1459020 LF generalizationLP 10925_21825_30925_ tob 2368.29499999975 audio-button-response 532 0 15 2 25 geee jar
21825 1422681 LF generalizationLP 11925_21825_32225_ dep 559.659999998985 audio-button-response 578 0 14 2 25 geee jar
21825 1431989 LF generalizationLP 12125_21825_30725_ dep 1726.67000000365 audio-button-response 418 0 14 2 25 geee jar
21825 1459064 FL generalizationLP 11125_21825_31325_ bim 756.000000052154 audio-button-response 429 1 15 2 25 geee jar
21825 1459052 FL generalizationLP 11925_21825_30825_ bim 1070.1649999246 audio-button-response 425 1 15 2 25 geee jar
21825 1459007 FL generalizationLP 10225_21825_31925_ dep 2557.47999995947 audio-button-response 409 0 15 2 25 geee jar
21825 1414932 LF generalizationLP 10525_21825_31725_ bim 1345.70500001428 audio-button-response 455 1 14 2 25 geee jar
21825 1431999 LF generalizationLP 11725_21825_31125_ dep 2075.81000000937 audio-button-response 576 0 14 2 25 geee jar
21825 1431949 FL generalizationLP 10625_21825_31025_ bim 1298.20000001928 audio-button-response 453 1 14 2 25 geee jar
21825 1431997 FL generalizationLP 11325_21825_30925_ dep 1808.32500010729 audio-button-response 549 0 14 2 25 geee jar
21825 1459036 LF generalizationLP 12525_21825_30225_ dep 1584.54499999061 audio-button-response 558 0 15 2 25 geee jar
21825 1459699 LF generalizationLP 11825_21825_31425_ bim 1576 audio-button-response 434 1 15 2 25 geee jar
21825 1459039 LF generalizationLP 10425_21825_31925_ bim 2273 audio-button-response 456 1 15 2 25 geee jar
21825 1432323 LF generalizationLP 10725_21825_31925_ tob 2194 audio-button-response 566 0 14 2 25 geee jar
21825 1432007 LF generalizationLP 10625_21825_30625_ tob 760.009999998147 audio-button-response 576 0 14 2 25 geee jar
21825 1422465 FL generalizationLP 12325_21825_30325_ dep 1573.66999995429 audio-button-response 433 0 14 2 25 geee jar
21825 1459025 LF generalizationLP 10225_21825_32225_ tob 901.639999821782 audio-button-response 572 0 15 2 25 geee jar
21825 1431948 LF generalizationLP 11525_21825_31225_ bim 1240 audio-button-response 550 1 14 2 25 geee jar
21825 1459767 FL generalizationLP 11425_21825_30825_ dep 1822.01500000153 audio-button-response 433 0 15 2 25 geee jar
21875 1422476 LF generalizationLP 11575_21875_33275_ bim 1544.40499999328 audio-button-response 574 1 14 2 75 baca trunk
21875 1457883 LF generalizationLP 11675_21875_32575_ dep 1648.70999997947 audio-button-response 424 0 15 2 75 baca trunk
21875 1431965 FL generalizationLP 13075_21875_33275_ bim 1873 audio-button-response 449 1 14 2 75 baca trunk
21875 1431969 FL generalizationLP 10575_21875_30375_ bim 880 audio-button-response 565 1 14 2 75 baca trunk
21875 1422677 FL generalizationLP 11375_21875_30975_ tob 1562.34000000404 audio-button-response 447 0 14 2 75 baca trunk
21875 1415040 FL generalizationLP 11275_21875_31975_ tob 983 audio-button-response 438 0 14 2 75 baca trunk
21875 1422465 FL generalizationLP 12275_21875_32575_ bim 1032.57499996107 audio-button-response 413 1 14 2 75 baca trunk
21875 1459699 LF generalizationLP 11275_21875_32675_ bim 1340 audio-button-response 428 1 15 2 75 baca trunk
21875 1431961 FL generalizationLP 12775_21875_30675_ dep 1427.70000000019 audio-button-response 417 0 14 2 75 baca trunk
21875 1459043 LF generalizationLP 10275_21875_32475_ bim 1231 audio-button-response 548 1 15 2 75 baca trunk
21875 1459703 FL generalizationLP 11675_21875_33475_ bim 896.509999991395 audio-button-response 569 1 15 2 75 baca trunk
21875 1459700 LF generalizationLP 11175_21875_32775_ bim 2058.95000000601 audio-button-response 536 1 15 2 75 baca trunk
21875 1422473 LF generalizationLP 10575_21875_30575_ bim 2424.6549999807 audio-button-response 550 1 14 2 75 baca trunk
21875 1459706 FL generalizationLP 10575_21875_32275_ tob 783.189999987371 audio-button-response 573 0 15 2 75 baca trunk
21875 1414957 FL generalizationLP 11475_21875_30475_ bim 1084.3399999867 audio-button-response 442 1 14 2 75 baca trunk
21875 1432052 FL generalizationLP 10275_21875_32975_ dep 973.560000013094 audio-button-response 573 0 14 2 75 baca trunk
21875 1414932 LF generalizationLP 13175_21875_33375_ tob 969.219999999041 audio-button-response 451 0 14 2 75 baca trunk
21875 1431984 FL generalizationLP 12575_21875_31475_ bim 875.179999973625 audio-button-response 543 1 14 2 75 baca trunk
21925 1431965 FL generalizationLP 10425_21925_31125_ bim 1208 audio-button-response 433 1 14 2 25 feeg jar
21925 1432052 FL generalizationLP 12325_21925_31925_ dep 496.574999997392 audio-button-response 563 0 14 2 25 feeg jar
21925 1431958 FL generalizationLP 10925_21925_32425_ tob 2042.31999999972 audio-button-response 451 0 14 2 25 feeg jar
21925 1431948 LF generalizationLP 11425_21925_31725_ dep 1317 audio-button-response 534 0 14 2 25 feeg jar
21925 1431946 FL generalizationLP 12525_21925_32125_ dep 1217.88499999093 audio-button-response 423 0 14 2 25 feeg jar
21925 1431984 FL generalizationLP 11925_21925_32125_ bim 878.024999983609 audio-button-response 563 1 14 2 25 feeg jar
21925 1432030 LF generalizationLP 10925_21925_31025_ dep 2126.14999999641 audio-button-response 558 0 14 2 25 feeg jar
21925 1459013 FL generalizationLP 11725_21925_30325_ bim 783 audio-button-response 535 1 15 2 25 feeg jar
21925 1459702 FL generalizationLP 11325_21925_32025_ tob 1285 audio-button-response 443 0 15 2 25 feeg jar
21925 1431959 LF generalizationLP 11825_21925_30425_ dep 2197.32499995735 audio-button-response 570 0 14 2 25 feeg jar
21925 1422472 FL generalizationLP 10225_21925_31125_ bim 1714.02500000113 audio-button-response 427 1 14 2 25 feeg jar
21925 1414937 FL generalizationLP 12125_21925_32025_ bim 579.469999996945 audio-button-response 450 1 14 2 25 feeg jar
21925 1459709 LF generalizationLP 10225_21925_30725_ bim 1990.19000004046 audio-button-response 568 1 15 2 25 feeg jar
21925 1431998 LF generalizationLP 10825_21925_30725_ bim 1966.17499999958 audio-button-response 432 1 14 2 25 feeg jar
21925 1431979 FL generalizationLP 11925_21925_30225_ dep 1829 audio-button-response 569 0 14 2 25 feeg jar
21925 1422679 FL generalizationLP 10125_21925_30125_ bim 1665.72499996983 audio-button-response 419 1 14 2 25 feeg jar
21975 1422678 LF generalizationLP 13475_21975_31275_ bim 1025.64000000351 audio-button-response 568 1 14 2 75 bbdb trunk
21975 1422472 FL generalizationLP 10975_21975_32475_ bim 1322.67000000138 audio-button-response 411 1 14 2 75 bbdb trunk
21975 1459029 FL generalizationLP 13175_21975_30575_ bim 1651.19499999855 audio-button-response 437 1 15 2 75 bbdb trunk
21975 1431956 LF generalizationLP 11475_21975_30975_ tob 967.279999982566 audio-button-response 432 0 14 2 75 bbdb trunk
21975 1422467 LF generalizationLP 13375_21975_30175_ bim 1535.77000007499 audio-button-response 568 1 14 2 75 bbdb trunk
21975 1431997 FL generalizationLP 13475_21975_32075_ bim 1412.40000026301 audio-button-response 547 1 14 2 75 bbdb trunk
22025 1422681 LF generalizationLP 11125_22025_30925_ dep 962.88999999885 audio-button-response 540 0 14 2 25 egef jar
22025 1420199 FL generalizationLP 11425_22025_32525_ tob 2424.15499998606 audio-button-response 537 0 14 2 25 egef jar
22025 1420163 FL generalizationLP 10525_22025_30525_ tob 1769.52999999048 audio-button-response 537 0 14 2 25 egef jar
22025 1459702 FL generalizationLP 11225_22025_30925_ tob 1567 audio-button-response 407 0 15 2 25 egef jar
22025 1420165 FL generalizationLP 11825_22025_30725_ dep 2288.84500003187 audio-button-response 447 0 14 2 25 egef jar
22025 1422476 LF generalizationLP 10325_22025_31025_ tob 2350.84499999357 audio-button-response 538 0 14 2 25 egef jar
22025 1422716 FL generalizationLP 11025_22025_30525_ dep 2224.61999999359 audio-button-response 531 0 14 2 25 egef jar
22025 1431966 LF generalizationLP 10625_22025_31025_ tob 1014.64000000851 audio-button-response 536 0 14 2 25 egef jar
22025 1422467 LF generalizationLP 10825_22025_31925_ tob 2403.85999996215 audio-button-response 574 0 14 2 25 egef jar
22025 1431992 FL generalizationLP 10125_22025_30425_ bim 1095 audio-button-response 407 1 14 2 25 egef jar
22025 1459696 FL generalizationLP 10625_22025_32025_ dep 351.530000014463 audio-button-response 418 0 15 2 25 egef jar
22025 1431956 LF generalizationLP 10225_22025_31625_ tob 1337.91000000201 audio-button-response 418 0 14 2 25 egef jar
22025 1431961 FL generalizationLP 11625_22025_30925_ dep 1437.19000001147 audio-button-response 443 0 14 2 25 egef jar
22025 1431954 LF generalizationLP 10925_22025_32025_ bim 744.039999990491 audio-button-response 560 1 14 2 25 egef jar
22025 1431948 LF generalizationLP 10925_22025_31925_ tob 1159 audio-button-response 578 0 14 2 25 egef jar
22025 1432007 LF generalizationLP 10925_22025_30525_ dep 767.420000000158 audio-button-response 558 0 14 2 25 egef jar
22025 1432301 LF generalizationLP 11225_22025_31425_ dep 875.725000005332 audio-button-response 538 0 14 2 25 egef jar
22025 1431974 FL generalizationLP 12225_22025_32125_ dep 1911.87999991234 audio-button-response 555 0 14 2 25 egef jar
22025 1459699 LF generalizationLP 11325_22025_30425_ bim 1423 audio-button-response 440 1 15 2 25 egef jar
22075 1459013 FL generalizationLP 13275_22075_32475_ dep 1806 audio-button-response 557 0 15 2 75 cabb trunk
22075 1420185 LF generalizationLP 13375_22075_30175_ tob 1510.34500007518 audio-button-response 432 0 14 2 75 cabb trunk
22075 1431978 FL generalizationLP 12775_22075_31875_ bim 1159.93500000332 audio-button-response 435 1 14 2 75 cabb trunk
22075 1422470 LF generalizationLP 10575_22075_31575_ bim 877.075000025798 audio-button-response 438 1 14 2 75 cabb trunk
22075 1432323 LF generalizationLP 12775_22075_30175_ bim 1550 audio-button-response 574 1 14 2 75 cabb trunk
22075 1422678 LF generalizationLP 13375_22075_31775_ bim 1144.94500000007 audio-button-response 546 1 14 2 75 cabb trunk
22075 1457883 LF generalizationLP 11875_22075_31775_ bim 1250.85499999113 audio-button-response 434 1 15 2 75 cabb trunk
22075 1459702 FL generalizationLP 13075_22075_31875_ bim 1064 audio-button-response 453 1 15 2 75 cabb trunk
22075 1422477 FL generalizationLP 10375_22075_32875_ bim 1598.76999998232 audio-button-response 415 1 14 2 75 cabb trunk
22075 1420169 LF generalizationLP 10775_22075_32275_ tob 865.009999834001 audio-button-response 542 0 14 2 75 cabb trunk
22075 1420622 FL generalizationLP 12675_22075_32875_ bim 2022.58499991149 audio-button-response 529 1 14 2 75 cabb trunk
22075 1459002 FL generalizationLP 11575_22075_32675_ bim 1111.97500000708 audio-button-response 563 1 15 2 75 cabb trunk
22075 1432301 LF generalizationLP 11475_22075_32475_ bim 948.750000010477 audio-button-response 570 1 14 2 75 cabb trunk
22075 1431959 LF generalizationLP 11775_22075_30975_ bim 2396.5549999848 audio-button-response 578 1 14 2 75 cabb trunk
22075 1459018 FL generalizationLP 11375_22075_31475_ bim 1362.13000002317 audio-button-response 407 1 15 2 75 cabb trunk
22075 1431944 FL generalizationLP 12575_22075_30575_ bim 1349.0550000025 audio-button-response 439 1 14 2 75 cabb trunk
22075 1458996 LF generalizationLP 12975_22075_31175_ bim 1091.48999999888 audio-button-response 550 1 15 2 75 cabb trunk
22075 1414933 LF generalizationLP 12375_22075_32175_ tob 1082 audio-button-response 411 0 14 2 75 cabb trunk
22075 1420180 FL generalizationLP 10575_22075_31275_ bim 892.289999999979 audio-button-response 551 1 14 2 75 cabb trunk
22075 1431949 FL generalizationLP 10275_22075_31775_ bim 949.554999999236 audio-button-response 415 1 14 2 75 cabb trunk
22075 1431984 FL generalizationLP 13175_22075_30375_ bim 980.984999798238 audio-button-response 549 1 14 2 75 cabb trunk
22125 1431949 FL generalizationLP 12425_22125_30425_ bim 906.019999994896 audio-button-response 437 1 14 2 25 fefe jar
22125 1420204 LF generalizationLP 12425_22125_32325_ tob 2143.27000000002 audio-button-response 566 0 14 2 25 fefe jar
22125 1459009 FL generalizationLP 11225_22125_31425_ dep 1733.42500000214 audio-button-response 541 0 15 2 25 fefe jar
22125 1414937 FL generalizationLP 11025_22125_30325_ bim 574.355000018841 audio-button-response 446 1 14 2 25 fefe jar
22125 1420171 LF generalizationLP 11525_22125_32125_ dep 1250.03000000294 audio-button-response 574 0 14 2 25 fefe jar
22125 1459024 FL generalizationLP 11925_22125_30125_ bim 1865.82999999519 audio-button-response 449 1 15 2 25 fefe jar
22125 1459708 FL generalizationLP 11225_22125_32525_ dep 1235.43000000063 audio-button-response 553 0 15 2 25 fefe jar
22125 1420580 FL generalizationLP 11725_22125_31025_ bim 1073.80499999272 audio-button-response 429 1 14 2 25 fefe jar
22125 1459029 FL generalizationLP 10725_22125_30125_ tob 1275.71999999788 audio-button-response 423 0 15 2 25 fefe jar
22125 1431959 LF generalizationLP 12125_22125_30125_ bim 1867.71999998018 audio-button-response 566 1 14 2 25 fefe jar
22125 1459047 FL generalizationLP 10925_22125_31025_ dep 1172.74500004714 audio-button-response 411 0 15 2 25 fefe jar
22125 1459003 FL generalizationLP 11525_22125_30325_ tob 1997.0200000098 audio-button-response 563 0 15 2 25 fefe jar
22125 1459701 LF generalizationLP 10825_22125_32325_ bim 1592.7049999882 audio-button-response 430 1 15 2 25 fefe jar
22125 1432011 FL generalizationLP 11125_22125_31825_ dep 2242.52999993041 audio-button-response 529 0 14 2 25 fefe jar
22125 1459052 FL generalizationLP 12325_22125_30725_ bim 833.579999860376 audio-button-response 435 1 15 2 25 fefe jar
22125 1420177 FL generalizationLP 11625_22125_31525_ bim 1664.61999999592 audio-button-response 555 1 14 2 25 fefe jar
22125 1431953 FL generalizationLP 11325_22125_32325_ dep 1678.00000007264 audio-button-response 573 0 14 2 25 fefe jar
22125 1459067 LF generalizationLP 11525_22125_31225_ dep 1585.45499993488 audio-button-response 450 0 15 2 25 fefe jar
22125 1431963 LF generalizationLP 11825_22125_32525_ bim 1013.12999999209 audio-button-response 548 1 14 2 25 fefe jar
22125 1431956 LF generalizationLP 11725_22125_31825_ tob 1972.13999999803 audio-button-response 454 0 14 2 25 fefe jar
22125 1422465 FL generalizationLP 11725_22125_32025_ dep 809.179999982007 audio-button-response 435 0 14 2 25 fefe jar
22175 1431942 LF generalizationLP 10775_22175_30275_ bim 1447.03999999911 audio-button-response 554 1 14 2 75 aaac trunk
22175 1459024 FL generalizationLP 12175_22175_33375_ dep 1908.76500000013 audio-button-response 409 0 15 2 75 aaac trunk
22175 1432011 FL generalizationLP 11775_22175_31175_ dep 565.414999611676 audio-button-response 575 0 14 2 75 aaac trunk
22175 1422715 LF generalizationLP 11675_22175_30575_ bim 1913.5650000535 audio-button-response 578 1 14 2 75 aaac trunk
22175 1431968 LF generalizationLP 11075_22175_30775_ bim 1473.29500003252 audio-button-response 442 1 14 2 75 aaac trunk
22175 1432003 LF generalizationLP 11275_22175_30975_ bim 1460 audio-button-response 420 1 14 2 75 aaac trunk
22175 1422466 FL generalizationLP 10975_22175_30475_ dep 2341.56500000972 audio-button-response 535 0 14 2 75 aaac trunk
22175 1420552 LF generalizationLP 10275_22175_31875_ bim 1531.45499998936 audio-button-response 568 1 14 2 75 aaac trunk
22175 1431957 FL generalizationLP 12475_22175_31775_ bim 1295.26000001351 audio-button-response 575 1 14 2 75 aaac trunk
22175 1431944 FL generalizationLP 10375_22175_32575_ bim 1015.16999999899 audio-button-response 409 1 14 2 75 aaac trunk
22175 1431999 LF generalizationLP 11275_22175_31875_ bim 1431.58999999287 audio-button-response 570 1 14 2 75 aaac trunk
22175 1431946 FL generalizationLP 13175_22175_31575_ dep 1113.31499999505 audio-button-response 453 0 14 2 75 aaac trunk
22225 1432030 LF generalizationLP 10325_22225_31225_ dep 1411.59000000334 audio-button-response 578 0 14 2 25 fgfe jar
22225 1432003 LF generalizationLP 10325_22225_30125_ tob 1104 audio-button-response 444 0 14 2 25 fgfe jar
22225 1458992 FL generalizationLP 11225_22225_30525_ dep 1456.74500009045 audio-button-response 429 0 15 2 25 fgfe jar
22225 1459067 LF generalizationLP 10425_22225_31325_ tob 1308.51000011899 audio-button-response 428 0 15 2 25 fgfe jar
22225 1414932 LF generalizationLP 11625_22225_31625_ tob 1227.6299999794 audio-button-response 409 0 14 2 25 fgfe jar
22225 1431956 LF generalizationLP 12025_22225_32225_ bim 1766.89500000793 audio-button-response 414 1 14 2 25 fgfe jar
22225 1431970 LF generalizationLP 11325_22225_31325_ bim 960.054999974091 audio-button-response 456 1 14 2 25 fgfe jar
22225 1420180 FL generalizationLP 10125_22225_31225_ dep 567.839999999909 audio-button-response 567 0 14 2 25 fgfe jar
22225 1431946 FL generalizationLP 11425_22225_32325_ tob 2062.45500000659 audio-button-response 407 0 14 2 25 fgfe jar
22225 1420185 LF generalizationLP 10125_22225_30325_ bim 869.020000100136 audio-button-response 454 1 14 2 25 fgfe jar
22225 1422473 LF generalizationLP 11425_22225_31025_ dep 2416.42999998294 audio-button-response 532 0 14 2 25 fgfe jar
22225 1459015 LF generalizationLP 11925_22225_31425_ bim 1323.15500004916 audio-button-response 412 1 15 2 25 fgfe jar
22225 1422716 FL generalizationLP 10825_22225_31725_ dep 2457.76999997906 audio-button-response 551 0 14 2 25 fgfe jar
22225 1431998 LF generalizationLP 12325_22225_31525_ bim 1499.92500000005 audio-button-response 442 1 14 2 25 fgfe jar
22225 1431957 FL generalizationLP 12425_22225_30225_ bim 1875.34999998752 audio-button-response 547 1 14 2 25 fgfe jar
22225 1422466 FL generalizationLP 10125_22225_31425_ bim 947.430000000168 audio-button-response 533 1 14 2 25 fgfe jar
22225 1459018 FL generalizationLP 10125_22225_32225_ dep 3025.87999997195 audio-button-response 421 0 15 2 25 fgfe jar
22225 1431997 FL generalizationLP 11125_22225_32425_ dep 1596.82499989867 audio-button-response 551 0 14 2 25 fgfe jar
22225 1431981 LF generalizationLP 10925_22225_31825_ tob 1336.74499997869 audio-button-response 572 0 14 2 25 fgfe jar
22225 1459708 FL generalizationLP 10525_22225_31825_ tob 2210.96500000567 audio-button-response 561 0 15 2 25 fgfe jar
22225 1420573 LF generalizationLP 12125_22225_32025_ tob 1249 audio-button-response 414 0 14 2 25 fgfe jar
22275 1414945 FL generalizationLP 11375_22275_32675_ bim 1315.62000000849 audio-button-response 440 1 14 2 75 cdba trunk
22275 1431956 LF generalizationLP 10475_22275_30775_ tob 1101.92000001553 audio-button-response 426 0 14 2 75 cdba trunk
22275 1431942 LF generalizationLP 10875_22275_30575_ tob 1488.48499986343 audio-button-response 564 0 14 2 75 cdba trunk
22275 1431952 LF generalizationLP 11075_22275_32075_ dep 1555.16999999236 audio-button-response 568 0 14 2 75 cdba trunk
22275 1459003 FL generalizationLP 11375_22275_32875_ bim 1180.06000004243 audio-button-response 575 1 15 2 75 cdba trunk
22275 1420622 FL generalizationLP 11575_22275_32575_ bim 898.47999997437 audio-button-response 539 1 14 2 75 cdba trunk
22275 1459696 FL generalizationLP 10775_22275_33175_ tob 360.509999998612 audio-button-response 438 0 15 2 75 cdba trunk
22275 1422475 LF generalizationLP 11775_22275_33075_ tob 1049.52000000048 audio-button-response 562 0 14 2 75 cdba trunk
22275 1420204 LF generalizationLP 13175_22275_31775_ bim 1386.22000000003 audio-button-response 538 1 14 2 75 cdba trunk
22275 1431999 LF generalizationLP 12975_22275_30475_ bim 1738.89500001678 audio-button-response 544 1 14 2 75 cdba trunk
22275 1420185 LF generalizationLP 13175_22275_31975_ bim 1295.35000002943 audio-button-response 422 1 14 2 75 cdba trunk
22275 1420580 FL generalizationLP 13275_22275_33275_ bim 1810.76500000199 audio-button-response 431 1 14 2 75 cdba trunk
22275 1422470 LF generalizationLP 11075_22275_30875_ bim 1337.96999999322 audio-button-response 444 1 14 2 75 cdba trunk
22275 1459025 LF generalizationLP 12875_22275_30675_ dep 1372.94000014663 audio-button-response 540 0 15 2 75 cdba trunk
22275 1422715 LF generalizationLP 10475_22275_30375_ bim 2034.46500003338 audio-button-response 540 1 14 2 75 cdba trunk
22275 1459039 LF generalizationLP 12475_22275_31675_ bim 1905 audio-button-response 448 1 15 2 75 cdba trunk
22275 1431949 FL generalizationLP 12875_22275_30875_ bim 771.429999964312 audio-button-response 441 1 14 2 75 cdba trunk
22275 1431972 FL generalizationLP 11775_22275_32775_ tob 672.775000042748 audio-button-response 555 0 14 2 75 cdba trunk
22325 1420171 LF generalizationLP 10425_22325_31425_ dep 1829.76000000053 audio-button-response 544 0 14 2 25 fggg jar
22325 1431989 LF generalizationLP 12225_22325_32525_ dep 1457.70000002813 audio-button-response 420 0 14 2 25 fggg jar
22325 1459706 FL generalizationLP 11225_22325_31325_ bim 1443.07000000845 audio-button-response 551 1 15 2 25 fggg jar
22325 1459078 LF generalizationLP 11525_22325_31525_ dep 1916.48499999987 audio-button-response 412 0 15 2 25 fggg jar
22325 1459039 LF generalizationLP 11725_22325_31225_ bim 2183 audio-button-response 412 1 15 2 25 fggg jar
22325 1459020 LF generalizationLP 12225_22325_32425_ dep 1619.15499999985 audio-button-response 554 0 15 2 25 fggg jar
22325 1459052 FL generalizationLP 10225_22325_31025_ bim 1075.90999966487 audio-button-response 433 1 15 2 25 fggg jar
22325 1432011 FL generalizationLP 12325_22325_30425_ bim 552.045000251383 audio-button-response 563 1 14 2 25 fggg jar
22325 1420169 LF generalizationLP 12325_22325_31625_ tob 1427.79000010341 audio-button-response 576 0 14 2 25 fggg jar
22325 1459067 LF generalizationLP 11325_22325_30125_ tob 2150.87000001222 audio-button-response 422 0 15 2 25 fggg jar
22325 1459700 LF generalizationLP 11425_22325_31125_ bim 2265.74500001152 audio-button-response 552 1 15 2 25 fggg jar
22325 1422715 LF generalizationLP 10825_22325_32425_ bim 1314.78000001516 audio-button-response 574 1 14 2 25 fggg jar
22325 1459015 LF generalizationLP 12125_22325_31525_ tob 1288.00499998033 audio-button-response 430 0 15 2 25 fggg jar
22325 1432323 LF generalizationLP 11825_22325_30425_ dep 1036 audio-button-response 542 0 14 2 25 fggg jar
22375 1432011 FL generalizationLP 11275_22375_32775_ dep 502.600000239909 audio-button-response 539 0 14 2 75 cdcb trunk
22375 1432075 FL generalizationLP 13475_22375_32075_ bim 1633.26500006951 audio-button-response 567 1 14 2 75 cdcb trunk
22375 1459067 LF generalizationLP 10775_22375_32875_ bim 1982.48500004411 audio-button-response 448 1 15 2 75 cdcb trunk
22375 1431998 LF generalizationLP 10475_22375_32875_ bim 908.250000000349 audio-button-response 426 1 14 2 75 cdcb trunk
22375 1432007 LF generalizationLP 11375_22375_31475_ bim 601.800000000338 audio-button-response 566 1 14 2 75 cdcb trunk
22375 1431968 LF generalizationLP 13075_22375_31375_ bim 1066.03000004543 audio-button-response 426 1 14 2 75 cdcb trunk
22375 1432052 FL generalizationLP 11675_22375_31275_ bim 1168.99000003468 audio-button-response 539 1 14 2 75 cdcb trunk
22375 1459036 LF generalizationLP 10975_22375_31675_ dep 2552.03999998048 audio-button-response 572 0 15 2 75 cdcb trunk
22375 1415040 FL generalizationLP 11975_22375_31875_ bim 1084 audio-button-response 422 1 14 2 75 cdcb trunk
22375 1431978 FL generalizationLP 11275_22375_32475_ tob 1101.24499999802 audio-button-response 445 0 14 2 75 cdcb trunk
22375 1459043 LF generalizationLP 12975_22375_32375_ bim 1997 audio-button-response 574 1 15 2 75 cdcb trunk
22375 1420180 FL generalizationLP 12075_22375_30275_ bim 862.224999999977 audio-button-response 549 1 14 2 75 cdcb trunk
22375 1431989 LF generalizationLP 13075_22375_32275_ bim 1492.96000006143 audio-button-response 440 1 14 2 75 cdcb trunk
22375 1422681 LF generalizationLP 11275_22375_32675_ bim 2061.55500000017 audio-button-response 532 1 14 2 75 cdcb trunk
22375 1431979 FL generalizationLP 10475_22375_32075_ bim 1454 audio-button-response 547 1 14 2 75 cdcb trunk
22375 1459013 FL generalizationLP 12675_22375_31275_ dep 1453 audio-button-response 575 0 15 2 75 cdcb trunk
22375 1459703 FL generalizationLP 11775_22375_31475_ bim 1117.77999997139 audio-button-response 575 1 15 2 75 cdcb trunk
22375 1459001 FL generalizationLP 11575_22375_32575_ dep 2206.86000000569 audio-button-response 443 0 15 2 75 cdcb trunk
22375 1459009 FL generalizationLP 12075_22375_33375_ bim 796.329999997397 audio-button-response 575 1 15 2 75 cdcb trunk
22425 1459696 FL generalizationLP 10225_22425_32225_ bim 376.74499998684 audio-button-response 430 1 15 2 25 egge jar
22425 1459018 FL generalizationLP 10625_22425_31325_ dep 1348.08000002522 audio-button-response 423 0 15 2 25 egge jar
22425 1459046 LF generalizationLP 10825_22425_30625_ bim 2296 audio-button-response 558 1 15 2 25 egge jar
22425 1420573 LF generalizationLP 12025_22425_32225_ bim 941 audio-button-response 410 1 14 2 25 egge jar
22425 1431970 LF generalizationLP 11525_22425_30525_ bim 1586.71500004129 audio-button-response 416 1 14 2 25 egge jar
22425 1431972 FL generalizationLP 10625_22425_30125_ tob 1402.11999998428 audio-button-response 533 0 14 2 25 egge jar
22425 1414957 FL generalizationLP 12425_22425_30125_ dep 1198.99499999883 audio-button-response 450 0 14 2 25 egge jar
22425 1422466 FL generalizationLP 12325_22425_30925_ dep 387.655000027735 audio-button-response 567 0 14 2 25 egge jar
22425 1458996 LF generalizationLP 10125_22425_31425_ bim 605.335000000196 audio-button-response 544 1 15 2 25 egge jar
22425 1420165 FL generalizationLP 10825_22425_32525_ bim 1365.40000000969 audio-button-response 421 1 14 2 25 egge jar
22425 1422715 LF generalizationLP 12525_22425_30225_ dep 1266.46000001347 audio-button-response 554 0 14 2 25 egge jar
22425 1459020 LF generalizationLP 10325_22425_30425_ dep 1327.5099999996 audio-button-response 566 0 15 2 25 egge jar
22425 1422472 FL generalizationLP 11125_22425_32325_ dep 1566.65000000066 audio-button-response 415 0 14 2 25 egge jar
22425 1431957 FL generalizationLP 10525_22425_30825_ dep 1883.66999998107 audio-button-response 549 0 14 2 25 egge jar
22425 1431998 LF generalizationLP 11425_22425_31225_ bim 2170.07000000012 audio-button-response 414 1 14 2 25 egge jar
22425 1432003 LF generalizationLP 10125_22425_31725_ bim 1327 audio-button-response 436 1 14 2 25 egge jar
22425 1422676 LF generalizationLP 10825_22425_32225_ bim 2053.60499999905 audio-button-response 456 1 14 2 25 egge jar
22425 1420169 LF generalizationLP 10525_22425_32125_ bim 1646.33499993943 audio-button-response 552 1 14 2 25 egge jar
22425 1415040 FL generalizationLP 11525_22425_31225_ bim 1660 audio-button-response 436 1 14 2 25 egge jar
