Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-cu6n,Reaction Time,Stimulus,Key Press,Test Part,Correct Response,Trial Type,Trial Index,Time Elapsed,Correct,learningType,presentedImage,presentedLabel,response
73,1589724839635,17/05/2020 14:13:59,1589724840368,1,17/05/2020 15:14:00,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,36,157941,,,,,
74,1589724839698,17/05/2020 14:13:59,1589724840368,1,17/05/2020 15:14:00,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
75,1589724840076,17/05/2020 14:14:00,1589724840808,1,17/05/2020 15:14:00,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/22025.jpg,,learningBlock1,,image-keyboard-response,37,158382,,LF,/task/70033/56/asset/22025.jpg,/task/70033/56/asset/LFbim.mp3,
76,1589724840141,17/05/2020 14:14:00,1589724840810,1,17/05/2020 15:14:00,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
77,1589724841142,17/05/2020 14:14:01,1589724841889,1,17/05/2020 15:14:01,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,38,159463,,,,,
78,1589724841204,17/05/2020 14:14:01,1589724841890,1,17/05/2020 15:14:01,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
79,1589724842146,17/05/2020 14:14:02,1589724842877,1,17/05/2020 15:14:02,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,39,160451,,,,,
80,1589724842208,17/05/2020 14:14:02,1589724842878,1,17/05/2020 15:14:02,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
81,1589724842586,17/05/2020 14:14:02,1589724843316,1,17/05/2020 15:14:03,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/30525.jpg,,learningBlock1,,image-keyboard-response,40,160890,,LF,/task/70033/56/asset/30525.jpg,/task/70033/56/asset/LFtob.mp3,
82,1589724842648,17/05/2020 14:14:02,1589724843317,1,17/05/2020 15:14:03,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
83,1589724843667,17/05/2020 14:14:03,1589724844396,1,17/05/2020 15:14:04,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,41,161970,,,,,
84,1589724843714,17/05/2020 14:14:03,1589724844399,1,17/05/2020 15:14:04,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
85,1589724844574,17/05/2020 14:14:04,1589724845305,1,17/05/2020 15:14:05,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,42,162878,,,,,
86,1589724844637,17/05/2020 14:14:04,1589724845310,1,17/05/2020 15:14:05,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
87,1589724845011,17/05/2020 14:14:05,1589724845748,1,17/05/2020 15:14:05,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/23175.jpg,,learningBlock1,,image-keyboard-response,43,163322,,LF,/task/70033/56/asset/23175.jpg,/task/70033/56/asset/LFbim.mp3,
88,1589724845074,17/05/2020 14:14:05,1589724845749,1,17/05/2020 15:14:05,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
89,1589724846098,17/05/2020 14:14:06,1589724846829,1,17/05/2020 15:14:06,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,44,164403,,,,,
90,1589724846176,17/05/2020 14:14:06,1589724846831,1,17/05/2020 15:14:06,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
91,1589724847005,17/05/2020 14:14:07,1589724847742,1,17/05/2020 15:14:07,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,45,165316,,,,,
92,1589724847067,17/05/2020 14:14:07,1589724847744,1,17/05/2020 15:14:07,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
93,1589724847442,17/05/2020 14:14:07,1589724848183,1,17/05/2020 15:14:08,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/22275.jpg,,learningBlock1,,image-keyboard-response,46,165756,,LF,/task/70033/56/asset/22275.jpg,/task/70033/56/asset/LFbim.mp3,
94,1589724847489,17/05/2020 14:14:07,1589724848184,1,17/05/2020 15:14:08,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
95,1589724848523,17/05/2020 14:14:08,1589724849264,1,17/05/2020 15:14:09,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,47,166838,,,,,
96,1589724848585,17/05/2020 14:14:08,1589724849265,1,17/05/2020 15:14:09,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
97,1589724849523,17/05/2020 14:14:09,1589724850252,1,17/05/2020 15:14:10,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,48,167826,,,,,
98,1589724849585,17/05/2020 14:14:09,1589724850254,1,17/05/2020 15:14:10,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
99,1589724849960,17/05/2020 14:14:09,1589724850691,1,17/05/2020 15:14:10,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/31425.jpg,,learningBlock1,,image-keyboard-response,49,168265,,LF,/task/70033/56/asset/31425.jpg,/task/70033/56/asset/LFtob.mp3,
100,1589724850023,17/05/2020 14:14:10,1589724850693,1,17/05/2020 15:14:10,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
101,1589724851033,17/05/2020 14:14:11,1589724851772,1,17/05/2020 15:14:11,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,50,169345,,,,,
102,1589724851095,17/05/2020 14:14:11,1589724851773,1,17/05/2020 15:14:11,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
103,1589724852023,17/05/2020 14:14:12,1589724852761,1,17/05/2020 15:14:12,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,51,170335,,,,,
104,1589724852086,17/05/2020 14:14:12,1589724852762,1,17/05/2020 15:14:12,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
105,1589724852461,17/05/2020 14:14:12,1589724853201,1,17/05/2020 15:14:13,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/32075.jpg,,learningBlock1,,image-keyboard-response,52,170775,,LF,/task/70033/56/asset/32075.jpg,/task/70033/56/asset/LFtob.mp3,
106,1589724852523,17/05/2020 14:14:12,1589724853203,1,17/05/2020 15:14:13,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
107,1589724853546,17/05/2020 14:14:13,1589724854283,1,17/05/2020 15:14:14,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,53,171857,,,,,
108,1589724853608,17/05/2020 14:14:13,1589724854285,1,17/05/2020 15:14:14,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
109,1589724854458,17/05/2020 14:14:14,1589724855199,1,17/05/2020 15:14:15,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,54,172773,,,,,
110,1589724854536,17/05/2020 14:14:14,1589724855200,1,17/05/2020 15:14:15,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
111,1589724854895,17/05/2020 14:14:14,1589724855638,1,17/05/2020 15:14:15,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/23175.jpg,,learningBlock1,,image-keyboard-response,55,173212,,LF,/task/70033/56/asset/23175.jpg,/task/70033/56/asset/LFbim.mp3,
112,1589724854958,17/05/2020 14:14:14,1589724855639,1,17/05/2020 15:14:15,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
113,1589724855989,17/05/2020 14:14:15,1589724856718,1,17/05/2020 15:14:16,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,56,174292,,,,,
114,1589724856051,17/05/2020 14:14:16,1589724856719,1,17/05/2020 15:14:16,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
115,1589724856895,17/05/2020 14:14:16,1589724857627,1,17/05/2020 15:14:17,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,57,175201,,,,,
116,1589724856973,17/05/2020 14:14:16,1589724857629,1,17/05/2020 15:14:17,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
117,1589724857333,17/05/2020 14:14:17,1589724858065,1,17/05/2020 15:14:18,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/21775.jpg,,learningBlock1,,image-keyboard-response,58,175639,,LF,/task/70033/56/asset/21775.jpg,/task/70033/56/asset/LFbim.mp3,
118,1589724857395,17/05/2020 14:14:17,1589724858067,1,17/05/2020 15:14:18,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
119,1589724858411,17/05/2020 14:14:18,1589724859147,1,17/05/2020 15:14:19,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,59,176721,,,,,
120,1589724858473,17/05/2020 14:14:18,1589724859148,1,17/05/2020 15:14:19,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
121,1589724859317,17/05/2020 14:14:19,1589724860056,1,17/05/2020 15:14:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,60,177629,,,,,
122,1589724859380,17/05/2020 14:14:19,1589724860057,1,17/05/2020 15:14:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
123,1589724859755,17/05/2020 14:14:19,1589724860494,1,17/05/2020 15:14:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/23275.jpg,,learningBlock1,,image-keyboard-response,61,178068,,LF,/task/70033/56/asset/23275.jpg,/task/70033/56/asset/LFbim.mp3,
124,1589724859992,17/05/2020 14:14:19,1589724860495,1,17/05/2020 15:14:20,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
125,1589724860833,17/05/2020 14:14:20,1589724861575,1,17/05/2020 15:14:21,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,62,179149,,,,,
126,1589724860895,17/05/2020 14:14:20,1589724861578,1,17/05/2020 15:14:21,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
127,1589724861837,17/05/2020 14:14:21,1589724862564,1,17/05/2020 15:14:22,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,63,180138,,,,,
128,1589724861915,17/05/2020 14:14:21,1589724862565,1,17/05/2020 15:14:22,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
129,1589724862275,17/05/2020 14:14:22,1589724863005,1,17/05/2020 15:14:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/33275.jpg,,learningBlock1,,image-keyboard-response,64,180578,,LF,/task/70033/56/asset/33275.jpg,/task/70033/56/asset/LFtob.mp3,
130,1589724862337,17/05/2020 14:14:22,1589724863006,1,17/05/2020 15:14:23,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
131,1589724863337,17/05/2020 14:14:23,1589724864086,1,17/05/2020 15:14:24,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,65,181659,,,,,
132,1589724863415,17/05/2020 14:14:23,1589724864087,1,17/05/2020 15:14:24,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
133,1589724864377,17/05/2020 14:14:24,1589724865074,1,17/05/2020 15:14:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
134,1589724864330,17/05/2020 14:14:24,1589724865074,1,17/05/2020 15:14:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFtob.mp3,,,,audio-keyboard-response,66,182647,,,,,
135,1589724864768,17/05/2020 14:14:24,1589724865514,1,17/05/2020 15:14:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/30575.jpg,,learningBlock1,,image-keyboard-response,67,183087,,LF,/task/70033/56/asset/30575.jpg,/task/70033/56/asset/LFtob.mp3,
136,1589724864830,17/05/2020 14:14:24,1589724865515,1,17/05/2020 15:14:25,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
137,1589724865861,17/05/2020 14:14:25,1589724866595,1,17/05/2020 15:14:26,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,68,184169,,,,,
138,1589724865924,17/05/2020 14:14:25,1589724866597,1,17/05/2020 15:14:26,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
139,1589724866768,17/05/2020 14:14:26,1589724867512,1,17/05/2020 15:14:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,69,185086,,,,,
140,1589724866846,17/05/2020 14:14:26,1589724867513,1,17/05/2020 15:14:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
141,1589724867205,17/05/2020 14:14:27,1589724867951,1,17/05/2020 15:14:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/21775.jpg,,learningBlock1,,image-keyboard-response,70,185525,,LF,/task/70033/56/asset/21775.jpg,/task/70033/56/asset/LFbim.mp3,
142,1589724867259,17/05/2020 14:14:27,1589724867952,1,17/05/2020 15:14:27,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
143,1589724868305,17/05/2020 14:14:28,1589724869039,1,17/05/2020 15:14:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,71,186613,,,,,
144,1589724868374,17/05/2020 14:14:28,1589724869041,1,17/05/2020 15:14:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
145,1589724869317,17/05/2020 14:14:29,1589724869950,1,17/05/2020 15:14:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/LFbim.mp3,,,,audio-keyboard-response,72,187524,,,,,
146,1589724869380,17/05/2020 14:14:29,1589724869951,1,17/05/2020 15:14:29,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
147,1589724869646,17/05/2020 14:14:29,1589724870387,1,17/05/2020 15:14:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,/task/70033/56/asset/22275.jpg,,learningBlock1,,image-keyboard-response,73,187961,,LF,/task/70033/56/asset/22275.jpg,/task/70033/56/asset/LFbim.mp3,
148,1589724869708,17/05/2020 14:14:29,1589724870389,1,17/05/2020 15:14:30,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,,,,,,,,,LF,,,
149,1589724870726,17/05/2020 14:14:30,1589724871468,1,17/05/2020 15:14:31,15519,13,task-q8hp,,4988624,BLIND,1414933,,complete,,5ec1456a35f26d02248ca7f1,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1280x1024,1280x1024,,main exp,56,LF,,"<div style=""font-size:60px;"">+</div>",,,,html-keyboard-response,74,189042,,,,,
