resp,subjID,language,plugin,codeword,rt,task,learning,fribbleID,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
21,f00qbt8xgh,en,html-button-response,NE07SE16,2426.3549998868257,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,7ksbngduvy,en,html-button-response,ng09ei12,2528,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,et4cc4zeqy,de,html-button-response,er08an21,3017.855000012787,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,wrmngomh1f,de,html-button-response,at08ed04,2533.875000081025,labelPictures,LF,5_21_29_36,wug,210325,3,low,dep,red,exp,0
21,z15jvz5weu,en,html-button-response,gh09er15,2687.539999998873,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,1x4fxyrk6x,en,html-button-response,de05nk26,1788,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,re8dk0velw,en,html-button-response,ic25an08,3129,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,ro2w51u9qx,de,html-button-response,ER04AV16,3258.390000090003,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,7jnze5y1xt,de,html-button-response,er07rg24,2168,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,yjk8vlfumr,de,html-button-response,dt06as01,1827.5250000006054,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,7jnze5y1xt,de,html-button-response,er07rg24,1456,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,7jnze5y1xt,de,html-button-response,er07rg24,3019,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,emk1tsfc0c,en,html-button-response,dt05as10,1383,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,wg3u6jr0nh,en,html-button-response,ic07ir25,1291,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,wg3u6jr0nh,en,html-button-response,ic07ir25,916,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,eyn4ys1wrs,en,html-button-response,va07il15,1023.9000000001397,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,f00qbt8xgh,en,html-button-response,NE07SE16,1862.2699999250472,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,et8whud6pz,en,html-button-response,er07el13,3247.5600000470877,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,wrmngomh1f,de,html-button-response,at08ed04,1883.4899999201298,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,9hgljjcs6a,de,html-button-response,ER06RD19,2440,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,kpfcu6m48v,en,html-button-response,in07er09,2986.7899999953806,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,hhm1sss4hy,en,html-button-response,mi06ka18,2084.229999993113,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,s48cjlol2y,de,html-button-response,er04rt18,1044.2299999995157,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,1x4fxyrk6x,en,html-button-response,de05nk26,2403,labelPictures,LF,5_21_29_36,wug,210325,3,low,dep,red,exp,0
21,dqehnfb6j7,en,html-button-response,er08em17,2281.25,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,et4cc4zeqy,de,html-button-response,er08an21,1999.4600000209175,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,yjk8vlfumr,de,html-button-response,dt06as01,1942.4850000068545,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,emk1tsfc0c,en,html-button-response,dt05as10,1355,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,nbzeelogn1,en,html-button-response,AL05AR15,2035.8250010758638,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,eyn4ys1wrs,en,html-button-response,va07il15,983.540000001085,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,xtld2mlddm,de,html-button-response,ek05an20,2714.464999968186,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,yzwvuo5jcw,en,html-button-response,ya08ya01,2229.5100000919774,labelPictures,LF,5_21_29_36,wug,210325,3,low,dep,red,exp,0
21,dy38rvvnxc,de,html-button-response,rf07er10,2350,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,g8yr0b9yda,en,html-button-response,er07im06,1449.9000000068918,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,forzsbtguz,en,html-button-response,ng06an28,1242.919999997015,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,9hgljjcs6a,de,html-button-response,ER06RD19,1348,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,7908vbmsu0,en,html-button-response,en19ao08,2330.4599998518825,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,cdnsgh8l6s,de,html-button-response,RL05OR28,1393.4799999999814,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,et8whud6pz,en,html-button-response,er07el13,1840.749999973923,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,z15jvz5weu,en,html-button-response,gh09er15,2596.254999998724,labelPictures,FL,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,7908vbmsu0,en,html-button-response,en19ao08,1470.2949998900294,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,eyn4ys1wrs,en,html-button-response,va07il15,1630.234999989625,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,cdnsgh8l6s,de,html-button-response,RL05OR28,2405.295000000042,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,p0ob2fsrsp,de,html-button-response,lu04rk02,1043,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,et8whud6pz,en,html-button-response,er07el13,2911.314999917522,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,nlsem5jp13,de,html-button-response,pf06nd18,2680.610000039451,labelPictures,LF,14_54_29_21,dep,210325,3,low,dep,red,exp,1
21,sob32efsmd,en,html-button-response,qi02ng28,1675.7700000016484,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,nbzeelogn1,en,html-button-response,AL05AR15,1317.6550008356571,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,et8whud6pz,en,html-button-response,er07el13,1602.6249999413267,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,19l91w0hqd,en,html-button-response,NE07SE16,2284.6599998883903,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,zq7k8hkxsq,de,html-button-response,fa05ea13,2207,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,z15jvz5weu,en,html-button-response,gh09er15,2952.2100000013597,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,yjk8vlfumr,de,html-button-response,dt06as01,1404.53499997966,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,re8dk0velw,en,html-button-response,ic25an08,3282.9999999998836,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,acgok0jj2j,de,html-button-response,VO06AS02,1865.6999999999534,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,7jmcv9rt87,en,html-button-response,nd05ff22,1573.5200000926852,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,dy38rvvnxc,de,html-button-response,rf07er10,2209,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,nlsem5jp13,de,html-button-response,pf06nd18,2702.545000007376,labelPictures,LF,9_21_30_51,dep,210325,3,low,dep,red,exp,1
21,temg3es1km,de,html-button-response,VA04RG03,1800,labelPictures,LF,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,40757xtlgp,en,html-button-response,va05er24,1306.1549999983981,labelPictures,FL,26_22_21_20,tob,210325,3,low,dep,red,exp,0
21,emk1tsfc0c,en,html-button-response,dt05as10,685,labelPictures,FL,9_21_30_51,dep,210325,3,low,dep,red,exp,1
22,re8dk0velw,en,html-button-response,ic25an08,3474,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,490hj15f5l,en,html-button-response,el05rd15,2192.27499992121,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,wrmngomh1f,de,html-button-response,at08ed04,3047.3750000819564,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,ro2w51u9qx,de,html-button-response,ER04AV16,1351.390000199899,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,cdnsgh8l6s,de,html-button-response,RL05OR28,2280.8649999998743,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,490hj15f5l,en,html-button-response,el05rd15,1914.6600000094622,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,osnv2y9pl1,en,html-button-response,af05ra11,2170.3599999891594,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,dqehnfb6j7,en,html-button-response,er08em17,2441.7450000182725,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,acgok0jj2j,de,html-button-response,VO06AS02,2662.320000000531,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,gjq6le86au,en,html-button-response,NG09US28,2864.3600000068545,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,f00qbt8xgh,en,html-button-response,NE07SE16,1677.8150000609457,labelPictures,FL,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,a7hqcrbor2,de,html-button-response,ll08ar27,1921,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,99v3ayruzp,de,html-button-response,ki04as07,1786.2700000405312,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,7ksbngduvy,en,html-button-response,ng09ei12,1913,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,hhm1sss4hy,en,html-button-response,mi06ka18,2011.0650000133319,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,ro2w51u9qx,de,html-button-response,ER04AV16,2556.019999785349,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,1x4fxyrk6x,en,html-button-response,de05nk26,1244,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,et8whud6pz,en,html-button-response,er07el13,2575.665000011213,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,hhm1sss4hy,en,html-button-response,mi06ka18,2599.2999999871245,labelPictures,FL,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,1x4fxyrk6x,en,html-button-response,de05nk26,1748,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
22,7ksbngduvy,en,html-button-response,ng09ei12,2276,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,et4cc4zeqy,de,html-button-response,er08an21,2876.2600000191014,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,22elk0nh1m,de,html-button-response,er08rd25,3243.5550000082003,labelPictures,LF,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,cdnsgh8l6s,de,html-button-response,RL05OR28,2045.3049999998184,labelPictures,FL,26_48_40_22,wug,220225,2,low,wug,blue,exp,1
22,temg3es1km,de,html-button-response,VA04RG03,1300,labelPictures,LF,26_22_21_20,tob,220225,2,low,wug,blue,exp,0
23,ro2w51u9qx,de,html-button-response,ER04AV16,2387.6900000032037,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,nbzeelogn1,en,html-button-response,AL05AR15,2067.095000296831,labelPictures,FL,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,osnv2y9pl1,en,html-button-response,af05ra11,1606.5749999834225,labelPictures,LF,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,nbzeelogn1,en,html-button-response,AL05AR15,1409.2199988663197,labelPictures,FL,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,7908vbmsu0,en,html-button-response,en19ao08,2100.0500000081956,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,1x4fxyrk6x,en,html-button-response,de05nk26,1845,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,1x4fxyrk6x,en,html-button-response,de05nk26,3498,labelPictures,LF,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,plssjv82xb,de,html-button-response,Fr.11:45,3256.3849999569356,labelPictures,LF,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,490hj15f5l,en,html-button-response,el05rd15,2455.8800000231713,labelPictures,LF,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,yjk8vlfumr,de,html-button-response,dt06as01,2110.6349999899976,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,wrmngomh1f,de,html-button-response,at08ed04,2751.6149999573827,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,uf6pxq0fzv,en,html-button-response,RG06DY30,3150.6850000005215,labelPictures,FL,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,19l91w0hqd,en,html-button-response,NE07SE16,1718.265000032261,labelPictures,FL,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,yjk8vlfumr,de,html-button-response,dt06as01,2347.1600000048056,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,1x4fxyrk6x,en,html-button-response,de05nk26,1804,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
23,temg3es1km,de,html-button-response,VA04RG03,1400,labelPictures,LF,26_23_25_28,bim,230325,3,low,dep,red,control,0
23,nlsem5jp13,de,html-button-response,pf06nd18,3259.1150000225753,labelPictures,LF,5_23_48_51,wug,230325,3,low,dep,red,exp,0
25,19l91w0hqd,en,html-button-response,NE07SE16,2631.4299998339266,labelPictures,FL,26_23_25_28,bim,250225,2,low,wug,blue,control,0
25,dqehnfb6j7,en,html-button-response,er08em17,2535.6299999984913,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,et8whud6pz,en,html-button-response,er07el13,2940.1499999221414,labelPictures,LF,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,wrmngomh1f,de,html-button-response,at08ed04,2536.420000018552,labelPictures,LF,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,kpfcu6m48v,en,html-button-response,in07er09,2171.6899999883026,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,a7hqcrbor2,de,html-button-response,ll08ar27,1863,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,wrmngomh1f,de,html-button-response,at08ed04,2808.79499996081,labelPictures,LF,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,z15jvz5weu,en,html-button-response,gh09er15,1899.940000001341,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,wg3u6jr0nh,en,html-button-response,ic07ir25,3049,labelPictures,LF,26_23_25_28,bim,250225,2,low,wug,blue,control,0
25,et4cc4zeqy,de,html-button-response,er08an21,2023.4600000255741,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,7ksbngduvy,en,html-button-response,ng09ei12,1891,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,40757xtlgp,en,html-button-response,va05er24,2156.910000019707,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,ro2w51u9qx,de,html-button-response,ER04AV16,2321.449999930337,labelPictures,LF,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,ro2w51u9qx,de,html-button-response,ER04AV16,3140.9799999091774,labelPictures,LF,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,f00qbt8xgh,en,html-button-response,NE07SE16,1315.3150000143796,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,et4cc4zeqy,de,html-button-response,er08an21,1871.3200000054203,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,cdnsgh8l6s,de,html-button-response,RL05OR28,3376.105000000098,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,dqehnfb6j7,en,html-button-response,er08em17,2523.510000028182,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,z15jvz5weu,en,html-button-response,gh09er15,1707.640000000596,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,sob32efsmd,en,html-button-response,qi02ng28,2047.5350000197068,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
25,7ksbngduvy,en,html-button-response,ng09ei12,2631,labelPictures,FL,45_9_25_43,wug,250225,2,low,wug,blue,exp,1
26,dy38rvvnxc,de,html-button-response,rf07er10,2316,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,22elk0nh1m,de,html-button-response,er08rd25,1837.3299999948358,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,z15jvz5weu,en,html-button-response,gh09er15,1480.1900000004098,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,f00qbt8xgh,en,html-button-response,NE07SE16,1975.6449998822063,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,osnv2y9pl1,en,html-button-response,af05ra11,2159.7549999132752,labelPictures,LF,31_50_26_54,tob,260400,4,low,bim,lightblue,exp,0
26,et8whud6pz,en,html-button-response,er07el13,1446.2150000035763,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,75e8k8531m,en,html-button-response,tz05yu04,1126,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,acgok0jj2j,de,html-button-response,VO06AS02,909.9599999999627,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,99v3ayruzp,de,html-button-response,ki04as07,1537.2549999738112,labelPictures,LF,26_22_21_20,tob,260400,4,low,bim,lightblue,exp,0
26,re8dk0velw,en,html-button-response,ic25an08,3139.0000000001164,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,plssjv82xb,de,html-button-response,Fr.11:45,2447.7000000188127,labelPictures,LF,31_50_26_54,tob,260400,4,low,bim,lightblue,exp,0
26,99v3ayruzp,de,html-button-response,ki04as07,1264.7100000176579,labelPictures,LF,49_47_26_56,dep,260400,4,high,bim,lightblue,exp,0
26,xtld2mlddm,de,html-button-response,ek05an20,2522.7999999187887,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,forzsbtguz,en,html-button-response,ng06an28,2283.9850000017323,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,0ypu8hv44k,de,html-button-response,en06oi05,1480.8049999992363,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,408x5p8cy7,en,html-button-response,va08ar03,2877.555000013672,labelPictures,LF,26_48_40_22,wug,260400,4,low,bim,lightblue,exp,0
26,yjk8vlfumr,de,html-button-response,dt06as01,2260.259999980917,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,zq7k8hkxsq,de,html-button-response,fa05ea13,3012,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,9hgljjcs6a,de,html-button-response,ER06RD19,2869,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,emk1tsfc0c,en,html-button-response,dt05as10,1596,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,xtld2mlddm,de,html-button-response,ek05an20,1794.1550000105053,labelPictures,LF,49_47_26_56,dep,260400,4,high,bim,lightblue,exp,0
26,et4cc4zeqy,de,html-button-response,er08an21,1010.8950000139885,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,wrmngomh1f,de,html-button-response,at08ed04,1906.290000071749,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,408x5p8cy7,en,html-button-response,va08ar03,2770.4849999863654,labelPictures,LF,26_48_40_22,wug,260400,4,low,bim,lightblue,exp,0
26,dqehnfb6j7,en,html-button-response,er08em17,1045.7450000103563,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,cdnsgh8l6s,de,html-button-response,RL05OR28,1164.8400000000838,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,490hj15f5l,en,html-button-response,el05rd15,1226.2249999912456,labelPictures,LF,31_50_26_54,tob,260400,4,low,bim,lightblue,exp,0
26,nlsem5jp13,de,html-button-response,pf06nd18,1203.620000043884,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,sob32efsmd,en,html-button-response,qi02ng28,2403.7050000042655,labelPictures,FL,49_47_26_56,dep,260400,4,high,bim,lightblue,exp,0
26,40757xtlgp,en,html-button-response,va05er24,1583.6800000397488,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,sob32efsmd,en,html-button-response,qi02ng28,2545.4850000096485,labelPictures,FL,49_47_26_56,dep,260400,4,high,bim,lightblue,exp,0
26,g8yr0b9yda,en,html-button-response,er07im06,1355.2050000289455,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,ro2w51u9qx,de,html-button-response,ER04AV16,807.3499999009073,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,7ksbngduvy,en,html-button-response,ng09ei12,1376,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,9kjfelsstb,en,html-button-response,er09ch20,2698,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,yjk8vlfumr,de,html-button-response,dt06as01,2913.0000000004657,labelPictures,LF,31_50_26_54,tob,260400,4,low,bim,lightblue,exp,0
26,yzwvuo5jcw,en,html-button-response,ya08ya01,1197.0599999185652,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,p0ob2fsrsp,de,html-button-response,lu04rk02,1527,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,a7hqcrbor2,de,html-button-response,ll08ar27,1478,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,hhm1sss4hy,en,html-button-response,mi06ka18,1128.4900000027847,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,dy38rvvnxc,de,html-button-response,rf07er10,2625,labelPictures,LF,26_48_40_22,wug,260400,4,low,bim,lightblue,exp,0
26,7jmcv9rt87,en,html-button-response,nd05ff22,1338.1650000810623,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,7908vbmsu0,en,html-button-response,en19ao08,1513.2049997337162,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,408x5p8cy7,en,html-button-response,va08ar03,3124.5599999674596,labelPictures,LF,26_22_21_20,tob,260400,4,low,bim,lightblue,exp,0
26,eyn4ys1wrs,en,html-button-response,va07il15,1311.374999990221,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,gjq6le86au,en,html-button-response,NG09US28,1849.5750000001863,labelPictures,LF,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,s48cjlol2y,de,html-button-response,er04rt18,1550.2549999946496,labelPictures,FL,26_23_25_28,bim,260400,4,low,bim,lightblue,control,1
26,yjk8vlfumr,de,html-button-response,dt06as01,1840.7350000052247,labelPictures,LF,31_50_26_54,tob,260400,4,low,bim,lightblue,exp,0
27,yjk8vlfumr,de,html-button-response,dt06as01,1919.4250000000466,labelPictures,LF,38_45_53_27,bim,270175,1,high,tob,red,control,0
27,temg3es1km,de,html-button-response,VA04RG03,1100,labelPictures,LF,38_45_53_27,bim,270175,1,high,tob,red,control,0
27,1x4fxyrk6x,en,html-button-response,de05nk26,1821,labelPictures,LF,38_45_53_27,bim,270175,1,high,tob,red,control,0
28,sob32efsmd,en,html-button-response,qi02ng28,1365.4399999941234,labelPictures,FL,26_23_25_28,bim,280125,1,low,tob,purple,control,0
28,7jnze5y1xt,de,html-button-response,er07rg24,1705,labelPictures,FL,26_23_25_28,bim,280125,1,low,tob,purple,control,0
28,99v3ayruzp,de,html-button-response,ki04as07,2080.4700000444427,labelPictures,LF,26_23_25_28,bim,280125,1,low,tob,purple,control,0
29,forzsbtguz,en,html-button-response,ng06an28,2771.3199999998324,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,dy38rvvnxc,de,html-button-response,rf07er10,2733,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,et4cc4zeqy,de,html-button-response,er08an21,1189.7299999836832,labelPictures,FL,14_54_29_21,dep,290125,1,low,tob,purple,exp,0
29,acgok0jj2j,de,html-button-response,VO06AS02,772.8850000002421,labelPictures,LF,14_54_29_21,dep,290125,1,low,tob,purple,exp,0
29,f00qbt8xgh,en,html-button-response,NE07SE16,2163.93500007689,labelPictures,FL,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,40757xtlgp,en,html-button-response,va05er24,1315.5450000194833,labelPictures,FL,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,acgok0jj2j,de,html-button-response,VO06AS02,1685.6000000005588,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,99v3ayruzp,de,html-button-response,ki04as07,1714.585000067018,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,7ksbngduvy,en,html-button-response,ng09ei12,2384,labelPictures,FL,29_11_30_39,tob,290125,1,low,tob,purple,exp,1
29,490hj15f5l,en,html-button-response,el05rd15,3450.6449999753386,labelPictures,LF,14_54_29_21,dep,290125,1,low,tob,purple,exp,0
29,f00qbt8xgh,en,html-button-response,NE07SE16,1700.7400000002235,labelPictures,FL,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,75e8k8531m,en,html-button-response,tz05yu04,954,labelPictures,FL,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,19l91w0hqd,en,html-button-response,NE07SE16,2501.1100000701845,labelPictures,FL,29_11_30_39,tob,290125,1,low,tob,purple,exp,1
29,p0ob2fsrsp,de,html-button-response,lu04rk02,1128,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,z15jvz5weu,en,html-button-response,gh09er15,2259.304999999469,labelPictures,FL,29_11_30_39,tob,290125,1,low,tob,purple,exp,1
29,xtld2mlddm,de,html-button-response,ek05an20,2669.5700000273064,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,9kjfelsstb,en,html-button-response,er09ch20,2060,labelPictures,FL,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,wg3u6jr0nh,en,html-button-response,ic07ir25,2399,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
29,osnv2y9pl1,en,html-button-response,af05ra11,1048.59000002034,labelPictures,LF,5_21_29_36,wug,290125,1,low,tob,purple,exp,0
