fribbleID,subjID,language,plugin,codeword,rt,task,resp,learning,label,fribbleFeatures,correctCategory,correctFrequency,correctLabel,body,trialType,acc
31,l2tdyj71gq,de,image-button-response,er04as06,1953,pictureLabels,tob,LF,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,c7w24j9nfq,de,image-button-response,ck05ng18,2906,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,po0zyzo9vq,de,image-button-response,we06ed23,1344,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,g0qt0dz9h6,en,image-button-response,LD05ND12,2204,pictureLabels,tob,FL,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,0e2jb9zq47,en,image-button-response,UAJIIN24,1300,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,1nbemfkd3a,de,image-button-response,KE05KO08,1570,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,5baebfz1ea,en,image-button-response,Ya05an03,1653,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,owwgbas786,en,image-button-response,ke09im08,1297,pictureLabels,dep,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,wuvcv75zvq,de,image-button-response,VA04RD11,2303,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,khlkyd4sl5,en,image-button-response,en04az24,1422,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,3yxnw7xt1g,de,image-button-response,cz06an18,1196,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,pc9v71lhle,en,image-button-response,nd05rt12,1211,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,f64ncrzxu3,en,image-button-response,NS08US09,1721,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,zm0cozjsh6,en,image-button-response,al05rt16,982,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,7xgb6axxfk,de,image-button-response,rf07as06,1507,pictureLabels,tob,FL,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,asumwjv4nj,en,image-button-response,ne06je04,1231,pictureLabels,tob,LF,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,fnul5v7u0c,en,image-button-response,ng06rd26,963,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,csfpvftfnx,de,image-button-response,ko05or02,1664,pictureLabels,tob,LF,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,9dovdyxkak,de,image-button-response,er09us26,1370,pictureLabels,tob,LF,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,bhjyudy7kq,de,image-button-response,IC06IR09,NA,pictureLabels,NA,FL,tobdepwugbim,310125,1,low,tob,purple,exp,NA
31,f0xfptzqrg,de,image-button-response,ay05em02,1047,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,dt4f26xnjv,en,image-button-response,ER04LF09,1915,pictureLabels,dep,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,nav0ha06h4,en,image-button-response,TZ07ER11,1111,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,8vhxe9t9g0,en,image-button-response,ke05us31,1317,pictureLabels,tob,FL,tobdepwugbim,310125,1,low,tob,purple,exp,1
31,43qjs0ts63,en,image-button-response,la07as21,1303,pictureLabels,wug,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,3zzac4tx1p,en,image-button-response,on03as29,2211,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,2z8ekchs9g,en,image-button-response,rt08ed02,2476,pictureLabels,dep,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,5jpxbwcfh4,de,image-button-response,el06as26,944,pictureLabels,dep,FL,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,g4m3kbu4rq,en,image-button-response,ER04LF09,1653,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
31,7acm8wjh3r,en,image-button-response,na09ay17,994,pictureLabels,wug,LF,tobdepwugbim,310125,1,low,tob,purple,exp,0
32,kk4adj1drx,de,image-button-response,en05es25,1317,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,w6nynz57oc,en,image-button-response,tz03as24,1463,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,wmv7c0r6c5,en,image-button-response,va04ik29,974,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,g6wblx1ehg,en,image-button-response,aj05er02,1611,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,9zuef86ced,de,image-button-response,rz06as26,1166,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,kbwv2blq88,de,image-button-response,el09rd31,846,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,u9vce3hluj,de,image-button-response,ne05ar22,1775,pictureLabels,wug,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,0
32,zgrkqwru88,en,image-button-response,as04co18,1233,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,owwgbas786,en,image-button-response,ke09im08,1193,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,td2t8o9pe4,de,image-button-response,HL06IN19,1030,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,ltyqe11amm,de,image-button-response,er05in25,1019,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,ulvf1nlewe,de,image-button-response,ia04an16,1205,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,zt9mew4cym,de,image-button-response,el06ng23,934,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,mj8qhhm23d,de,image-button-response,va08im28,774,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,tbo3kx7lyg,de,image-button-response,ke06ng04,1163,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,4xjqd36lab,en,image-button-response,un08ta23,1298,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,8vhxe9t9g0,en,image-button-response,ke05us31,1166,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,mn35br66m1,de,image-button-response,IS05RY26,1159,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,csfpvftfnx,de,image-button-response,ko05or02,1446,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,ty0rq2vzkd,en,image-button-response,eh06in06,1540,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,khlkyd4sl5,en,image-button-response,en04az24,1117,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,asumwjv4nj,en,image-button-response,ne06je04,1420,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,atap00wwqb,en,image-button-response,ft08en25,1249,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,w1htsndwg2,en,image-button-response,bo05ou27,834,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,zm0cozjsh6,en,image-button-response,al05rt16,971,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,c7w24j9nfq,de,image-button-response,ck05ng18,1034,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,po0zyzo9vq,de,image-button-response,we06ed23,968,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,ptl3djnzo5,de,image-button-response,el06nd29,852,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,g4m3kbu4rq,en,image-button-response,ER04LF09,980,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,wuvcv75zvq,de,image-button-response,VA04RD11,1001,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,9dovdyxkak,de,image-button-response,er09us26,1265,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,1nbemfkd3a,de,image-button-response,KE05KO08,697,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,5baebfz1ea,en,image-button-response,Ya05an03,969,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,7xgb6axxfk,de,image-button-response,rf07as06,1211,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,nav0ha06h4,en,image-button-response,TZ07ER11,2752,pictureLabels,tob,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,0
32,f64ncrzxu3,en,image-button-response,NS08US09,926,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,3yxnw7xt1g,de,image-button-response,cz06an18,806,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,75db5dymcw,de,image-button-response,er05en16,1203,pictureLabels,dep,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,0
32,l2tdyj71gq,de,image-button-response,er04as06,1101,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,43qjs0ts63,en,image-button-response,la07as21,942,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,g0qt0dz9h6,en,image-button-response,LD05ND12,1045,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,3zzac4tx1p,en,image-button-response,on03as29,959,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,5jpxbwcfh4,de,image-button-response,el06as26,1173,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,pc9v71lhle,en,image-button-response,nd05rt12,922,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,dt4f26xnjv,en,image-button-response,ER04LF09,1314,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,0e2jb9zq47,en,image-button-response,UAJIIN24,2765,pictureLabels,tob,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,0
32,7acm8wjh3r,en,image-button-response,na09ay17,1322,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,2z8ekchs9g,en,image-button-response,rt08ed02,886,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,f0xfptzqrg,de,image-button-response,ay05em02,1306,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,bhjyudy7kq,de,image-button-response,IC06IR09,1181,pictureLabels,bim,FL,tobdepwugbim,320400,4,control,bim,lightblue,control,1
32,fnul5v7u0c,en,image-button-response,ng06rd26,1625,pictureLabels,bim,LF,tobdepwugbim,320400,4,control,bim,lightblue,control,1
33,td2t8o9pe4,de,image-button-response,HL06IN19,3396,pictureLabels,bim,FL,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,mj8qhhm23d,de,image-button-response,va08im28,962,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,u9vce3hluj,de,image-button-response,ne05ar22,NA,pictureLabels,NA,LF,tobdepwugbim,330275,2,high,wug,purple,exp,NA
33,1nbemfkd3a,de,image-button-response,KE05KO08,1093,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,ptl3djnzo5,de,image-button-response,el06nd29,931,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,g6wblx1ehg,en,image-button-response,aj05er02,931,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,tbo3kx7lyg,de,image-button-response,ke06ng04,1311,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,3yxnw7xt1g,de,image-button-response,cz06an18,1673,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,mn35br66m1,de,image-button-response,IS05RY26,1735,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,ty0rq2vzkd,en,image-button-response,eh06in06,1145,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,w1htsndwg2,en,image-button-response,bo05ou27,1388,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,w6nynz57oc,en,image-button-response,tz03as24,1332,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,owwgbas786,en,image-button-response,ke09im08,851,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,ltyqe11amm,de,image-button-response,er05in25,1141,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,9zuef86ced,de,image-button-response,rz06as26,1696,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,wmv7c0r6c5,en,image-button-response,va04ik29,1286,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,po0zyzo9vq,de,image-button-response,we06ed23,912,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,g0qt0dz9h6,en,image-button-response,LD05ND12,760,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,csfpvftfnx,de,image-button-response,ko05or02,1877,pictureLabels,dep,LF,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,kbwv2blq88,de,image-button-response,el09rd31,828,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,0e2jb9zq47,en,image-button-response,UAJIIN24,2052,pictureLabels,dep,FL,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,2z8ekchs9g,en,image-button-response,rt08ed02,869,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,wuvcv75zvq,de,image-button-response,VA04RD11,965,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,kk4adj1drx,de,image-button-response,en05es25,1048,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,atap00wwqb,en,image-button-response,ft08en25,947,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,3zzac4tx1p,en,image-button-response,on03as29,1129,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,ulvf1nlewe,de,image-button-response,ia04an16,1373,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,c7w24j9nfq,de,image-button-response,ck05ng18,NA,pictureLabels,NA,LF,tobdepwugbim,330275,2,high,wug,purple,exp,NA
33,zt9mew4cym,de,image-button-response,el06ng23,1373,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,zgrkqwru88,en,image-button-response,as04co18,1224,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,fnul5v7u0c,en,image-button-response,ng06rd26,879,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,g4m3kbu4rq,en,image-button-response,ER04LF09,1026,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,9dovdyxkak,de,image-button-response,er09us26,1378,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,43qjs0ts63,en,image-button-response,la07as21,1145,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,5jpxbwcfh4,de,image-button-response,el06as26,821,pictureLabels,dep,FL,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,dt4f26xnjv,en,image-button-response,ER04LF09,943,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,khlkyd4sl5,en,image-button-response,en04az24,1162,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,4xjqd36lab,en,image-button-response,un08ta23,3056,pictureLabels,dep,LF,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,pc9v71lhle,en,image-button-response,nd05rt12,1008,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,f64ncrzxu3,en,image-button-response,NS08US09,1685,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,l2tdyj71gq,de,image-button-response,er04as06,1201,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,nav0ha06h4,en,image-button-response,TZ07ER11,2337,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,asumwjv4nj,en,image-button-response,ne06je04,1031,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,f0xfptzqrg,de,image-button-response,ay05em02,1077,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,7xgb6axxfk,de,image-button-response,rf07as06,1172,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,75db5dymcw,de,image-button-response,er05en16,1989,pictureLabels,bim,FL,tobdepwugbim,330275,2,high,wug,purple,exp,0
33,bhjyudy7kq,de,image-button-response,IC06IR09,818,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,zm0cozjsh6,en,image-button-response,al05rt16,1524,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,7acm8wjh3r,en,image-button-response,na09ay17,1145,pictureLabels,wug,LF,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,8vhxe9t9g0,en,image-button-response,ke05us31,1043,pictureLabels,wug,FL,tobdepwugbim,330275,2,high,wug,purple,exp,1
33,5baebfz1ea,en,image-button-response,Ya05an03,NA,pictureLabels,NA,FL,tobdepwugbim,330275,2,high,wug,purple,exp,NA
34,9zuef86ced,de,image-button-response,rz06as26,1445,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,w6nynz57oc,en,image-button-response,tz03as24,1157,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,kk4adj1drx,de,image-button-response,en05es25,1139,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,kbwv2blq88,de,image-button-response,el09rd31,1062,pictureLabels,tob,LF,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,g6wblx1ehg,en,image-button-response,aj05er02,1010,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,zt9mew4cym,de,image-button-response,el06ng23,1008,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,td2t8o9pe4,de,image-button-response,HL06IN19,3001,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,wmv7c0r6c5,en,image-button-response,va04ik29,2016,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,u9vce3hluj,de,image-button-response,ne05ar22,1571,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,8vhxe9t9g0,en,image-button-response,ke05us31,1060,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,mn35br66m1,de,image-button-response,IS05RY26,1501,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,tbo3kx7lyg,de,image-button-response,ke06ng04,1735,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,ltyqe11amm,de,image-button-response,er05in25,1116,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,zgrkqwru88,en,image-button-response,as04co18,1231,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,owwgbas786,en,image-button-response,ke09im08,1153,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,atap00wwqb,en,image-button-response,ft08en25,1012,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,4xjqd36lab,en,image-button-response,un08ta23,3396,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,ulvf1nlewe,de,image-button-response,ia04an16,1715,pictureLabels,tob,LF,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,c7w24j9nfq,de,image-button-response,ck05ng18,1190,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,mj8qhhm23d,de,image-button-response,va08im28,1161,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,csfpvftfnx,de,image-button-response,ko05or02,1185,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,g4m3kbu4rq,en,image-button-response,ER04LF09,1612,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,khlkyd4sl5,en,image-button-response,en04az24,1205,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,9dovdyxkak,de,image-button-response,er09us26,1122,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,1nbemfkd3a,de,image-button-response,KE05KO08,1902,pictureLabels,tob,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,ty0rq2vzkd,en,image-button-response,eh06in06,2224,pictureLabels,wug,LF,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,zm0cozjsh6,en,image-button-response,al05rt16,1162,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,asumwjv4nj,en,image-button-response,ne06je04,3462,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,f64ncrzxu3,en,image-button-response,NS08US09,1893,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,w1htsndwg2,en,image-button-response,bo05ou27,1651,pictureLabels,tob,LF,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,7xgb6axxfk,de,image-button-response,rf07as06,1213,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,l2tdyj71gq,de,image-button-response,er04as06,1527,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,po0zyzo9vq,de,image-button-response,we06ed23,928,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,ptl3djnzo5,de,image-button-response,el06nd29,1372,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,5baebfz1ea,en,image-button-response,Ya05an03,837,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,wuvcv75zvq,de,image-button-response,VA04RD11,967,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,nav0ha06h4,en,image-button-response,TZ07ER11,1493,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,dt4f26xnjv,en,image-button-response,ER04LF09,1655,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,3yxnw7xt1g,de,image-button-response,cz06an18,1215,pictureLabels,tob,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,75db5dymcw,de,image-button-response,er05en16,1403,pictureLabels,bim,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,pc9v71lhle,en,image-button-response,nd05rt12,976,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,2z8ekchs9g,en,image-button-response,rt08ed02,1329,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,g0qt0dz9h6,en,image-button-response,LD05ND12,858,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,3zzac4tx1p,en,image-button-response,on03as29,1491,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,5jpxbwcfh4,de,image-button-response,el06as26,1439,pictureLabels,wug,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,43qjs0ts63,en,image-button-response,la07as21,877,pictureLabels,dep,FL,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,0e2jb9zq47,en,image-button-response,UAJIIN24,2193,pictureLabels,tob,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,fnul5v7u0c,en,image-button-response,ng06rd26,2579,pictureLabels,bim,LF,tobdepwugbim,340375,3,high,dep,blue,exp,0
34,7acm8wjh3r,en,image-button-response,na09ay17,1956,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,f0xfptzqrg,de,image-button-response,ay05em02,1427,pictureLabels,dep,LF,tobdepwugbim,340375,3,high,dep,blue,exp,1
34,bhjyudy7kq,de,image-button-response,IC06IR09,1652,pictureLabels,tob,FL,tobdepwugbim,340375,3,high,dep,blue,exp,0
35,csfpvftfnx,de,image-button-response,ko05or02,2181,pictureLabels,tob,LF,tobdepwugbim,350175,1,high,tob,red,exp,1
35,mj8qhhm23d,de,image-button-response,va08im28,804,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,g6wblx1ehg,en,image-button-response,aj05er02,940,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,wuvcv75zvq,de,image-button-response,VA04RD11,1085,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,w1htsndwg2,en,image-button-response,bo05ou27,1060,pictureLabels,tob,LF,tobdepwugbim,350175,1,high,tob,red,exp,1
35,ptl3djnzo5,de,image-button-response,el06nd29,910,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,ltyqe11amm,de,image-button-response,er05in25,1063,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,tbo3kx7lyg,de,image-button-response,ke06ng04,1098,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,w6nynz57oc,en,image-button-response,tz03as24,1129,pictureLabels,tob,LF,tobdepwugbim,350175,1,high,tob,red,exp,1
35,td2t8o9pe4,de,image-button-response,HL06IN19,1032,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,zt9mew4cym,de,image-button-response,el06ng23,999,pictureLabels,tob,LF,tobdepwugbim,350175,1,high,tob,red,exp,1
35,g4m3kbu4rq,en,image-button-response,ER04LF09,997,pictureLabels,tob,LF,tobdepwugbim,350175,1,high,tob,red,exp,1
35,9zuef86ced,de,image-button-response,rz06as26,1000,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,3yxnw7xt1g,de,image-button-response,cz06an18,950,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,1nbemfkd3a,de,image-button-response,KE05KO08,1101,pictureLabels,dep,FL,tobdepwugbim,350175,1,high,tob,red,exp,0
35,dt4f26xnjv,en,image-button-response,ER04LF09,1058,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,kbwv2blq88,de,image-button-response,el09rd31,885,pictureLabels,dep,LF,tobdepwugbim,350175,1,high,tob,red,exp,0
35,po0zyzo9vq,de,image-button-response,we06ed23,921,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
35,owwgbas786,en,image-button-response,ke09im08,878,pictureLabels,tob,FL,tobdepwugbim,350175,1,high,tob,red,exp,1
