fribbleID,subjID,language,plugin,codeword,rt,task,resp,learning,label,trialType,frequency,fribblePresented,trial,labelPresented,correctCategory,correctFrequency,correctLabel,body
1825,ulvf1nlewe,de,image-slider-response,ia04an16,6641,conJudg,6,LF,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,dy38rvvnxc,de,image-slider-response,rf07er10,2108,conJudg,0,LF,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,g6wblx1ehg,en,image-slider-response,aj05er02,4349,conJudg,-100,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,cdnsgh8l6s,de,image-slider-response,RL05OR28,3681,conJudg,-48,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,mj8qhhm23d,de,image-slider-response,va08im28,2675,conJudg,70,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,3zzac4tx1p,en,image-slider-response,on03as29,3835,conJudg,-66,LF,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,po0zyzo9vq,de,image-slider-response,we06ed23,3262,conJudg,63,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,uf6pxq0fzv,en,image-slider-response,RG06DY30,4330,conJudg,100,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,g0qt0dz9h6,en,image-slider-response,LD05ND12,2875,conJudg,54,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1825,5jpxbwcfh4,de,image-slider-response,el06as26,2119,conJudg,100,FL,tob,mismatch-type1,l,3.2,3,tob,3,low,dep,red
1875,kbwv2blq88,de,image-slider-response,el09rd31,2561,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7xgb6axxfk,de,image-slider-response,rf07as06,2612,conJudg,-19,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,ro2w51u9qx,de,image-slider-response,ER04AV16,2673,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,td2t8o9pe4,de,image-slider-response,HL06IN19,2845,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,p0ob2fsrsp,de,image-slider-response,lu04rk02,3119,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,xtld2mlddm,de,image-slider-response,ek05an20,3562,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,zm0cozjsh6,en,image-slider-response,al05rt16,3228,conJudg,-87,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,kk4adj1drx,de,image-slider-response,en05es25,2981,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,w1htsndwg2,en,image-slider-response,bo05ou27,4108,conJudg,0,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,g0qt0dz9h6,en,image-slider-response,LD05ND12,2439,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,s48cjlol2y,de,image-slider-response,er04rt18,3368,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,l2tdyj71gq,de,image-slider-response,er04as06,2340,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,nav0ha06h4,en,image-slider-response,TZ07ER11,3779,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,3yxnw7xt1g,de,image-slider-response,cz06an18,4425,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,ty0rq2vzkd,en,image-slider-response,eh06in06,1989,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,w6nynz57oc,en,image-slider-response,tz03as24,3217,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,csfpvftfnx,de,image-slider-response,ko05or02,6898,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,wg3u6jr0nh,en,image-slider-response,ic07ir25,2127,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,dy38rvvnxc,de,image-slider-response,rf07er10,4555,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,kpfcu6m48v,en,image-slider-response,in07er09,5385,conJudg,-62,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,f0xfptzqrg,de,image-slider-response,ay05em02,2478,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,bhjyudy7kq,de,image-slider-response,IC06IR09,2978,conJudg,-61,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,490hj15f5l,en,image-slider-response,el05rd15,2897,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,3zzac4tx1p,en,image-slider-response,on03as29,4611,conJudg,-26,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,5baebfz1ea,en,image-slider-response,Ya05an03,5498,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,osnv2y9pl1,en,image-slider-response,af05ra11,3178,conJudg,34,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,hhm1sss4hy,en,image-slider-response,mi06ka18,2161,conJudg,100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,wrmngomh1f,de,image-slider-response,at08ed04,3293,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,cdnsgh8l6s,de,image-slider-response,RL05OR28,2170,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,19l91w0hqd,en,image-slider-response,NE07SE16,2834,conJudg,17,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,ulvf1nlewe,de,image-slider-response,ia04an16,4112,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,f00qbt8xgh,en,image-slider-response,NE07SE16,3319,conJudg,25,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7ksbngduvy,en,image-slider-response,ng09ei12,2745,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,forzsbtguz,en,image-slider-response,ng06an28,5112,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,ltyqe11amm,de,image-slider-response,er05in25,3345,conJudg,-92,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,43qjs0ts63,en,image-slider-response,la07as21,2358,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,asumwjv4nj,en,image-slider-response,ne06je04,2773,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,khlkyd4sl5,en,image-slider-response,en04az24,3936,conJudg,-46,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,ptl3djnzo5,de,image-slider-response,el06nd29,3891,conJudg,-63,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,plssjv82xb,de,image-slider-response,Fr.11:45,NA,conJudg,NA,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,wuvcv75zvq,de,image-slider-response,VA04RD11,2770,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,0e2jb9zq47,en,image-slider-response,UAJIIN24,NA,conJudg,NA,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,nlsem5jp13,de,image-slider-response,pf06nd18,4113,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,acgok0jj2j,de,image-slider-response,VO06AS02,1396,conJudg,-33,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,75db5dymcw,de,image-slider-response,er05en16,2578,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,po0zyzo9vq,de,image-slider-response,we06ed23,2897,conJudg,-36,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,pc9v71lhle,en,image-slider-response,nd05rt12,3088,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,zq7k8hkxsq,de,image-slider-response,fa05ea13,4618,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,9hgljjcs6a,de,image-slider-response,ER06RD19,2415,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,9kjfelsstb,en,image-slider-response,er09ch20,4194,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,9dovdyxkak,de,image-slider-response,er09us26,3003,conJudg,-93,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7908vbmsu0,en,image-slider-response,en19ao08,3031,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,mn35br66m1,de,image-slider-response,IS05RY26,2925,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,5jpxbwcfh4,de,image-slider-response,el06as26,2179,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,nbzeelogn1,en,image-slider-response,AL05AR15,2789,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,dqehnfb6j7,en,image-slider-response,er08em17,1976,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,emk1tsfc0c,en,image-slider-response,dt05as10,4220,conJudg,-99,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,40757xtlgp,en,image-slider-response,va05er24,2494,conJudg,100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,75e8k8531m,en,image-slider-response,tz05yu04,5295,conJudg,-34,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,fnul5v7u0c,en,image-slider-response,ng06rd26,2339,conJudg,-92,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,a7hqcrbor2,de,image-slider-response,ll08ar27,2365,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,et4cc4zeqy,de,image-slider-response,er08an21,2042,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,tbo3kx7lyg,de,image-slider-response,ke06ng04,3616,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,4xjqd36lab,en,image-slider-response,un08ta23,3798,conJudg,-50,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,g8yr0b9yda,en,image-slider-response,er07im06,3435,conJudg,-68,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,g6wblx1ehg,en,image-slider-response,aj05er02,3383,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,f64ncrzxu3,en,image-slider-response,NS08US09,3264,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,z15jvz5weu,en,image-slider-response,gh09er15,3905,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,zgrkqwru88,en,image-slider-response,as04co18,5583,conJudg,-53,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,mj8qhhm23d,de,image-slider-response,va08im28,2583,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,sob32efsmd,en,image-slider-response,qi02ng28,2471,conJudg,21,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,2z8ekchs9g,en,image-slider-response,rt08ed02,3201,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,gjq6le86au,en,image-slider-response,NG09US28,4183,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,1nbemfkd3a,de,image-slider-response,KE05KO08,4061,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7acm8wjh3r,en,image-slider-response,na09ay17,3607,conJudg,-57,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,99v3ayruzp,de,image-slider-response,ki04as07,2814,conJudg,-51,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,c7w24j9nfq,de,image-slider-response,ck05ng18,1557,conJudg,100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,dt4f26xnjv,en,image-slider-response,ER04LF09,3990,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,yzwvuo5jcw,en,image-slider-response,ya08ya01,5238,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,408x5p8cy7,en,image-slider-response,va08ar03,4202,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,8vhxe9t9g0,en,image-slider-response,ke05us31,3247,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,u9vce3hluj,de,image-slider-response,ne05ar22,1942,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,et8whud6pz,en,image-slider-response,er07el13,5708,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,eyn4ys1wrs,en,image-slider-response,va07il15,3041,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,wmv7c0r6c5,en,image-slider-response,va04ik29,1951,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,zt9mew4cym,de,image-slider-response,el06ng23,2574,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7jnze5y1xt,de,image-slider-response,er07rg24,1860,conJudg,100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,7jmcv9rt87,en,image-slider-response,nd05ff22,2300,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,yjk8vlfumr,de,image-slider-response,dt06as01,2754,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,re8dk0velw,en,image-slider-response,ic25an08,NA,conJudg,NA,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,g4m3kbu4rq,en,image-slider-response,ER04LF09,2969,conJudg,100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,22elk0nh1m,de,image-slider-response,er08rd25,2845,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,1x4fxyrk6x,en,image-slider-response,de05nk26,1039,conJudg,0,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,owwgbas786,en,image-slider-response,ke09im08,3677,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,9zuef86ced,de,image-slider-response,rz06as26,4062,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,atap00wwqb,en,image-slider-response,ft08en25,2468,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,0ypu8hv44k,de,image-slider-response,en06oi05,2657,conJudg,-100,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,uf6pxq0fzv,en,image-slider-response,RG06DY30,3775,conJudg,-100,FL,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1875,temg3es1km,de,image-slider-response,VA04RG03,4100,conJudg,-45,LF,tob,mismatch-type1,h,2.1,3,tob,2,high,wug,purple
1925,zm0cozjsh6,en,image-slider-response,al05rt16,3806,conJudg,17,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,3yxnw7xt1g,de,image-slider-response,cz06an18,1884,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,ltyqe11amm,de,image-slider-response,er05in25,4375,conJudg,-57,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,9dovdyxkak,de,image-slider-response,er09us26,3489,conJudg,85,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,zq7k8hkxsq,de,image-slider-response,fa05ea13,2773,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,1nbemfkd3a,de,image-slider-response,KE05KO08,2681,conJudg,-100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,zt9mew4cym,de,image-slider-response,el06ng23,2254,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,yzwvuo5jcw,en,image-slider-response,ya08ya01,NA,conJudg,NA,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,td2t8o9pe4,de,image-slider-response,HL06IN19,6828,conJudg,-92,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,mj8qhhm23d,de,image-slider-response,va08im28,2831,conJudg,73,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,1x4fxyrk6x,en,image-slider-response,de05nk26,3467,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,408x5p8cy7,en,image-slider-response,va08ar03,4569,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,75db5dymcw,de,image-slider-response,er05en16,4994,conJudg,75,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,dt4f26xnjv,en,image-slider-response,ER04LF09,2740,conJudg,-100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,nlsem5jp13,de,image-slider-response,pf06nd18,1578,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,forzsbtguz,en,image-slider-response,ng06an28,6327,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,khlkyd4sl5,en,image-slider-response,en04az24,3157,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,hhm1sss4hy,en,image-slider-response,mi06ka18,5590,conJudg,-65,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,ulvf1nlewe,de,image-slider-response,ia04an16,5475,conJudg,-26,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,99v3ayruzp,de,image-slider-response,ki04as07,2027,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,490hj15f5l,en,image-slider-response,el05rd15,2101,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,s48cjlol2y,de,image-slider-response,er04rt18,2220,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,nbzeelogn1,en,image-slider-response,AL05AR15,2566,conJudg,-71,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,4xjqd36lab,en,image-slider-response,un08ta23,2490,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,22elk0nh1m,de,image-slider-response,er08rd25,5251,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,l2tdyj71gq,de,image-slider-response,er04as06,2970,conJudg,-100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,sob32efsmd,en,image-slider-response,qi02ng28,2383,conJudg,-40,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,eyn4ys1wrs,en,image-slider-response,va07il15,5977,conJudg,-83,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,tbo3kx7lyg,de,image-slider-response,ke06ng04,3534,conJudg,-69,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,g4m3kbu4rq,en,image-slider-response,ER04LF09,4482,conJudg,66,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,f0xfptzqrg,de,image-slider-response,ay05em02,3299,conJudg,-100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,mn35br66m1,de,image-slider-response,IS05RY26,2727,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,f64ncrzxu3,en,image-slider-response,NS08US09,2546,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,acgok0jj2j,de,image-slider-response,VO06AS02,3543,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,75e8k8531m,en,image-slider-response,tz05yu04,2772,conJudg,-34,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,c7w24j9nfq,de,image-slider-response,ck05ng18,2923,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,5jpxbwcfh4,de,image-slider-response,el06as26,2486,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,yjk8vlfumr,de,image-slider-response,dt06as01,1917,conJudg,45,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,kbwv2blq88,de,image-slider-response,el09rd31,3097,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,7jmcv9rt87,en,image-slider-response,nd05ff22,3618,conJudg,86,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,0e2jb9zq47,en,image-slider-response,UAJIIN24,4078,conJudg,0,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,z15jvz5weu,en,image-slider-response,gh09er15,3353,conJudg,0,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,5baebfz1ea,en,image-slider-response,Ya05an03,NA,conJudg,NA,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,temg3es1km,de,image-slider-response,VA04RG03,2700,conJudg,33,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,f00qbt8xgh,en,image-slider-response,NE07SE16,3364,conJudg,16,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,plssjv82xb,de,image-slider-response,Fr.11:45,NA,conJudg,NA,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,emk1tsfc0c,en,image-slider-response,dt05as10,5049,conJudg,63,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,w6nynz57oc,en,image-slider-response,tz03as24,2599,conJudg,-100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,u9vce3hluj,de,image-slider-response,ne05ar22,4407,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,po0zyzo9vq,de,image-slider-response,we06ed23,2406,conJudg,57,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,nav0ha06h4,en,image-slider-response,TZ07ER11,6488,conJudg,-3,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,7908vbmsu0,en,image-slider-response,en19ao08,3095,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,9hgljjcs6a,de,image-slider-response,ER06RD19,3846,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,w1htsndwg2,en,image-slider-response,bo05ou27,1401,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,kpfcu6m48v,en,image-slider-response,in07er09,5697,conJudg,37,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,43qjs0ts63,en,image-slider-response,la07as21,3685,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,wmv7c0r6c5,en,image-slider-response,va04ik29,2541,conJudg,-100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,3zzac4tx1p,en,image-slider-response,on03as29,3616,conJudg,-79,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,zgrkqwru88,en,image-slider-response,as04co18,5538,conJudg,84,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,wg3u6jr0nh,en,image-slider-response,ic07ir25,2342,conJudg,-10,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,7xgb6axxfk,de,image-slider-response,rf07as06,4362,conJudg,24,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,bhjyudy7kq,de,image-slider-response,IC06IR09,2978,conJudg,-18,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,asumwjv4nj,en,image-slider-response,ne06je04,1866,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,9kjfelsstb,en,image-slider-response,er09ch20,4772,conJudg,100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,7ksbngduvy,en,image-slider-response,ng09ei12,2839,conJudg,-100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,a7hqcrbor2,de,image-slider-response,ll08ar27,3522,conJudg,54,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,et8whud6pz,en,image-slider-response,er07el13,3850,conJudg,0,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,pc9v71lhle,en,image-slider-response,nd05rt12,3223,conJudg,90,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,re8dk0velw,en,image-slider-response,ic25an08,5286,conJudg,-88,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,xtld2mlddm,de,image-slider-response,ek05an20,2332,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,owwgbas786,en,image-slider-response,ke09im08,4517,conJudg,-60,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,csfpvftfnx,de,image-slider-response,ko05or02,5025,conJudg,29,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,osnv2y9pl1,en,image-slider-response,af05ra11,4029,conJudg,43,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,p0ob2fsrsp,de,image-slider-response,lu04rk02,4276,conJudg,53,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,dqehnfb6j7,en,image-slider-response,er08em17,4917,conJudg,-100,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,19l91w0hqd,en,image-slider-response,NE07SE16,1876,conJudg,0,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,atap00wwqb,en,image-slider-response,ft08en25,2607,conJudg,-56,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,8vhxe9t9g0,en,image-slider-response,ke05us31,7704,conJudg,-39,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,wrmngomh1f,de,image-slider-response,at08ed04,2575,conJudg,100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,cdnsgh8l6s,de,image-slider-response,RL05OR28,3980,conJudg,-34,FL,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
1925,ty0rq2vzkd,en,image-slider-response,eh06in06,2509,conJudg,-100,LF,tob,mismatch-type1,l,3.2,4,tob,3,low,dep,red
